"","x"
"1","Aneides vagrans"
"2","Aquarana catesbeianus"
"3","Hydromantes wintu"
"4","Plethodon elongatus"
"5","Spea hammondii"
"6","Ensatina eschscholtzii"
"7","Taricha torosa"
"8","Rana aurora"
"9","Pseudacris regilla"
"10","Taricha sierrae"
"11","Ascaphus truei"
"12","Dicamptodon ensatus"
"13","Rhyacotriton variegatus"
"14","Ambystoma macrodactylum"
"15","Taricha granulosa"
"16","Hydromantes samweli"
"17","Rana cascadae"
"18","Plethodon asupak"
