"","x"
"1","Isoetes_bolanderi"
"2","Isoetes_echinospora"
"3","Isoetes_howellii"
"4","Isoetes_nuttallii"
"5","Isoetes_occidentalis"
"6","Isoetes_orcuttii"
"7","Lycopodiella_inundata"
"8","Lycopodium_clavatum"
"9","Selaginella_asprella"
"10","Selaginella_bigelovii"
"11","Selaginella_eremophila"
"12","Selaginella_hansenii"
"13","Selaginella_oregana"
"14","Selaginella_scopulorum"
"15","Selaginella_wallacei"
"16","Selaginella_watsonii"
"17","Asplenium_septentrionale"
"18","Asplenium_vespertinum"
"19","Azolla_filiculoides"
"20","Azolla_microphylla"
"21","Woodwardia_fimbriata"
"22","Cystopteris_fragilis"
"23","Dryopteris_arguta"
"24","Dryopteris_expansa"
"25","Polystichum_californicum"
"26","Polystichum_dudleyi"
"27","Polystichum_kruckebergii"
"28","Polystichum_lemmonii"
"29","Polystichum_lonchitis"
"30","Polystichum_munitum"
"31","Polystichum_scopulinum"
"32","Equisetum_arvense"
"33","Equisetum_laevigatum"
"34","Marsilea_oligospora"
"35","Pilularia_americana"
"36","Botrychium_ascendens"
"37","Botrychium_crenulatum"
"38","Botrychium_lunaria"
"39","Botrychium_minganense"
"40","Botrychium_montanum"
"41","Botrychium_simplex"
"42","Ophioglossum_californicum"
"43","Ophioglossum_pusillum"
"44","Polypodium_californicum"
"45","Polypodium_calirhiza"
"46","Polypodium_glycyrrhiza"
"47","Polypodium_hesperium"
"48","Polypodium_scouleri"
"49","Adiantum_aleuticum"
"50","Adiantum_jordanii"
"51","Argyrochosma_jonesii"
"52","Aspidotis_californica"
"53","Aspidotis_densa"
"54","Astrolepis_cochisensis"
"55","Cryptogramma_acrostichoides"
"56","Cryptogramma_cascadensis"
"57","Notholaena_californica"
"58","Pellaea_andromedifolia"
"59","Pellaea_breweri"
"60","Pellaea_bridgesii"
"61","Pellaea_mucronata"
"62","Pellaea_truncata"
"63","Pentagramma_pallida"
"64","Pentagramma_triangularis"
"65","Woodsia_oregana"
"66","Woodsia_scopulina"
"67","Calocedrus_decurrens"
"68","Chamaecyparis_lawsoniana"
"69","Hesperocyparis_sargentii"
"70","Juniperus_californica"
"71","Juniperus_communis"
"72","Juniperus_occidentalis"
"73","Sequoia_sempervirens"
"74","Sequoiadendron_giganteum"
"75","Thuja_plicata"
"76","Ephedra_aspera"
"77","Ephedra_californica"
"78","Ephedra_funerea"
"79","Ephedra_nevadensis"
"80","Ephedra_viridis"
"81","Abies_amabilis"
"82","Abies_bracteata"
"83","Abies_concolor"
"84","Abies_magnifica"
"85","Abies_procera"
"86","Picea_breweriana"
"87","Picea_sitchensis"
"88","Pinus_albicaulis"
"89","Pinus_attenuata"
"90","Pinus_balfouriana"
"91","Pinus_contorta"
"92","Pinus_coulteri"
"93","Pinus_flexilis"
"94","Pinus_jeffreyi"
"95","Pinus_lambertiana"
"96","Pinus_monophylla"
"97","Pinus_monticola"
"98","Pinus_muricata"
"99","Pinus_ponderosa"
"100","Pinus_quadrifolia"
"101","Pinus_radiata"
"102","Pinus_sabiniana"
"103","Pinus_torreyana"
"104","Pseudotsuga_macrocarpa"
"105","Tsuga_heterophylla"
"106","Tsuga_mertensiana"
"107","Taxus_brevifolia"
"108","Torreya_californica"
"109","Brasenia_schreberi"
"110","Nuphar_polysepala"
"111","Aristolochia_californica"
"112","Asarum_caudatum"
"113","Asarum_hartwegii"
"114","Asarum_lemmonii"
"115","Umbellularia_californica"
"116","Anemopsis_californica"
"117","Ceratophyllum_demersum"
"118","Justicia_californica"
"119","Sesuvium_verrucosum"
"120","Trianthema_portulacastrum"
"121","Amaranthus_blitoides"
"122","Amaranthus_californicus"
"123","Amaranthus_fimbriatus"
"124","Amaranthus_palmeri"
