"","x"
"1","Lithobates pipiens"
"2","Spea intermontana"
"3","Aquarana catesbeianus"
"4","Rana pretiosa"
"5","Ensatina eschscholtzii"
"6","Rana aurora"
"7","Pseudacris regilla"
"8","Taricha sierrae"
"9","Ascaphus truei"
"10","Rhyacotriton variegatus"
"11","Ambystoma macrodactylum"
"12","Taricha granulosa"
"13","Rana cascadae"
