,mntd2,mntd4,mntd6,mntd8,mntd10,mntd12,mntd14,mntd16,mntd18,mntd20,mntd22,mntd24,mntd26,mntd28,mntd30,mntd32,mntd34,mntd36,mntd38,mntd40,mntd42,mntd44,mntd46
Low,24.4989958042,36.51145921656625,43.928130873710806,49.63664530026937,51.16331735582625,55.08384793720518,53.01125988060231,53.682991238901145,50.69417426279735,55.509670746846375,53.885672511807186,54.07123417834173,53.23172177832753,51.12801843776551,49.910340577415546,50.17150814347755,48.997645898317245,48.3420942636361,48.86970330148782,49.80637223830475,48.73005793754597,48.91474259883442,49.597819140307436
High,426.38419981624503,376.3888998770837,264.0464968242249,226.65535939883793,194.540234339726,180.59366670467278,166.41368077406813,152.67823869005514,143.55216252581107,135.79737774678475,128.12719125675457,122.98108885206794,116.57672484992109,110.02423451108835,106.36476566839667,103.2255323992574,97.70239416306372,93.17486131208602,89.79286813252897,87.50897466370981,83.55409080422069,80.4361227224832,76.9155527051241
Mean,276.55618292449634,187.37080061350437,146.52401035259024,131.08587952848276,120.51812836349063,115.32937172442428,108.65982750014885,103.49241765670097,97.09040668743349,94.24470514820639,90.58178767215566,88.7530378222492,85.20314942780983,80.69838263716828,78.32445725842278,77.71029720386389,74.52919744962352,72.73134349065845,70.23242947317021,69.1366633286851,67.46121408942587,65.33807802628242,64.39893713126747
