"","x"
"1","Isoetes_bolanderi"
"2","Isoetes_echinospora"
"3","Isoetes_howellii"
"4","Isoetes_nuttallii"
"5","Isoetes_occidentalis"
"6","Lycopodiella_inundata"
"7","Lycopodium_clavatum"
"8","Selaginella_hansenii"
"9","Selaginella_scopulorum"
"10","Selaginella_wallacei"
"11","Selaginella_watsonii"
"12","Asplenium_septentrionale"
"13","Asplenium_viride"
"14","Azolla_filiculoides"
"15","Azolla_microphylla"
"16","Woodwardia_fimbriata"
"17","Cystopteris_fragilis"
"18","Dryopteris_arguta"
"19","Dryopteris_expansa"
"20","Polystichum_californicum"
"21","Polystichum_kruckebergii"
"22","Polystichum_lemmonii"
"23","Polystichum_lonchitis"
"24","Polystichum_munitum"
"25","Polystichum_scopulinum"
"26","Equisetum_arvense"
"27","Equisetum_laevigatum"
"28","Equisetum_palustre"
"29","Marsilea_oligospora"
"30","Pilularia_americana"
"31","Botrychium_ascendens"
"32","Botrychium_crenulatum"
"33","Botrychium_lunaria"
"34","Botrychium_minganense"
"35","Botrychium_montanum"
"36","Botrychium_paradoxum"
"37","Botrychium_pinnatum"
"38","Botrychium_simplex"
"39","Ophioglossum_californicum"
"40","Ophioglossum_pusillum"
"41","Polypodium_californicum"
"42","Polypodium_calirhiza"
"43","Polypodium_glycyrrhiza"
"44","Polypodium_hesperium"
"45","Polypodium_scouleri"
"46","Adiantum_aleuticum"
"47","Adiantum_jordanii"
"48","Argyrochosma_jonesii"
"49","Aspidotis_californica"
"50","Aspidotis_densa"
"51","Cryptogramma_acrostichoides"
"52","Cryptogramma_cascadensis"
"53","Pellaea_andromedifolia"
"54","Pellaea_breweri"
"55","Pellaea_bridgesii"
"56","Pellaea_mucronata"
"57","Pentagramma_triangularis"
"58","Woodsia_oregana"
"59","Woodsia_scopulina"
"60","Calocedrus_decurrens"
"61","Chamaecyparis_lawsoniana"
"62","Juniperus_californica"
"63","Juniperus_communis"
"64","Juniperus_occidentalis"
"65","Juniperus_osteosperma"
"66","Sequoia_sempervirens"
"67","Sequoiadendron_giganteum"
"68","Thuja_plicata"
"69","Ephedra_nevadensis"
"70","Ephedra_viridis"
"71","Abies_amabilis"
"72","Abies_concolor"
"73","Abies_grandis"
"74","Abies_magnifica"
"75","Abies_procera"
"76","Picea_breweriana"
"77","Picea_engelmannii"
"78","Picea_sitchensis"
"79","Pinus_albicaulis"
"80","Pinus_attenuata"
"81","Pinus_balfouriana"
"82","Pinus_contorta"
"83","Pinus_coulteri"
"84","Pinus_flexilis"
"85","Pinus_jeffreyi"
"86","Pinus_lambertiana"
"87","Pinus_longaeva"
"88","Pinus_monophylla"
"89","Pinus_monticola"
"90","Pinus_muricata"
"91","Pinus_ponderosa"
"92","Pinus_quadrifolia"
"93","Pinus_radiata"
"94","Pinus_sabiniana"
"95","Pinus_torreyana"
"96","Pseudotsuga_macrocarpa"
"97","Tsuga_heterophylla"
"98","Tsuga_mertensiana"
"99","Taxus_brevifolia"
"100","Torreya_californica"
"101","Brasenia_schreberi"
"102","Nuphar_polysepala"
"103","Asarum_caudatum"
"104","Asarum_hartwegii"
"105","Asarum_marmoratum"
"106","Umbellularia_californica"
"107","Anemopsis_californica"
"108","Ceratophyllum_demersum"
"109","Sesuvium_verrucosum"
"110","Trianthema_portulacastrum"
"111","Amaranthus_blitoides"
"112","Amaranthus_californicus"
"113","Amaranthus_fimbriatus"
"114","Amaranthus_powellii"
"115","Nitrophila_occidentalis"
"116","Rhus_aromatica"
"117","Toxicodendron_diversilobum"
"118","Angelica_arguta"
"119","Angelica_breweri"
"120","Angelica_genuflexa"
"121","Angelica_kingii"
"122","Angelica_lineariloba"
"123","Angelica_lucida"
"124","Apiastrum_angustifolium"
"125","Berula_erecta"
