,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325,mpd330,mpd335,mpd340,mpd345,mpd350,mpd355,mpd360,mpd365,mpd370,mpd375,mpd380,mpd385,mpd390,mpd395,mpd400,mpd405,mpd410,mpd415,mpd420,mpd425,mpd430,mpd435,mpd440,mpd445,mpd450,mpd455,mpd460,mpd465,mpd470,mpd475,mpd480,mpd485,mpd490,mpd495,mpd500,mpd505,mpd510,mpd515,mpd520,mpd525,mpd530,mpd535,mpd540,mpd545,mpd550
Low,223.95768480222213,229.2133759557148,236.34874794013157,254.55016524633368,254.79858313678156,257.95800262025267,259.8348583839099,260.8285704472732,272.0073422199797,268.8110266959264,272.7190517676697,274.9469464974762,275.76811000071456,279.95307787927936,281.40521391455735,280.3535824221845,282.64792109128564,286.30367415179165,286.7941491815051,282.83438667371786,288.36582364561264,287.71249764805447,290.3662336850844,290.6831397221996,292.6529983325106,292.40231714014425,292.1983719267066,293.90119885232775,291.5377792731726,292.8615449535482,296.5415926509553,295.01485183287514,295.79932473763137,295.64028680814477,299.2968456395334,296.7493459795298,297.4218053007809,297.3734619609861,299.76427010395656,300.1211963907649,300.6600518694688,301.865769708387,301.12832924439374,303.01558566881533,301.3255287227749,303.78320373722664,301.99886897376894,304.6152545455371,304.1393803119181,303.4744629151521,304.87144679510294,303.23478104114673,305.09727455717507,306.4642147037076,307.4811319689054,307.0154792070635,307.5152746565316,306.18534488010954,307.4230826735256,306.9084005525991,308.2067974998846,308.78263760540864,308.1396098861359,308.8898322070558,308.42567272161875,310.16773607626766,310.0947565862994,311.283236809655,310.04515311947387,311.98012417421097,310.4479902406364,309.3231660944932,312.44508697281753,311.930069043007,312.53513953162894,312.68700427222814,312.41189660507274,312.6518679412521,312.4121139813398,313.4598858807611,312.3501782281852,315.1175281709781,313.4430232201338,314.84438153846713,315.24633020547395,315.09559240366565,315.3488924014756,315.4531584786751,314.82889508361325,315.914098583039,316.5302070695433,316.7277652033043,317.2620238594666,317.876821246904,317.552290806657,318.2647870339629,317.9913594243324,318.6951407390292,318.88215097542263,318.79750145406405,319.6444763169243,319.4161529138793,320.0560877842711,321.1402921107055,321.43908276499934,321.8340343855453,322.45628972656203,322.954401287747,324.1937311412041
High,509.44201168333353,455.4950363366664,439.1968144499995,431.3142132229996,416.91260178264315,408.61819721731075,408.6633868755453,398.54305292893895,390.0029383209592,386.5988321425253,381.84908086183594,383.91950962072156,379.0280884012113,379.19535796367546,378.7344319721285,368.50226245194733,369.65879980265936,365.22635258717827,368.697086935616,368.220425038233,366.2009018884905,361.4152173536313,363.7986937042785,362.7175841737745,362.09258504414765,361.2723987207353,358.70002949304507,359.8358514334005,358.81984266425235,356.1409539415622,357.4266805424826,358.0838467861491,355.1753109444955,356.0896852443023,354.29729320040076,354.03880947116966,352.95138146548356,352.3834790668017,352.2817965901117,350.2484281169253,351.0532340945303,350.39407155758954,349.6132968051456,350.8025746043213,349.1770557791763,348.3798941024154,348.5339607824059,349.2253485046238,346.4452213095266,347.39788988835227,346.9149257069334,346.09743206129775,345.8359374841994,344.74348414166184,345.3446117198586,344.15693891896467,344.27777158240656,343.24066058651033,343.3658571160652,343.3009791041068,342.9307953772128,342.57406619683906,342.2186375303073,341.8024050929053,341.2145830250619,340.9059548704346,340.331593064099,340.83869929222976,340.75585319218135,340.40978932313993,339.1972920466422,338.66787408581155,339.07773612569355,338.76261308956816,338.4386942780501,338.20766195606694,336.67485494709206,336.8706825775347,337.3042560026457,337.00372611149913,336.9914803086226,336.4992634468219,336.48221828096683,336.584424192794,335.44973744064816,334.82885761254585,334.58245916046724,334.4034008112742,334.52631715018725,333.9313649701961,333.55960387978564,333.5329915345129,332.9066916413094,333.0249377140431,332.39486612786504,332.1564764301859,331.9849597945612,331.45486286872125,331.0720792145986,330.91962047894407,330.45495486970685,330.0045824447311,329.79622323503395,329.1657972538039,328.71037936795454,328.29486177550325,327.513734622006,326.70320101161195,325.850350299493
Mean,327.9318719521111,322.80082031813333,325.25802560918953,328.01365027729327,326.3254817952529,326.2739470900673,325.256110647959,324.92379385506064,324.22519485796005,324.4946594874546,324.31198748996616,326.1682887431635,325.95427062842856,326.1676346957125,325.85003796672123,325.70454164460733,324.00547519778956,325.2380423682957,326.7691166567847,325.5390787119539,325.6981650978736,325.06065647699745,326.23761751018964,325.0400258451376,325.85845800540363,326.18077492965773,325.56346494912424,326.1450861451598,325.06032893053055,325.74116823220413,325.16693399188983,325.69229774975156,325.80403366807707,324.86485115938575,325.8087206744337,325.473254246422,324.89200100228817,325.1637677755131,326.35679964997155,325.2507798673011,325.82437263391085,326.1615792225713,325.4301683347576,326.36973755414164,325.53423655460125,325.8033232154235,325.72878394872765,325.6583888059857,325.0974359014132,325.918575310839,325.81995819504886,325.28360577644986,325.46849138420123,325.86981059317753,326.0281233094511,325.5112627920627,325.6253302037225,326.0272806438074,325.5906124875952,325.3118018062263,325.52035355379724,325.71997256416535,325.94991419330427,325.9108393646888,325.65970467955646,325.9027350017307,325.78971244683083,326.007061002607,325.69934523878624,326.01173484126554,325.6078494779157,325.38621607863854,325.5968072223819,325.93309626645936,325.82829050179197,325.68931098419205,325.86876794110924,325.6981380976561,325.5873726131256,326.0205255185481,325.58020266297694,325.8782983457565,325.7840434297413,325.65954662123204,325.82881370356483,325.61668968734625,325.60468371164205,325.5142277564267,325.6362560249979,325.6513123041007,325.33858614647517,325.6842389356993,325.5896787318425,325.78003731067713,325.7126006478355,325.76203540448864,325.5212295517532,325.6059144288683,325.5976638630233,325.28786872804665,325.5749192050909,325.60189108716565,325.73141860986834,325.75600360368,325.66880246635327,325.6397116009444,325.58074854118047,325.6492944493907,325.6589530979732
