"","name"
"1","Isoetes_bolanderi"
"2","Isoetes_echinospora"
"3","Isoetes_howellii"
"4","Isoetes_nuttallii"
"5","Isoetes_occidentalis"
"6","Lycopodiella_inundata"
"7","Lycopodium_clavatum"
"8","Selaginella_hansenii"
"9","Selaginella_scopulorum"
"10","Selaginella_wallacei"
"11","Selaginella_watsonii"
"12","Asplenium_septentrionale"
"13","Asplenium_viride"
"14","Azolla_filiculoides"
"15","Azolla_microphylla"
"16","Woodwardia_fimbriata"
"17","Cystopteris_fragilis"
"18","Dryopteris_arguta"
"19","Dryopteris_expansa"
"20","Polystichum_californicum"
"21","Polystichum_kruckebergii"
"22","Polystichum_lemmonii"
"23","Polystichum_lonchitis"
"24","Polystichum_munitum"
"25","Polystichum_scopulinum"
"26","Equisetum_arvense"
"27","Equisetum_laevigatum"
"28","Equisetum_palustre"
"29","Marsilea_oligospora"
"30","Pilularia_americana"
"31","Botrychium_ascendens"
"32","Botrychium_crenulatum"
"33","Botrychium_lunaria"
"34","Botrychium_minganense"
"35","Botrychium_montanum"
"36","Botrychium_paradoxum"
"37","Botrychium_pinnatum"
"38","Botrychium_simplex"
"39","Ophioglossum_californicum"
"40","Ophioglossum_pusillum"
"41","Polypodium_californicum"
"42","Polypodium_calirhiza"
"43","Polypodium_glycyrrhiza"
"44","Polypodium_hesperium"
"45","Polypodium_scouleri"
"46","Adiantum_aleuticum"
"47","Adiantum_jordanii"
"48","Argyrochosma_jonesii"
"49","Aspidotis_californica"
"50","Aspidotis_densa"
"51","Cryptogramma_acrostichoides"
"52","Cryptogramma_cascadensis"
"53","Pellaea_andromedifolia"
"54","Pellaea_breweri"
"55","Pellaea_bridgesii"
"56","Pellaea_mucronata"
"57","Pentagramma_triangularis"
"58","Woodsia_oregana"
"59","Woodsia_scopulina"
"60","Nuphar_polysepala"
"61","Asarum_hartwegii"
"62","Asarum_marmoratum"
"63","Angelica_kingii"
"64","Angelica_lineariloba"
"65","Apiastrum_angustifolium"
"66","Cymopterus_terebinthinus"
"67","Eryngium_alismifolium"
"68","Ligusticum_apiifolium"
"69","Ligusticum_californicum"
"70","Ligusticum_grayi"
"71","Lomatium_ciliolatum"
"72","Lomatium_marginatum"
"73","Lomatium_martindalei"
"74","Lomatium_mohavense"
"75","Lomatium_peckianum"
"76","Lomatium_torreyi"
"77","Lomatium_tracyi"
"78","Lomatium_utriculatum"
"79","Perideridia_bolanderi"
"80","Perideridia_parishii"
"81","Tauschia_howellii"
"82","Asclepias_cordifolia"
"83","Asclepias_cryptoceras"
"84","Asclepias_eriocarpa"
"85","Asclepias_erosa"
"86","Asclepias_nyctaginifolia"
"87","Asclepias_speciosa"
"88","Pilostyles_thurberi"
"89","Achyrachaena_mollis"
"90","Ageratina_occidentalis"
"91","Agoseris_monticola"
"92","Agoseris_parviflora"
"93","Ambrosia_acanthicarpa"
"94","Ambrosia_chamissonis"
"95","Ambrosia_dumosa"
"96","Ambrosia_ilicifolia"
"97","Ambrosia_salsola"
"98","Ancistrocarphus_filagineus"
"99","Antennaria_argentea"
"100","Antennaria_corymbosa"
"101","Antennaria_dimorpha"
"102","Antennaria_flagellaris"
"103","Antennaria_geyeri"
"104","Antennaria_luzuloides"
"105","Antennaria_media"
"106","Antennaria_pulchella"
"107","Antennaria_racemosa"
"108","Antennaria_rosea"
"109","Antennaria_umbrinella"
"110","Baccharis_brachyphylla"
"111","Baccharis_pilularis"
"112","Baccharis_sarothroides"
"113","Balsamorhiza_hookeri"
"114","Balsamorhiza_macrolepis"
"115","Brickellia_microphylla"
"116","Centromadia_fitchii"
"117","Centromadia_parryi"
"118","Centromadia_pungens"
"119","Chaenactis_alpigena"
"120","Chaenactis_nevadensis"
