"","name"
"1","Calocedrus_decurrens"
"2","Chamaecyparis_lawsoniana"
"3","Juniperus_californica"
"4","Juniperus_communis"
"5","Juniperus_occidentalis"
"6","Juniperus_osteosperma"
"7","Sequoia_sempervirens"
"8","Sequoiadendron_giganteum"
"9","Thuja_plicata"
"10","Ephedra_nevadensis"
"11","Ephedra_viridis"
"12","Abies_amabilis"
"13","Abies_concolor"
"14","Abies_grandis"
"15","Abies_magnifica"
"16","Abies_procera"
"17","Picea_breweriana"
"18","Picea_engelmannii"
"19","Picea_sitchensis"
"20","Pinus_albicaulis"
"21","Pinus_attenuata"
"22","Pinus_balfouriana"
"23","Pinus_contorta"
"24","Pinus_coulteri"
"25","Pinus_flexilis"
"26","Pinus_jeffreyi"
"27","Pinus_lambertiana"
"28","Pinus_longaeva"
"29","Pinus_monophylla"
"30","Pinus_monticola"
"31","Pinus_muricata"
"32","Pinus_ponderosa"
"33","Pinus_quadrifolia"
"34","Pinus_radiata"
"35","Pinus_sabiniana"
"36","Pinus_torreyana"
"37","Pseudotsuga_macrocarpa"
"38","Tsuga_heterophylla"
"39","Tsuga_mertensiana"
"40","Taxus_brevifolia"
"41","Torreya_californica"
"42","Brasenia_schreberi"
"43","Asarum_caudatum"
"44","Umbellularia_californica"
"45","Anemopsis_californica"
"46","Ceratophyllum_demersum"
"47","Sesuvium_verrucosum"
"48","Trianthema_portulacastrum"
"49","Amaranthus_blitoides"
"50","Amaranthus_californicus"
"51","Amaranthus_fimbriatus"
"52","Amaranthus_powellii"
"53","Nitrophila_occidentalis"
"54","Rhus_aromatica"
"55","Toxicodendron_diversilobum"
"56","Angelica_arguta"
"57","Angelica_breweri"
"58","Angelica_genuflexa"
"59","Angelica_lucida"
"60","Berula_erecta"
"61","Bowlesia_incana"
"62","Cicuta_douglasii"
"63","Cicuta_maculata"
"64","Cymopterus_aboriginum"
"65","Cymopterus_globosus"
"66","Daucus_pusillus"
"67","Eryngium_articulatum"
"68","Eryngium_mathiasiae"
"69","Heracleum_maximum"
"70","Lomatium_californicum"
"71","Lomatium_canbyi"
"72","Lomatium_dasycarpum"
"73","Lomatium_dissectum"
"74","Lomatium_foeniculaceum"
"75","Lomatium_grayi"
"76","Lomatium_hallii"
"77","Lomatium_hendersonii"
"78","Lomatium_howellii"
"79","Lomatium_nevadense"
"80","Lomatium_nudicaule"
"81","Lomatium_piperi"
"82","Lomatium_ravenii"
"83","Lomatium_triternatum"
"84","Lomatium_vaginatum"
"85","Oenanthe_sarmentosa"
"86","Osmorhiza_berteroi"
"87","Osmorhiza_depauperata"
"88","Osmorhiza_occidentalis"
"89","Osmorhiza_purpurea"
"90","Oxypolis_occidentalis"
"91","Perideridia_gairdneri"
"92","Perideridia_howellii"
"93","Perideridia_lemmonii"
"94","Perideridia_leptocarpa"
"95","Perideridia_oregana"
"96","Podistera_nevadensis"
"97","Sanicula_bipinnatifida"
"98","Sanicula_crassicaulis"
"99","Sanicula_graveolens"
"100","Sanicula_tuberosa"
"101","Sium_suave"
"102","Tauschia_glauca"
"103","Tauschia_kelloggii"
"104","Yabea_microcarpa"
"105","Apocynum_androsaemifolium"
"106","Apocynum_cannabinum"
"107","Asclepias_fascicularis"
"108","Cycladenia_humilis"
"109","Aralia_californica"
"110","Hydrocotyle_ranunculoides"
"111","Hydrocotyle_verticillata"
"112","Achillea_millefolium"
"113","Adenocaulon_bicolor"
"114","Agoseris_grandiflora"
"115","Agoseris_heterophylla"
"116","Agoseris_retrorsa"
"117","Almutaster_pauciflorus"
"118","Ambrosia_psilostachya"
"119","Anaphalis_margaritacea"
"120","Anisocarpus_madioides"
"121","Anisocoma_acaulis"
"122","Antennaria_microphylla"
"123","Arnica_cernua"
"124","Arnica_chamissonis"
"125","Arnica_cordifolia"
"126","Arnica_dealbata"
"127","Arnica_discoidea"
"128","Arnica_fulgens"
"129","Arnica_latifolia"
"130","Arnica_longifolia"
"131","Arnica_mollis"
"132","Arnica_nevadensis"
"133","Arnica_ovata"
"134","Arnica_parryi"
"135","Arnica_sororia"
"136","Arnica_spathulata"
"137","Arnica_viscosa"
"138","Artemisia_arbuscula"
"139","Artemisia_douglasiana"
"140","Artemisia_dracunculus"
"141","Artemisia_ludoviciana"
"142","Artemisia_michauxiana"
"143","Artemisia_nova"
"144","Artemisia_rothrockii"
"145","Artemisia_spiciformis"
"146","Artemisia_tridentata"
"147","Baccharis_salicina"
"148","Baileya_pauciradiata"
"149","Balsamorhiza_deltoidea"
"150","Balsamorhiza_sagittata"
"151","Balsamorhiza_sericea"
"152","Balsamorhiza_serrata"
"153","Bidens_cernua"
"154","Bidens_frondosa"
"155","Bidens_laevis"
"156","Blepharipappus_scaber"
"157","Brickellia_californica"
"158","Brickellia_grandiflora"
"159","Brickellia_greenei"
"160","Brickellia_nevinii"
"161","Cacaliopsis_nardosmia"
"162","Calycadenia_fremontii"
"163","Calycadenia_spicata"
"164","Calycadenia_truncata"
"165","Chaenactis_douglasii"
"166","Chaenactis_macrantha"
"167","Chaetadelpha_wheeleri"
"168","Chrysothamnus_humilis"
"169","Chrysothamnus_viscidiflorus"
"170","Cirsium_andersonii"
"171","Cirsium_brevistylum"
"172","Cirsium_ciliolatum"
"173","Cirsium_cymosum"
"174","Cirsium_douglasii"
"175","Cirsium_mohavense"
"176","Cirsium_neomexicanum"
"177","Cirsium_occidentale"
"178","Cirsium_remotifolium"
"179","Cirsium_scariosum"
"180","Cirsium_undulatum"
"181","Corethrogyne_filaginifolia"
"182","Crepis_acuminata"
"183","Crocidium_multicaule"
"184","Deinandra_lobbii"
"185","Dieteria_canescens"
"186","Dimeresia_howellii"
"187","Eatonella_nivea"
"188","Ericameria_arborescens"
"189","Ericameria_bloomeri"
"190","Ericameria_cuneata"
"191","Ericameria_discoidea"
"192","Ericameria_ericoides"
"193","Ericameria_linearifolia"
"194","Ericameria_nana"
"195","Ericameria_nauseosa"
"196","Ericameria_parryi"
"197","Ericameria_suffruticosa"
"198","Ericameria_teretifolia"
"199","Erigeron_aliceae"
"200","Erigeron_aphanactis"
