,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440,mntd445,mntd450,mntd455,mntd460,mntd465,mntd470,mntd475,mntd480,mntd485,mntd490,mntd495,mntd500,mntd505,mntd510,mntd515,mntd520,mntd525,mntd530,mntd535,mntd540,mntd545,mntd550
Low,110.19395345750002,101.30681493333364,97.83973229625009,90.404383698,88.17541421999996,84.00644684785719,82.566206946875,80.38137858555558,76.690072725,76.41253146090904,73.60310796833333,72.62446385884616,69.80860071857148,69.8205471143334,66.8294333903125,65.71668275411768,65.20601223361108,62.250258160526336,62.048507402,60.96925523404761,60.80760381590911,59.93861047565221,59.43807080999997,58.638850258,56.75219484826917,57.35542010888888,56.02647250910719,55.04952126068969,54.807350939,54.54815169048387,52.83132791140625,53.42971894742421,53.1808163726471,52.69851495542854,51.29935071055551,51.46782337797298,50.54804849092107,51.009175324358985,49.853852441625,50.11997056975612,49.39231345428574,49.352625959069755,48.59022196965913,48.59001193311109,48.56218176021738,48.113240962127705,47.488192885,47.73074705040818,47.1523396801,47.79914839941176,47.52310889576922,47.06706319462267,47.13384300416671,46.35794346945454,46.50610886232139,45.86546473377193,45.78457787844828,45.68515572830513,45.53550315174997,45.15681295991807,45.28785931330645,44.66483374293649,44.441325482812495,44.42379938176923,44.678742581363664,44.12424390119403,44.06136265367644,44.17887465369568,44.264080147571455,43.3049204403521,43.50707594437497,43.086042542602755,43.145554778648666,42.74231783479997,42.47376047611838,42.87747230311691,42.198296145256435,42.58802650455699,42.048837833875,42.157565340370354,41.577255692256145,42.21779555240965,41.800164199821445,41.58109819541173,41.72969883453492,41.66065343293106,41.23853007750002,41.23421692775285,41.239032862722254,41.22226160560439,40.77591732309784,40.78981218059136,40.608797836436146,40.641607055263194,40.458852068854135,40.43629026139171,40.428860904030635,40.395739794646445,40.30404136085,40.06589504133661,40.116904379901946,40.171420161553435,39.81004974706735,39.895884606666655,39.92705097424524,39.72345990808413,39.99532572490742,40.28680601458716,40.52937569004544
High,309.67536431999997,266.569714446667,231.00499210249998,215.76288515299998,193.60196152500032,175.685859766429,162.27992558562494,150.8289907216671,143.15914319750001,136.1380465299999,130.88486084083365,125.57183693500045,120.9099319775,114.738916885,110.73138920937501,106.1662471149996,102.39517215694445,100.88450872184204,98.2653607985,95.19594650904759,91.69211148499998,91.41030038869566,88.67838846770833,85.8287282638,84.93261804250001,83.9584883038889,81.11183206428572,80.51471331982756,78.03605297483334,77.18725393774196,75.63749240546875,75.12782940818185,73.7240985308823,72.41765705771432,71.43802617027774,70.80700599459459,69.83417244473678,69.1652547023077,68.414180695125,67.30827827512192,67.06105440464286,66.3970274037209,65.05111147329539,63.938353734888864,64.18537185130434,63.2535010579787,62.41676842374997,61.62445201520403,61.0952209393,60.962688348137256,60.51957241355773,59.65870824622643,58.75896303203705,58.709251033,58.02986558544639,57.716850672807055,56.69612348931036,56.87875817525428,56.53824747399997,55.74910622278691,55.41292572540327,54.92283301023808,54.56102171023438,54.17651458153848,53.67059467409093,53.274261591044784,52.98784193919115,52.46863967369561,52.37101730207145,51.71972685408451,51.5948329354861,51.23199221924658,51.11148745472973,50.617007505466695,50.114854356842066,49.82628905448056,49.554531639423125,49.47394890569624,48.747870379375,48.812563947469165,48.392735600487846,47.95277614614461,47.9960991710714,47.53796307347057,47.31445414732561,46.86873704706895,46.701276480511346,46.414275118820186,46.1461510389445,45.9651233002747,45.59940527597826,45.466305039139804,45.15936108898939,44.910415979473704,44.582725296822915,44.43702623293811,44.17674905362248,43.840297301616204,43.675066072549996,43.40682834009904,43.11309953259802,42.91297865490294,42.72633290754805,42.36899896309529,42.117274106933955,41.86410854602807,41.589785785648104,41.310381552981696,40.9031172890909
Mean,199.9424940266,174.88757508946668,158.99770279805,145.18398434848,134.51210356116667,126.31333652720001,120.051642194725,113.20836435695557,109.18228000413998,104.25575357492728,99.94567386874999,97.50032376656922,94.69164859494285,91.18162901979998,88.0871863060625,85.5124971560706,83.67000806452224,81.65358996849476,79.3996215354,78.23165862117143,76.44427725157273,75.21499780741739,73.40569372674166,72.46286029308,71.30127714046155,70.36314358283704,68.88701440525715,68.18501748650347,66.68677509148668,66.30120085498065,65.00831975316875,64.62197194541213,63.60013154094118,62.76129245296001,62.16184765262222,61.48042357273514,60.89779921191053,60.1251895578718,59.553316264684995,58.873786914814644,58.284772291804764,57.98658699072094,57.37356976390455,56.58263198138667,56.61135571213914,56.091529108408515,55.30250472700834,55.00045904499184,54.579741485704,54.46894742287451,53.93392043205001,53.69114684574718,53.266093414770374,52.83050055067637,52.71625048724285,52.07974728533684,51.721916049110355,51.59631642455254,51.193526158266664,50.84952884960329,50.4467597574871,50.01527155646984,49.87455745546875,49.49954281812616,49.27251239265455,49.20832192826269,48.80002255786765,48.51492094418261,48.47589807102,47.86527960661972,47.72679163457222,47.461123046632885,47.39270612718919,47.00207228952534,46.6797739014079,46.69118739147014,46.29158557015385,46.22065777897469,45.86104230934251,45.694907331204945,45.47798603866342,45.38990425539519,45.062502945614284,44.963332630863526,44.811973518562795,44.55334593129886,44.28783699634773,44.16124617757978,43.98942703360223,43.83264588196704,43.6110095415174,43.38793605644946,43.265502786517025,43.101124482882106,42.92458023119167,42.73773025411546,42.621021646932654,42.42201706235758,42.299256389338,42.07260023325149,41.99207033767647,41.76624821319418,41.63078040921154,41.448777597691425,41.36433789708113,41.19985092378879,41.05050097985186,40.916703908357796,40.76919072879273
