,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395
Low,104.4611309125,98.0403152825667,97.50482221667812,96.66236771923,92.04891460833333,90.2815669122857,88.956928914375,86.63125891225552,84.52162743917,83.58731898198066,81.76203592752708,80.0924512874184,79.21174920106073,76.70300881534446,75.74434729368406,75.22057918820907,74.96119748855975,72.22958234071682,72.52566558366624,72.49354233662794,71.16173716090796,70.80352115772402,69.76108099503642,69.4365884929993,67.52866164086446,68.04518589947823,67.08122659314976,66.47624411040468,65.63014747819366,65.14208373251688,64.58498642183125,64.33066737475148,64.01152245876584,63.50381626688383,62.68997286957359,62.463676062919816,62.66947591990103,61.88690143292701,61.79493962727169,60.639341704363126,61.018704642462744,60.28566393274206,59.79804108526275,59.619123019862,59.124133419238916,59.013147856965645,58.393454932628096,57.73686651766383,58.01958447804565,57.67237414304655,57.299963420276086,57.040222315457385,57.07427961886055,56.66176636747272,56.08370388308635,56.3052415133088,55.88314695857848,55.602732834728734,55.429197089455506,55.35757739581658,55.155462545332306,55.164451935708506,54.734327657713855,54.79183611671976,54.31768155743538,54.18465015722935,53.922939498520606,53.96628874727237,53.75488134828433,53.58948662576193,53.591136169411655,53.52458829062557,53.391166673551375,53.081590992682536,53.075278237142086,53.1087336779792,53.19146169488592,53.42340284601263
High,235.08650684279996,208.33502647066032,191.07680522354997,173.4506117358825,160.95440206064418,151.5403341699408,144.3455946768375,136.32096572153844,131.73268621949998,127.571024400321,122.20349795583802,118.4829142063793,116.57092789884624,111.28288352186667,109.4401019098236,106.75963572243771,103.92732926746301,101.29870306509382,99.2861897879725,97.85092459429464,96.59359832132934,93.27126870498263,91.59980900574934,90.316795908964,89.59235761388523,87.46296442454546,86.51492826303662,85.48277559382205,83.75006486624288,82.47590287946775,81.90310694580167,81.55446353484912,80.1367840700059,79.32057937806384,78.29979334377242,76.7881555209361,76.32380805420487,75.11321552686091,74.61686615276469,73.83863375369373,73.15244525066828,72.41172424759503,71.99763484898874,71.29772577236604,70.78072746053884,69.69528108211317,69.1779554571826,68.21878699094452,67.97582088454149,67.5308763296269,66.89995742909865,65.96250188736602,65.96504283782173,65.17870812169032,65.00812787069643,64.37921492389309,63.84031819560289,63.438174929658025,62.647415264429966,62.47660502098684,62.16845583970967,61.527625510397996,61.16118491565312,60.70163034427384,60.10211069843726,59.79629011061277,59.28421559965438,58.88920959500943,58.54027945608717,58.10158950229863,57.568732132856226,57.24892572513462,56.802453856191796,56.4910640621707,56.00120120319469,55.45293190854285,54.973192125356405,54.34900621136459
Mean,167.77473130953865,150.98966291379938,140.30215648896447,133.17764046661156,125.84158309556045,119.95994749862133,115.20764088342645,111.44492341524187,107.37401549009839,104.68402348665953,101.45256978016512,99.35401073484704,96.84686024729626,94.09475728050346,92.03709534106709,90.40408434074388,89.09589230310029,87.38135462615672,86.2312843016465,84.66073260197469,83.37951155575321,82.10986568567905,80.79013286445749,79.78345717824028,78.7038793358195,77.71790085705862,76.44688960141876,75.54842481823182,74.9410538300043,73.7932870577823,73.32176118599469,72.61732689262776,71.85755171895991,71.18273869587844,70.6277540861422,69.77441210721447,69.47332413032147,68.67524545671785,68.16347354272393,67.49475064906257,67.06745173957677,66.5180091359273,65.88003683547542,65.46229827648247,64.96894205185444,64.50582577395939,63.99229935159603,63.425539289562934,63.17437016327771,62.61775350540214,62.24667078009402,61.6355760199617,61.53809113465758,61.12449647759556,60.77837440651127,60.28113617022034,60.00620840453815,59.539974002654574,59.283938259371816,59.04700641868483,58.69619094360039,58.33737845125368,58.070990849056386,57.66749600910299,57.39153985217394,57.12796852424352,56.78707640689939,56.5577788026263,56.271123597629426,55.940716394825884,55.738859634479894,55.426988143625934,55.2103110987568,54.93483931467815,54.65056355602786,54.417485803037955,54.1696152785399,53.93755611471293
