"","name"
"1","Abies"
"2","Acalypha"
"3","Acamptopappus"
"4","Acanthomintha"
"5","Acleisanthes"
"6","Adenophyllum"
"7","Adenostoma"
"8","Agoseris"
"9","Aliciella"
"10","Allenrolfea"
"11","Allionia"
"12","Allium"
"13","Allophyllum"
"14","Almutaster"
"15","Aloysia"
"16","Amaranthus"
"17","Ambrosia"
"18","Amelanchier"
"19","Amorpha"
"20","Amphiscirpus"
"21","Amsinckia"
"22","Androsace"
"23","Anemone"
"24","Anemopsis"
"25","Anisocoma"
"26","Antennaria"
"27","Anulocaulis"
"28","Apocynum"
"29","Aquilegia"
"30","Arceuthobium"
"31","Arctostaphylos"
"32","Aristida"
"33","Artemisia"
"34","Asclepias"
"35","Astragalus"
"36","Athysanus"
"37","Atrichoseris"
"38","Atriplex"
"39","Baccharis"
"40","Bacopa"
"41","Baileya"
"42","Balsamorhiza"
"43","Benitoa"
"44","Berberis"
"45","Bergia"
"46","Berula"
"47","Betula"
"48","Bidens"
"49","Blepharidachne"
"50","Blepharizonia"
"51","Boechera"
"52","Boerhavia"
"53","Bolboschoenus"
"54","Bouteloua"
"55","Bowlesia"
"56","Brickellia"
"57","Brodiaea"
"58","Bromus"
"59","Buddleja"
"60","Bursera"
"61","California"
"62","Calliandra"
"63","Calochortus"
"64","Calycadenia"
"65","Calycoseris"
"66","Calystegia"
"67","Campanula"
"68","Cardamine"
"69","Carex"
"70","Carlowrightia"
"71","Carlquistia"
"72","Carnegiea"
"73","Castilleja"
"74","Caulanthus"
"75","Ceanothus"
"76","Cephalanthus"
"77","Ceratophyllum"
"78","Cercocarpus"
"79","Chaenactis"
"80","Chaetadelpha"
"81","Chaetopappa"
"82","Chamaebatiaria"
"83","Chamaesaracha"
"84","Chenopodium"
"85","Chlorogalum"
"86","Chorizanthe"
"87","Chrysothamnus"
"88","Cicuta"
"89","Cirsium"
"90","Clarkia"
"91","Claytonia"
"92","Clematis"
"93","Cleomella"
"94","Collinsia"
"95","Cordylanthus"
"96","Corethrogyne"
"97","Crassula"
"98","Crepis"
"99","Cressa"
"100","Crocidium"
"101","Crossosoma"
"102","Croton"
"103","Cryptantha"
"104","Cucurbita"
"105","Cuscuta"
"106","Cylindropuntia"
"107","Cymopterus"
"108","Cyperus"
"109","Dalea"
"110","Datura"
"111","Daucus"
"112","Dedeckera"
"113","Deinandra"
"114","Delphinium"
"115","Descurainia"
"116","Dichelostemma"
"117","Dieteria"
"118","Distichlis"
"119","Ditaxis"
"120","Downingia"
