"","x"
"1","Abies.concolor"
"2","Abronia.nana"
"3","Abronia.pogonantha"
"4","Abronia.turbinata"
"5","Abronia.villosa"
"6","Abutilon.palmeri"
"7","Abutilon.parvulum"
"8","Acalypha.californica"
"9","Acamptopappus.shockleyi"
"10","Acamptopappus.sphaerocephalus"
"11","Acanthomintha.lanceolata"
"12","Acanthomintha.obovata"
"13","Acanthoscyphus.parishii"
"14","Achyronychia.cooperi"
"15","Acleisanthes.longiflora"
"16","Acleisanthes.nevadensis"
"17","Acmispon.argophyllus"
"18","Acmispon.argyraeus"
"19","Acmispon.brachycarpus"
"20","Acmispon.glaber"
"21","Acmispon.grandiflorus"
"22","Acmispon.haydonii"
"23","Acmispon.heermannii"
"24","Acmispon.maritimus"
"25","Acmispon.micranthus"
"26","Acmispon.procumbens"
"27","Acmispon.rigidus"
"28","Acmispon.rubriflorus"
"29","Acmispon.strigosus"
"30","Adenophyllum.cooperi"
"31","Adenophyllum.porophylloides"
"32","Adenostoma.sparsifolium"
"33","Agave.deserti"
"34","Agave.utahensis"
"35","Ageratina.herbacea"
"36","Agoseris.retrorsa"
"37","Aliciella.humillima"
"38","Aliciella.hutchinsifolia"
"39","Aliciella.latifolia"
"40","Aliciella.leptomeria"
"41","Aliciella.lottiae"
"42","Aliciella.micromeria"
"43","Aliciella.monoensis"
"44","Aliciella.ripleyi"
"45","Aliciella.triodon"
"46","Allenrolfea.occidentalis"
"47","Allionia.incarnata"
"48","Allium.atrorubens"
"49","Allium.crispum"
"50","Allium.denticulatum"
"51","Allium.diabolense"
"52","Allium.fimbriatum"
"53","Allium.haematochiton"
"54","Allium.howellii"
"55","Allium.lacunosum"
"56","Allium.monticola"
"57","Allium.munzii"
"58","Allium.nevadense"
"59","Allium.parishii"
"60","Allium.peninsulare"
"61","Allium.sharsmithiae"
"62","Allium.shevockii"
"63","Allium.tuolumnense"
"64","Allophyllum.gilioides"
"65","Almutaster.pauciflorus"
"66","Aloysia.wrightii"
"67","Amaranthus.blitoides"
"68","Amaranthus.fimbriatus"
"69","Amaranthus.palmeri"
"70","Amaranthus.powellii"
"71","Amaranthus.torreyi"
"72","Amaranthus.watsonii"
"73","Amauriopsis.dissecta"
"74","Ambrosia.acanthicarpa"
"75","Ambrosia.confertiflora"
"76","Ambrosia.dumosa"
"77","Ambrosia.eriocentra"
"78","Ambrosia.ilicifolia"
"79","Ambrosia.monogyra"
"80","Ambrosia.psilostachya"
"81","Ambrosia.pumila"
"82","Ambrosia.salsola"
"83","Amelanchier.utahensis"
"84","Ammannia.coccinea"
"85","Ammannia.robusta"
"86","Amorpha.fruticosa"
"87","Amphipappus.fremontii"
"88","Amphiscirpus.nevadensis"
"89","Amsinckia.douglasiana"
"90","Amsinckia.eastwoodiae"
"91","Amsinckia.furcata"
"92","Amsinckia.intermedia"
"93","Amsinckia.lycopsoides"
"94","Amsinckia.menziesii"
"95","Amsinckia.retrorsa"
"96","Amsinckia.tessellata"
"97","Amsinckia.vernicosa"
"98","Amsonia.tomentosa"
"99","Ancistrocarphus.filagineus"
"100","Andropogon.glomeratus"
"101","Androsace.elongata"
"102","Androstephium.breviflorum"
"103","Anemone.tuberosa"
"104","Anemopsis.californica"
"105","Anisocoma.acaulis"
"106","Antennaria.dimorpha"
"107","Antirrhinum.filipes"
"108","Antirrhinum.kingii"
"109","Antirrhinum.nuttallianum"
"110","Antirrhinum.ovatum"
"111","Anulocaulis.annulatus"
"112","Apiastrum.angustifolium"
"113","Apocynum.cannabinum"
"114","Aquilegia.shockleyi"
"115","Arceuthobium.campylopodum"
"116","Arctomecon.merriamii"
"117","Arctostaphylos.gabilanensis"
"118","Arctostaphylos.glauca"
"119","Arctostaphylos.parryana"
"120","Arctostaphylos.pungens"
"121","Arenaria.paludicola"
"122","Argemone.corymbosa"
"123","Argemone.munita"
"124","Argyrochosma.jonesii"
"125","Argyrochosma.limitanea"
"126","Aristida.adscensionis"
"127","Aristida.californica"
"128","Aristida.divaricata"
"129","Aristida.purpurea"
"130","Aristida.ternipes"
"131","Aristocapsa.insignis"
"132","Artemisia.bigelovii"
"133","Artemisia.dracunculus"
"134","Artemisia.ludoviciana"
"135","Artemisia.nova"
"136","Artemisia.palmeri"
"137","Artemisia.spinescens"
"138","Artemisia.tridentata"
"139","Arthrocnemum.subterminale"
"140","Asclepias.albicans"
"141","Asclepias.asperula"
"142","Asclepias.californica"
"143","Asclepias.erosa"
"144","Asclepias.fascicularis"
"145","Asclepias.nyctaginifolia"
"146","Asclepias.subulata"
"147","Asclepias.vestita"
"148","Astragalus.acutirostris"
"149","Astragalus.agrestis"
"150","Astragalus.albens"
"151","Astragalus.allochrous"
"152","Astragalus.andersonii"
"153","Astragalus.aridus"
"154","Astragalus.asymmetricus"
"155","Astragalus.atratus"
"156","Astragalus.bernardinus"
"157","Astragalus.calycosus"
"158","Astragalus.casei"
"159","Astragalus.cimae"
"160","Astragalus.coccineus"
"161","Astragalus.crotalariae"
"162","Astragalus.didymocarpus"
"163","Astragalus.douglasii"
"164","Astragalus.ertterae"
"165","Astragalus.funereus"
"166","Astragalus.geyeri"
"167","Astragalus.gilmanii"
"168","Astragalus.hornii"
"169","Astragalus.insularis"
"170","Astragalus.iodanthus"
"171","Astragalus.jaegerianus"
"172","Astragalus.layneae"
"173","Astragalus.lentiginosus"
"174","Astragalus.leucolobus"
"175","Astragalus.macrodon"
"176","Astragalus.magdalenae"
"177","Astragalus.malacus"
"178","Astragalus.minthorniae"
"179","Astragalus.mohavensis"
"180","Astragalus.newberryi"
"181","Astragalus.nutans"
"182","Astragalus.nuttallianus"
"183","Astragalus.oophorus"
"184","Astragalus.oxyphysus"
"185","Astragalus.pachypus"
"186","Astragalus.palmeri"
"187","Astragalus.panamintensis"
"188","Astragalus.pomonensis"
"189","Astragalus.preussii"
"190","Astragalus.purshii"
"191","Astragalus.sabulonum"
"192","Astragalus.sepultipes"
"193","Astragalus.serenoi"
"194","Astragalus.shevockii"
"195","Astragalus.tidestromii"
"196","Astragalus.tricarinatus"
"197","Astrolepis.cochisensis"
"198","Athysanus.pusillus"
"199","Athysanus.unilateralis"
"200","Atrichoseris.platyphylla"
"201","Atriplex.argentea"
"202","Atriplex.canescens"
"203","Atriplex.confertifolia"
"204","Atriplex.cordulata"
"205","Atriplex.coronata"
"206","Atriplex.depressa"
"207","Atriplex.elegans"
"208","Atriplex.fruticulosa"
"209","Atriplex.hymenelytra"
"210","Atriplex.lentiformis"
"211","Atriplex.minuscula"
"212","Atriplex.pacifica"
"213","Atriplex.parishii"
"214","Atriplex.parryi"
"215","Atriplex.persistens"
"216","Atriplex.polycarpa"
"217","Atriplex.serenana"
"218","Atriplex.spinifera"
"219","Atriplex.subtilis"
"220","Atriplex.torreyi"
"221","Atriplex.truncata"
"222","Atriplex.tularensis"
"223","Ayenia.compacta"
"224","Azolla.filiculoides"
"225","Azolla.microphylla"
"226","Baccharis.brachyphylla"
"227","Baccharis.salicifolia"
"228","Baccharis.salicina"
"229","Baccharis.sarothroides"
"230","Baccharis.sergiloides"
"231","Bacopa.eisenii"
"232","Bahia.neomexicana"
"233","Bahiopsis.parishii"
"234","Bahiopsis.reticulata"
"235","Baileya.multiradiata"
"236","Baileya.pauciradiata"
"237","Baileya.pleniradiata"
"238","Balsamorhiza.deltoidea"
"239","Bebbia.juncea"
"240","Benitoa.occidentalis"
"241","Berberis.fremontii"
"242","Berberis.haematocarpa"
"243","Berberis.higginsiae"
"244","Bergia.texana"
"245","Bernardia.incana"
"246","Berula.erecta"
"247","Betula.occidentalis"
"248","Bidens.frondosa"
"249","Bidens.laevis"
"250","Blepharidachne.kingii"
"251","Blepharizonia.laxa"
"252","Boechera.davidsonii"
"253","Boechera.dispar"
"254","Boechera.glaucovalvula"
"255","Boechera.inyoensis"
"256","Boechera.johnstonii"
"257","Boechera.lincolnensis"
"258","Boechera.perennans"
"259","Boechera.pulchra"
"260","Boechera.shockleyi"
"261","Boechera.sparsiflora"
"262","Boechera.xylopoda"
"263","Boerhavia.coccinea"
"264","Boerhavia.coulteri"
"265","Boerhavia.triquetra"
"266","Boerhavia.wrightii"
"267","Bolboschoenus.maritimus"
"268","Bothriochloa.barbinodis"
"269","Bouteloua.aristidoides"
"270","Bouteloua.barbata"
"271","Bouteloua.curtipendula"
"272","Bouteloua.eriopoda"
"273","Bouteloua.gracilis"
"274","Bouteloua.trifida"
"275","Bowlesia.incana"
"276","Brandegea.bigelovii"
"277","Brickellia.atractyloides"
"278","Brickellia.californica"
"279","Brickellia.desertorum"
"280","Brickellia.frutescens"
"281","Brickellia.incana"
"282","Brickellia.knappiana"
"283","Brickellia.longifolia"
"284","Brickellia.microphylla"
"285","Brickellia.oblongifolia"
"286","Brodiaea.filifolia"
"287","Brodiaea.insignis"
"288","Brodiaea.jolonensis"
"289","Brodiaea.orcuttii"
"290","Brodiaea.pallida"
"291","Brodiaea.terrestris"
"292","Bromus.arizonicus"
"293","Bromus.porteri"
"294","Buddleja.utahensis"
"295","Bursera.microphylla"
"296","Calandrinia.ciliata"
"297","California.macrophylla"
"298","Calliandra.eriophylla"
"299","Callitriche.fassettii"
"300","Calochortus.concolor"
"301","Calochortus.excavatus"
"302","Calochortus.flexuosus"
"303","Calochortus.greenei"
"304","Calochortus.kennedyi"
"305","Calochortus.palmeri"
"306","Calochortus.splendens"
"307","Calochortus.striatus"
"308","Calochortus.venustus"
"309","Calochortus.weedii"
"310","Calycadenia.hooveri"
"311","Calycadenia.mollis"
"312","Calycoseris.parryi"
"313","Calycoseris.wrightii"
"314","Calyptridium.monandrum"
"315","Calyptridium.parryi"
"316","Calyptridium.pulchellum"
"317","Calystegia.longipes"
"318","Calystegia.malacophylla"
"319","Calystegia.peirsonii"
"320","Calystegia.sepium"
"321","Camissonia.campestris"
"322","Camissonia.contorta"
"323","Camissonia.integrifolia"
"324","Camissonia.kernensis"
"325","Camissonia.lacustris"
"326","Camissonia.parvula"
"327","Camissonia.pubens"
"328","Camissonia.pusilla"
"329","Camissonia.strigulosa"
"330","Camissoniopsis.bistorta"
"331","Camissoniopsis.confusa"
"332","Camissoniopsis.luciae"
"333","Camissoniopsis.pallida"
"334","Campanula.sharsmithiae"
"335","Canbya.candida"
"336","Cardamine.pensylvanica"
"337","Carex.alma"
"338","Carex.douglasii"
"339","Carex.hassei"
"340","Carex.occidentalis"
"341","Carex.praegracilis"
"342","Carex.schottii"
"343","Carlowrightia.arizonica"
"344","Carlquistia.muirii"
"345","Carnegiea.gigantea"
"346","Carsonia.sparsifolia"
"347","Castela.emoryi"
"348","Castilleja.brevistyla"
"349","Castilleja.chromosa"
"350","Castilleja.exserta"
"351","Castilleja.linariifolia"
"352","Castilleja.minor"
"353","Castilleja.plagiotoma"
"354","Castilleja.subinclusa"
"355","Caulanthus.amplexicaulis"
"356","Caulanthus.anceps"
"357","Caulanthus.californicus"
"358","Caulanthus.cooperi"
"359","Caulanthus.coulteri"
"360","Caulanthus.crassicaulis"
"361","Caulanthus.glaucus"
"362","Caulanthus.hallii"
"363","Caulanthus.heterophyllus"
"364","Caulanthus.inflatus"
"365","Caulanthus.lasiophyllus"
"366","Caulanthus.lemmonii"
"367","Caulanthus.major"
"368","Caulanthus.pilosus"
"369","Caulanthus.simulans"
"370","Ceanothus.perplexans"
"371","Ceanothus.vestitus"
"372","Celtis.reticulata"
"373","Centromadia.pungens"
"374","Centrostegia.thurberi"
"375","Cephalanthus.occidentalis"
"376","Ceratophyllum.demersum"
"377","Cercocarpus.ledifolius"
"378","Chaenactis.carphoclinia"
"379","Chaenactis.fremontii"
"380","Chaenactis.glabriuscula"
"381","Chaenactis.macrantha"
"382","Chaenactis.parishii"
"383","Chaenactis.santolinoides"
"384","Chaenactis.stevioides"
"385","Chaenactis.xantiana"
"386","Chaetadelpha.wheeleri"
"387","Chaetopappa.ericoides"
"388","Chamaebatiaria.millefolium"
"389","Chamaesaracha.coronopus"
"390","Cheilanthes.covillei"
"391","Cheilanthes.feei"
"392","Cheilanthes.newberryi"
"393","Cheilanthes.parryi"
"394","Cheilanthes.viscida"
"395","Cheilanthes.wootonii"
"396","Chenopodium.berlandieri"
"397","Chenopodium.californicum"
"398","Chenopodium.fremontii"
"399","Chenopodium.glaucum"
"400","Chenopodium.hians"
"401","Chenopodium.incanum"
"402","Chenopodium.leptophyllum"
"403","Chenopodium.nevadense"
"404","Chenopodium.pratericola"
"405","Chenopodium.rubrum"
"406","Chenopodium.watsonii"
"407","Chilopsis.linearis"
"408","Chloracantha.spinosa"
"409","Chlorogalum.parviflorum"
"410","Chlorogalum.purpureum"
"411","Chloropyron.maritimum"
"412","Chloropyron.molle"
"413","Chloropyron.palmatum"
"414","Chloropyron.tecopense"
"415","Chorizanthe.blakleyi"
"416","Chorizanthe.brevicornu"
"417","Chorizanthe.corrugata"
"418","Chorizanthe.douglasii"
"419","Chorizanthe.fimbriata"
"420","Chorizanthe.polygonoides"
"421","Chorizanthe.procumbens"
"422","Chorizanthe.rigida"
"423","Chorizanthe.spinosa"
"424","Chorizanthe.uniaristata"
"425","Chorizanthe.ventricosa"
"426","Chorizanthe.watsonii"
"427","Chorizanthe.xanti"
"428","Chrysothamnus.depressus"
"429","Chrysothamnus.viscidiflorus"
"430","Chylismia.arenaria"
"431","Chylismia.brevipes"
"432","Chylismia.cardiophylla"
"433","Chylismia.claviformis"
"434","Chylismia.munzii"
"435","Chylismia.walkeri"
"436","Chylismiella.pterosperma"
"437","Cicuta.maculata"
"438","Cirsium.arizonicum"
"439","Cirsium.crassicaule"
"440","Cirsium.inamoenum"
"441","Cirsium.mohavense"
"442","Cirsium.neomexicanum"
"443","Cirsium.occidentale"
"444","Cirsium.scariosum"
"445","Cistanthe.ambigua"
"446","Cladium.californicum"
"447","Clarkia.breweri"
"448","Clarkia.cylindrica"
"449","Clarkia.exilis"
"450","Clarkia.jolonensis"
"451","Clarkia.lingulata"
"452","Clarkia.rostrata"
"453","Clarkia.speciosa"
"454","Clarkia.springvillensis"
"455","Clarkia.tembloriensis"
"456","Clarkia.xantiana"
"457","Claytonia.parviflora"
"458","Clematis.ligusticifolia"
"459","Clematis.pauciflora"
"460","Cleomella.brevipes"
"461","Cleomella.obtusifolia"
"462","Cleomella.parviflora"
"463","Cleomella.plocasperma"
"464","Clinopodium.chandleri"
"465","Coleogyne.ramosissima"
"466","Collinsia.antonina"
"467","Collinsia.bartsiifolia"
"468","Collinsia.callosa"
"469","Colubrina.californica"
"470","Condalia.globosa"
"471","Condea.emoryi"
"472","Convolvulus.simulans"
"473","Cordylanthus.eremicus"
"474","Cordylanthus.kingii"
"475","Cordylanthus.parviflorus"
"476","Cordylanthus.ramosus"
