"","name"
"1","Abies_concolor"
"2","Acalypha_californica"
"3","Acamptopappus_sphaerocephalus"
"4","Acanthomintha_lanceolata"
"5","Acanthomintha_obovata"
"6","Acleisanthes_longiflora"
"7","Adenophyllum_cooperi"
"8","Agoseris_retrorsa"
"9","Aliciella_hutchinsifolia"
"10","Aliciella_leptomeria"
"11","Aliciella_lottiae"
"12","Aliciella_micromeria"
"13","Aliciella_triodon"
"14","Allenrolfea_occidentalis"
"15","Allionia_incarnata"
"16","Allium_crispum"
"17","Allium_haematochiton"
"18","Allium_lacunosum"
"19","Allium_monticola"
"20","Allium_munzii"
"21","Allium_nevadense"
"22","Allium_parishii"
"23","Allium_sharsmithiae"
"24","Allium_tuolumnense"
"25","Allophyllum_gilioides"
"26","Almutaster_pauciflorus"
"27","Aloysia_wrightii"
"28","Amaranthus_blitoides"
"29","Amaranthus_fimbriatus"
"30","Amaranthus_palmeri"
"31","Amaranthus_powellii"
"32","Ambrosia_psilostachya"
"33","Amelanchier_utahensis"
"34","Amorpha_fruticosa"
"35","Amphiscirpus_nevadensis"
"36","Amsinckia_eastwoodiae"
"37","Amsinckia_lycopsoides"
"38","Amsinckia_menziesii"
"39","Amsinckia_tessellata"
"40","Amsinckia_vernicosa"
"41","Anemone_tuberosa"
"42","Anemopsis_californica"
"43","Anisocoma_acaulis"
"44","Anulocaulis_annulatus"
"45","Apocynum_cannabinum"
"46","Arceuthobium_campylopodum"
"47","Arctostaphylos_pungens"
"48","Aristida_adscensionis"
"49","Aristida_californica"
"50","Aristida_purpurea"
"51","Artemisia_bigelovii"
"52","Artemisia_dracunculus"
"53","Artemisia_ludoviciana"
"54","Artemisia_nova"
"55","Artemisia_palmeri"
"56","Artemisia_tridentata"
"57","Asclepias_fascicularis"
"58","Astragalus_casei"
"59","Astragalus_coccineus"
"60","Astragalus_layneae"
"61","Astragalus_malacus"
"62","Astragalus_oophorus"
"63","Athysanus_pusillus"
"64","Athysanus_unilateralis"
"65","Atrichoseris_platyphylla"
"66","Atriplex_canescens"
"67","Atriplex_lentiformis"
"68","Atriplex_parishii"
"69","Atriplex_parryi"
"70","Atriplex_serenana"
"71","Atriplex_truncata"
"72","Baccharis_salicina"
"73","Bacopa_eisenii"
"74","Baileya_multiradiata"
"75","Baileya_pauciradiata"
"76","Baileya_pleniradiata"
"77","Balsamorhiza_deltoidea"
"78","Benitoa_occidentalis"
"79","Berberis_fremontii"
"80","Bergia_texana"
"81","Berula_erecta"
"82","Betula_occidentalis"
"83","Bidens_frondosa"
"84","Bidens_laevis"
"85","Blepharidachne_kingii"
"86","Blepharizonia_laxa"
"87","Boechera_davidsonii"
"88","Boechera_dispar"
"89","Boechera_glaucovalvula"
"90","Boechera_lincolnensis"
"91","Boechera_perennans"
"92","Boechera_shockleyi"
"93","Boerhavia_coccinea"
"94","Bouteloua_curtipendula"
"95","Bowlesia_incana"
"96","Brickellia_atractyloides"
"97","Brickellia_californica"
"98","Brickellia_desertorum"
"99","Brickellia_frutescens"
"100","Brickellia_longifolia"
"101","Brodiaea_jolonensis"
"102","Buddleja_utahensis"
"103","Bursera_microphylla"
"104","California_macrophylla"
"105","Calliandra_eriophylla"
"106","Calochortus_concolor"
"107","Calochortus_flexuosus"
"108","Calochortus_kennedyi"
"109","Calochortus_palmeri"
"110","Calochortus_splendens"
"111","Calochortus_venustus"
"112","Calochortus_weedii"
"113","Calycadenia_hooveri"
"114","Calycoseris_parryi"
"115","Calycoseris_wrightii"
"116","Calystegia_sepium"
"117","Cardamine_pensylvanica"
"118","Carex_hassei"
"119","Carlowrightia_arizonica"
"120","Carlquistia_muirii"
"121","Carnegiea_gigantea"
"122","Castilleja_brevistyla"
"123","Castilleja_exserta"
"124","Castilleja_linariifolia"
"125","Castilleja_plagiotoma"
"126","Caulanthus_coulteri"
"127","Caulanthus_glaucus"
"128","Caulanthus_hallii"
"129","Caulanthus_heterophyllus"
"130","Caulanthus_inflatus"
"131","Caulanthus_lasiophyllus"
"132","Caulanthus_major"
"133","Caulanthus_pilosus"
"134","Cephalanthus_occidentalis"
"135","Ceratophyllum_demersum"
"136","Chaenactis_macrantha"
"137","Chaenactis_santolinoides"
"138","Chaetadelpha_wheeleri"
"139","Chaetopappa_ericoides"
"140","Chamaebatiaria_millefolium"
"141","Chamaesaracha_coronopus"
"142","Chenopodium_berlandieri"
"143","Chenopodium_fremontii"
"144","Chenopodium_hians"
"145","Chenopodium_leptophyllum"
"146","Chenopodium_nevadense"
"147","Chenopodium_watsonii"
"148","Chorizanthe_brevicornu"
"149","Chorizanthe_fimbriata"
"150","Chorizanthe_polygonoides"
"151","Chorizanthe_procumbens"
"152","Chorizanthe_rigida"
"153","Chorizanthe_spinosa"
"154","Chorizanthe_uniaristata"
"155","Chorizanthe_watsonii"
"156","Chorizanthe_xanti"
"157","Chrysothamnus_depressus"
"158","Chrysothamnus_viscidiflorus"
"159","Cicuta_maculata"
"160","Cirsium_arizonicum"
"161","Cirsium_crassicaule"
"162","Cirsium_mohavense"
"163","Cirsium_neomexicanum"
"164","Cirsium_occidentale"
"165","Cirsium_scariosum"
"166","Clematis_ligusticifolia"
"167","Cleomella_brevipes"
"168","Cleomella_obtusifolia"
"169","Cleomella_parviflora"
"170","Cleomella_plocasperma"
"171","Cordylanthus_ramosus"
"172","Corethrogyne_filaginifolia"
"173","Crassula_aquatica"
"174","Cressa_truxillensis"
"175","Crocidium_multicaule"
"176","Crossosoma_bigelovii"
"177","Croton_californicus"
"178","Croton_setiger"
"179","Cryptantha_dumetorum"
"180","Cryptantha_fendleri"
"181","Cryptantha_intermedia"
"182","Cryptantha_maritima"
"183","Cryptantha_mohavensis"
"184","Cryptantha_nemaclada"
"185","Cryptantha_nevadensis"
"186","Cryptantha_pterocarya"
"187","Cucurbita_digitata"
