"","names"
"1","Aix_sponsa"
"2","Amazona_viridigenalis"
"3","Amphispiza_bilineata"
"4","Archilochus_alexandri"
"5","Asio_otus"
"6","Aythya_affinis"
"7","Aythya_americana"
"8","Aythya_collaris"
"9","Aythya_valisineria"
"10","Bombycilla_cedrorum"
"11","Branta_bernicla"
"12","Branta_hutchinsii"
"13","Calypte_costae"
"14","Cardellina_pusilla"
"15","Catharus_guttatus"
"16","Certhia_americana"
"17","Chondestes_grammacus"
"18","Cinclus_mexicanus"
"19","Cistothorus_palustris"
"20","Contopus_sordidulus"
"21","Cypseloides_niger"
"22","Empidonax_hammondii"
"23","Empidonax_oberholseri"
"24","Empidonax_traillii"
"25","Empidonax_wrightii"
"26","Falco_columbarius"
"27","Geothlypis_tolmiei"
"28","Geothlypis_trichas"
"29","Icteria_virens"
"30","Ixoreus_naevius"
"31","Lophodytes_cucullatus"
"32","Melospiza_georgiana"
"33","Melospiza_lincolnii"
"34","Melospiza_melodia"
"35","Mniotilta_varia"
"36","Myadestes_townsendi"
"37","Myiarchus_cinerascens"
"38","Parkesia_noveboracensis"
"39","Phalaenoptilus_nuttallii"
"40","Pipilo_chlorurus"
"41","Pipilo_maculatus"
"42","Podilymbus_podiceps"
"43","Pyrocephalus_rubinus"
"44","Recurvirostra_americana"
"45","Salpinctes_obsoletus"
"46","Sayornis_nigricans"
"47","Selasphorus_calliope"
"48","Selasphorus_sasin"
"49","Setophaga_nigrescens"
"50","Setophaga_occidentalis"
"51","Setophaga_palmarum"
"52","Setophaga_petechia"
"53","Setophaga_ruticilla"
"54","Setophaga_townsendi"
"55","Sialia_mexicana"
"56","Spizella_atrogularis"
"57","Spizella_breweri"
"58","Spizella_passerina"
"59","Thryomanes_bewickii"
"60","Turdus_migratorius"
"61","Tyrannus_verticalis"
"62","Tyrannus_vociferans"
"63","Vireo_bellii"
"64","Vireo_gilvus"
"65","Zonotrichia_leucophrys"
"66","Columbina_passerina"
"67","Phoebastria_nigripes"
"68","Chaetura_vauxi"
"69","Ardea_herodias"
"70","Accipiter_striatus"
"71","Aechmophorus_occidentalis"
"72","Anas_acuta"
"73","Anas_platyrhynchos"
"74","Anthus_rubescens"
"75","Ardea_alba"
"76","Arenaria_interpres"
"77","Bubulcus_ibis"
"78","Calidris_alpina"
"79","Empidonax_difficilis"
"80","Eremophila_alpestris"
"81","Falco_peregrinus"
"82","Himantopus_himantopus"
"83","Hirundo_rustica"
"84","Hydroprogne_caspia"
"85","Icterus_parisorum"
"86","Larus_canus"
"87","Larus_glaucoides"
"88","Nycticorax_nycticorax"
"89","Pandion_haliaetus"
"90","Passer_domesticus"
"91","Pluvialis_fulva"
"92","Pluvialis_squatarola"
"93","Rallus_limicola"
"94","Riparia_riparia"
"95","Rissa_tridactyla"
"96","Sayornis_saya"
"97","Sialia_currucoides"
"98","Sterna_hirundo"
"99","Sturnus_vulgaris"
"100","Tyto_alba"
"101","Vireo_vicinior"
"102","Fulica_americana"
"103","Charadrius_semipalmatus"
"104","Charadrius_vociferus"
"105","Chordeiles_acutipennis"
"106","Chordeiles_minor"
"107","Dendrocygna_bicolor"
"108","Egretta_thula"
"109","Elanus_leucurus"
"110","Falco_mexicanus"
"111","Fratercula_cirrhata"
"112","Falco_sparverius"
"113","Gallinago_delicata"
"114","Gallinula_galeata"
"115","Gavia_immer"
"116","Gavia_pacifica"
"117","Spinus_pinus"
"118","Gymnogyps_californianus"
"119","Ixobrychus_exilis"
"120","Spinus_lawrencei"
"121","Spinus_tristis"
"122","Larus_californicus"
"123","Gymnorhinus_cyanocephalus"
"124","Larus_delawarensis"
"125","Larus_heermanni"
"126","Larus_glaucescens"
"127","Larus_occidentalis"
"128","Limnodromus_scolopaceus"
"129","Limnodromus_griseus"
"130","Poecile_rufescens"
"131","Melanitta_perspicillata"
"132","Megascops_kennicottii"
"133","Melanerpes_formicivorus"
"134","Melanerpes_lewis"
"135","Mycteria_americana"
"136","Numenius_americanus"
"137","Numenius_phaeopus"
"138","Patagioenas_fasciata"
"139","Pavo_cristatus"
"140","Pelecanus_erythrorhynchos"
"141","Pelecanus_occidentalis"
"142","Phalaropus_fulicarius"
"143","Plegadis_chihi"
"144","Pluvialis_dominica"
"145","Porzana_carolina"
"146","Ptychoramphus_aleuticus"
"147","Rynchops_niger"
"148","Selasphorus_rufus"
"149","Sphyrapicus_nuchalis"
"150","Sphyrapicus_ruber"
"151","Sphyrapicus_thyroideus"
"152","Stercorarius_pomarinus"
"153","Synthliboramphus_hypoleucus"
"154","Sterna_forsteri"
"155","Sternula_antillarum"
"156","Strix_occidentalis"
"157","Thalasseus_elegans"
"158","Tringa_flavipes"
"159","Tringa_semipalmata"
"160","Tringa_incana"
"161","Zenaida_macroura"
"162","Zenaida_asiatica"
"163","Aphelocoma_californica"
"164","Passerculus_sandwichensis"
"165","Progne_subis"
"166","Sitta_carolinensis"
"167","Stelgidopteryx_serripennis"
"168","Pterodroma_cookii"
"169","Chamaea_fasciata"
"170","Limosa_fedoa"
"171","Tringa_melanoleuca"
"172","Tringa_solitaria"
"173","Junco_hyemalis"
"174","Synthliboramphus_craveri"
"175","Thalasseus_maximus"
"176","Bombycilla_garrulus"
"177","Campylorhynchus_brunneicapillus"
"178","Catherpes_mexicanus"
"179","Corvus_corax"
"180","Euphagus_cyanocephalus"
"181","Oreoscoptes_montanus"
"182","Icterus_cucullatus"
"183","Piranga_ludoviciana"
"184","Lanius_ludovicianus"
"185","Haliaeetus_leucocephalus"
"186","Nucifraga_columbiana"
"187","Accipiter_cooperii"
"188","Accipiter_gentilis"
"189","Passerina_amoena"
"190","Petrochelidon_pyrrhonota"
"191","Phainopepla_nitens"
"192","Pheucticus_melanocephalus"
"193","Polioptila_caerulea"
"194","Pooecetes_gramineus"
"195","Calidris_bairdii"
"196","Calidris_minutilla"
"197","Sitta_pygmaea"
"198","Tachycineta_bicolor"
"199","Toxostoma_crissale"
"200","Toxostoma_lecontei"
"201","Toxostoma_redivivum"
"202","Vireo_cassinii"
"203","Xanthocephalus_xanthocephalus"
"204","Calypte_anna"
"205","Zonotrichia_atricapilla"
"206","Synthliboramphus_antiquus"
"207","Actitis_macularius"
"208","Aechmophorus_clarkii"
"209","Aegolius_acadicus"
"210","Aquila_chrysaetos"
"211","Arenaria_melanocephala"
"212","Asio_flammeus"
"213","Athene_cunicularia"
"214","Aythya_marila"
"215","Botaurus_lentiginosus"
"216","Brotogeris_chiriri"
"217","Bucephala_clangula"
"218","Buteo_jamaicensis"
"219","Buteo_lagopus"
"220","Buteo_lineatus"
"221","Buteo_regalis"
"222","Calidris_alba"
"223","Calidris_canutus"
"224","Calidris_mauri"
"225","Calidris_melanotos"
"226","Cepphus_columba"
"227","Fregata_magnificens"
"228","Baeolophus_inornatus"
"229","Phoebastria_albatrus"
"230","Contopus_cooperi"
"231","Mimus_polyglottos"
"232","Loxia_curvirostra"
"233","Troglodytes_aedon"
"234","Phoebastria_immutabilis"
"235","Egretta_caerulea"
"236","Xema_sabini"
"237","Poecile_gambeli"
"238","Tachycineta_thalassina"
"239","Vireo_huttoni"
"240","Anthus_spragueii"
