,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285
Low,75.56797311388891,79.93256984095235,81.59604145723684,84.05231472483337,87.92653439764369,88.45963988831932,88.53318171477562,89.45042372459594,90.18196051410207,90.24479326292926,90.83431049170908,91.33568949129806,92.5277719158178,92.6371558691712,93.2403808996044,92.97092066729692,93.35741008404499,93.85703884796197,93.69198141797982,93.75341260967953,94.3253249823269,94.30845382115183,94.58106380452732,94.51086299263227,95.14725915092724,95.18628518951905,95.096352984797,95.61011637750481,95.47285591871145,95.513373653938,95.76815155034005,95.82070775986328,96.23623047916816,95.99730053141212,96.23775687642146,96.45921126862808,96.4379076310624,96.55643697915679,96.70407573300379,96.87126582898856,96.79185641069945,96.9068954766225,97.15019778127959,97.25108638649206,97.22632225151602,97.44543753535191,97.50521262480477,97.69853711331045,97.6874979778193,98.0055753902239,97.99821605607659,98.14217198511433,98.24604741287072,98.39702917540409,98.62279575187789,98.83010923746602
High,115.02216997666677,112.76613629333305,111.2978794235531,109.66316255050033,108.57093020758647,108.07483684798345,107.06676307352579,106.98227852085863,106.81213994046978,106.50044044292953,105.73739106494335,105.58284723911058,105.45564177073474,104.80667596760335,104.86743410287934,104.65738128585429,104.73212830081133,103.75332896310192,103.9531925322226,103.6479479815572,103.75396755822352,103.65378847211291,103.44885250332271,103.17104763219977,103.11670634484767,103.04829216266454,102.69846062896437,102.85517062190162,102.5954045535344,102.4920091115121,102.4289261995111,102.1554507529418,101.99636226392583,102.18936356444955,101.98868911600692,101.92703563631878,101.89261220725737,101.8168427351706,101.54545772480633,101.66932873540185,101.4307530923852,101.21207034558604,101.38211224382066,101.19362045251785,101.14350678665937,100.91973865340799,100.89427294869303,100.79537624520073,100.62165072394704,100.52972415124894,100.48965614431455,100.39606640717221,100.19641168718047,100.09708255352992,99.94349064542438,99.66074658168029
Mean,99.46706785233333,99.52262349502857,99.32723354539999,99.14276675864667,99.62328210403219,99.26207828661177,99.33246268819614,99.30022502077979,99.31973043850857,99.24184887957037,99.16157755753899,99.05461203916633,99.2839399426795,99.12122374747314,99.4085474346636,99.17434018159271,99.39228770460474,99.2839238850325,99.19086172242707,99.22166822555751,99.310690053386,99.22495712951608,99.30570074391274,99.2704220627089,99.26786739795669,99.26960736426865,99.21711513398878,99.28879082614387,99.21663463657003,99.25028711068555,99.27201958128128,99.22230822735257,99.27468089513242,99.24682116745458,99.27229164446312,99.23973500480012,99.30065786336435,99.27789556518235,99.2626909339899,99.32633774856872,99.23719247639721,99.2422037581104,99.28298842959472,99.22882546841208,99.25954023120252,99.28512340682502,99.24114535129361,99.28914415219491,99.23303273138066,99.27889123793429,99.26507363725122,99.27220470077376,99.24358626146268,99.23931414720626,99.27118703014872,99.26033225937503
