,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285
Low,27.11952163,26.5230244266667,27.5786004825,26.073752339,24.43269007000003,23.290784927857157,21.833702144375,20.719396774444412,21.059942486,19.967331841363663,19.402955734166635,18.60498680961536,17.8480179825,17.165813679666634,17.064464490625003,16.63253363823532,16.261336369722255,15.762671632894705,15.55774110575,15.220443445714263,14.902858252272681,14.625878931956553,14.145603616875,14.0007827638,13.95639479711534,13.505278421851827,13.437282672142885,13.162188091034466,12.971386949999967,12.869634149516122,12.6608464728125,12.680894368484864,12.364313352794152,12.365532337285673,12.232711641666688,12.086543339459489,11.98645174460529,11.849274193461557,11.87631570325,11.688826619146337,11.658568987499953,11.604852422906934,11.5564619875,11.517836618777755,11.380895234239178,11.383481846382944,11.300892826666635,11.295141703673485,11.2351283243,11.243405420980425,11.22649147057696,11.160346467358522,11.14436266342588,11.162407604818208,11.167001317410728,11.196320831754388
High,80.53681667,66.46140828166664,57.96959982625,51.542358313,46.42948927833329,41.96994580357141,39.08393093625,36.29616759833333,34.008502352,31.814879017727304,30.0863224529167,28.84423790769232,27.248863574642815,26.063507886000032,24.947354817187502,24.062378887352896,23.365380473611076,22.582520936315767,21.82893320325,20.863992757619087,20.2443574788636,19.797131879347816,19.327964357916635,18.7637267614,18.32760549230766,17.863531620740762,17.377350497321384,17.176595992758582,16.881686002333367,16.416909014193543,16.19508006109375,15.848815450454536,15.57296751323527,15.453103060571387,15.12690863486111,14.937656542972979,14.59309572328948,14.385444044230763,14.214672716874999,13.998156514024426,13.811317811785752,13.633972426395314,13.381399181477244,13.258113418888868,13.057494748369603,13.000267927659552,12.871921075312468,12.734625812755084,12.541765767000001,12.41138597588237,12.2604564126923,12.132306887452833,12.018313919351867,11.866904603363663,11.732743730178559,11.577675131403488
Mean,54.6468367497,46.871933781866666,41.72784923005,38.057593558680004,34.88170043380001,32.25363258657143,30.3064771951,28.53905596128889,27.31834094942,25.920491344745454,24.62221957265,23.542909732523075,22.551585412799998,21.6968378594,21.125704178587497,20.384527735129407,19.795172207388887,19.078756640884208,18.54056170202,18.04307481595238,17.58237489871818,17.168419017113045,16.720105582174998,16.449206930344,16.063149897107692,15.73246412602963,15.454379473992857,15.11708043955172,14.938337419199998,14.683240296490323,14.4002735497125,14.225070921727275,13.994127788394117,13.812140484188573,13.614752217,13.489814716675676,13.259714188026317,13.161204600728205,13.031953274154999,12.85832555430244,12.724275960519048,12.617646368316276,12.51017820193182,12.414995713560002,12.288932798239129,12.203980366289361,12.097803808379165,12.028950530746938,11.91090774074,11.85968159212549,11.776486947657693,11.68598114656604,11.627439097074076,11.565479226189089,11.494910607624998,11.442806786547369
