"","x"
"1","Abies.amabilis"
"2","Abies.bracteata"
"3","Abies.concolor"
"4","Abies.grandis"
"5","Abies.lasiocarpa"
"6","Abies.magnifica"
"7","Abies.procera"
"8","Acanthomintha.obovata"
"9","Acanthoscyphus.parishii"
"10","Acer.circinatum"
"11","Acer.glabrum"
"12","Acer.macrophyllum"
"13","Acer.negundo"
"14","Achillea.millefolium"
"15","Achlys.californica"
"16","Achlys.triphylla"
"17","Achyrachaena.mollis"
"18","Acmispon.americanus"
"19","Acmispon.argophyllus"
"20","Acmispon.brachycarpus"
"21","Acmispon.denticulatus"
"22","Acmispon.grandiflorus"
"23","Acmispon.nevadensis"
"24","Acmispon.parviflorus"
"25","Acmispon.procumbens"
"26","Acmispon.rubriflorus"
"27","Aconitum.columbianum"
"28","Aconogonon.davisiae"
"29","Aconogonon.newberryi"
"30","Aconogonon.phytolaccifolium"
"31","Actaea.rubra"
"32","Adenocaulon.bicolor"
"33","Adenostoma.fasciculatum"
"34","Adiantum.aleuticum"
"35","Adiantum.jordanii"
"36","Aesculus.californica"
"37","Agastache.urticifolia"
"38","Ageratina.occidentalis"
"39","Ageratina.shastensis"
"40","Agoseris.aurantiaca"
"41","Agoseris.grandiflora"
"42","Agoseris.heterophylla"
"43","Agoseris.monticola"
"44","Agoseris.parviflora"
"45","Agoseris.retrorsa"
"46","Agrimonia.gryposepala"
"47","Agrostis.elliottiana"
"48","Agrostis.exarata"
"49","Agrostis.hallii"
"50","Agrostis.hendersonii"
"51","Agrostis.humilis"
"52","Agrostis.idahoensis"
"53","Agrostis.microphylla"
"54","Agrostis.oregonensis"
"55","Agrostis.pallens"
"56","Agrostis.scabra"
"57","Agrostis.variabilis"
"58","Alisma.triviale"
"59","Allium.abramsii"
"60","Allium.acuminatum"
"61","Allium.amplectens"
"62","Allium.bolanderi"
"63","Allium.burlewii"
"64","Allium.campanulatum"
"65","Allium.cratericola"
"66","Allium.diabolense"
"67","Allium.falcifolium"
"68","Allium.fimbriatum"
"69","Allium.hoffmanii"
"70","Allium.howellii"
"71","Allium.jepsonii"
"72","Allium.lacunosum"
"73","Allium.membranaceum"
"74","Allium.monticola"
"75","Allium.obtusum"
"76","Allium.parryi"
"77","Allium.parvum"
"78","Allium.platycaule"
"79","Allium.sanbornii"
"80","Allium.sharsmithiae"
"81","Allium.siskiyouense"
"82","Allium.tolmiei"
"83","Allium.tribracteatum"
"84","Allium.tuolumnense"
"85","Allium.unifolium"
"86","Allium.validum"
"87","Allium.yosemitense"
"88","Allophyllum.divaricatum"
"89","Allophyllum.gilioides"
"90","Allophyllum.integrifolium"
"91","Allotropa.virgata"
"92","Alnus.incana"
"93","Alnus.rhombifolia"
"94","Alnus.rubra"
"95","Alnus.viridis"
"96","Alopecurus.aequalis"
"97","Alopecurus.carolinianus"
"98","Alopecurus.geniculatus"
"99","Alopecurus.saccatus"
"100","Amaranthus.californicus"
"101","Amaranthus.powellii"
"102","Amauriopsis.dissecta"
"103","Amelanchier.alnifolia"
"104","Amelanchier.utahensis"
"105","Ammannia.robusta"
"106","Amorpha.californica"
"107","Amsinckia.lunaris"
"108","Amsinckia.lycopsoides"
"109","Amsinckia.menziesii"
"110","Anagallis.minima"
"111","Anaphalis.margaritacea"
"112","Ancistrocarphus.filagineus"
"113","Androsace.elongata"
"114","Anemone.deltoidea"
"115","Anemone.drummondii"
"116","Anemone.grayi"
"117","Anemone.lyallii"
"118","Anemone.multifida"
"119","Anemone.occidentalis"
"120","Anemone.oregana"
"121","Angelica.arguta"
"122","Angelica.breweri"
"123","Angelica.californica"
"124","Angelica.callii"
"125","Angelica.genuflexa"
"126","Angelica.tomentosa"
"127","Anisocarpus.madioides"
"128","Anisocarpus.scabridus"
"129","Antennaria.argentea"
"130","Antennaria.corymbosa"
"131","Antennaria.dimorpha"
"132","Antennaria.geyeri"
"133","Antennaria.howellii"
"134","Antennaria.media"
"135","Antennaria.microphylla"
"136","Antennaria.racemosa"
"137","Antennaria.rosea"
"138","Antennaria.suffrutescens"
"139","Anthoxanthum.nitens"
"140","Anthoxanthum.occidentale"
"141","Antirrhinum.cornutum"
"142","Antirrhinum.leptaleum"
"143","Antirrhinum.vexillocalyculatum"
"144","Antirrhinum.virga"
"145","Aphanes.occidentalis"
"146","Apocynum.androsaemifolium"
"147","Apocynum.cannabinum"
"148","Aquilegia.eximia"
"149","Aquilegia.formosa"
"150","Arabis.eschscholtziana"
"151","Arabis.mcdonaldiana"
"152","Arabis.modesta"
"153","Arabis.oregana"
"154","Arabis.pycnocarpa"
"155","Aralia.californica"
"156","Arbutus.menziesii"
"157","Arceuthobium.americanum"
"158","Arceuthobium.campylopodum"
"159","Arceuthobium.douglasii"
"160","Arctostaphylos.bakeri"
"161","Arctostaphylos.canescens"
"162","Arctostaphylos.columbiana"
"163","Arctostaphylos.densiflora"
"164","Arctostaphylos.glandulosa"
"165","Arctostaphylos.hispidula"
"166","Arctostaphylos.hooveri"
"167","Arctostaphylos.klamathensis"
"168","Arctostaphylos.malloryi"
"169","Arctostaphylos.manzanita"
"170","Arctostaphylos.mewukka"
"171","Arctostaphylos.nevadensis"
"172","Arctostaphylos.nissenana"
"173","Arctostaphylos.nortensis"
"174","Arctostaphylos.parryana"
"175","Arctostaphylos.patula"
"176","Arctostaphylos.pringlei"
"177","Arctostaphylos.pungens"
"178","Arctostaphylos.stanfordiana"
"179","Arctostaphylos.viscida"
"180","Argyrochosma.jonesii"
"181","Aristida.oligantha"
"182","Aristolochia.californica"
"183","Arnica.cernua"
"184","Arnica.chamissonis"
"185","Arnica.cordifolia"
"186","Arnica.dealbata"
"187","Arnica.discoidea"
"188","Arnica.lanceolata"
"189","Arnica.latifolia"
"190","Arnica.longifolia"
"191","Arnica.mollis"
"192","Arnica.nevadensis"
"193","Arnica.ovata"
"194","Arnica.spathulata"
"195","Arnica.venosa"
"196","Arnica.viscosa"
"197","Artemisia.arbuscula"
"198","Artemisia.borealis"
"199","Artemisia.douglasiana"
"200","Artemisia.dracunculus"
"201","Artemisia.ludoviciana"
"202","Artemisia.norvegica"
"203","Artemisia.spiciformis"
"204","Artemisia.suksdorfii"
"205","Artemisia.tridentata"
"206","Aruncus.dioicus"
"207","Asarum.caudatum"
"208","Asarum.hartwegii"
"209","Asarum.lemmonii"
"210","Asarum.marmoratum"
"211","Asclepias.californica"
"212","Asclepias.cordifolia"
"213","Asclepias.eriocarpa"
"214","Asclepias.fascicularis"
"215","Asclepias.solanoana"
"216","Asclepias.speciosa"
"217","Aspidotis.californica"
"218","Aspidotis.densa"
"219","Asplenium.septentrionale"
"220","Asplenium.trichomanes"
"221","Astragalus.accidens"
"222","Astragalus.agnicidus"
"223","Astragalus.andersonii"
"224","Astragalus.austiniae"
"225","Astragalus.bicristatus"
"226","Astragalus.bolanderi"
"227","Astragalus.breweri"
"228","Astragalus.californicus"
"229","Astragalus.claranus"
"230","Astragalus.clevelandii"
"231","Astragalus.congdonii"
"232","Astragalus.curvicarpus"
"233","Astragalus.douglasii"
"234","Astragalus.filipes"
"235","Astragalus.gambelianus"
"236","Astragalus.gibbsii"
"237","Astragalus.inversus"
"238","Astragalus.lemmonii"
"239","Astragalus.leucolobus"
"240","Astragalus.obscurus"
"241","Astragalus.pauperculus"
"242","Astragalus.purshii"
"243","Astragalus.rattanii"
"244","Astragalus.umbraticus"
"245","Astragalus.webberi"
"246","Astragalus.whitneyi"
"247","Asyneuma.prenanthoides"
"248","Athyrium.distentifolium"
"249","Athyrium.filix.femina"
"250","Athysanus.pusillus"
"251","Atriplex.gmelinii"
"252","Azolla.microphylla"
"253","Baccharis.pilularis"
"254","Balsamorhiza.deltoidea"
"255","Balsamorhiza.lanata"
"256","Balsamorhiza.macrolepis"
"257","Balsamorhiza.sagittata"
"258","Balsamorhiza.sericea"
"259","Barbarea.orthoceras"
"260","Beckmannia.syzigachne"
"261","Benitoa.occidentalis"
"262","Bensoniella.oregona"
"263","Berberis.aquifolium"
"264","Berberis.nervosa"
"265","Berberis.pinnata"
"266","Berula.erecta"
"267","Betula.occidentalis"
"268","Bidens.cernua"
"269","Bidens.frondosa"
"270","Bistorta.bistortoides"
"271","Blechnum.spicant"
"272","Blennosperma.nanum"
"273","Blepharipappus.scaber"
"274","Boechera.acutina"
"275","Boechera.arcuata"
"276","Boechera.breweri"
"277","Boechera.californica"
"278","Boechera.constancei"
"279","Boechera.covillei"
"280","Boechera.davidsonii"
"281","Boechera.divaricarpa"
"282","Boechera.elkoensis"
"283","Boechera.johnstonii"
"284","Boechera.koehleri"
"285","Boechera.lyallii"
"286","Boechera.pauciflora"
"287","Boechera.pendulocarpa"
"288","Boechera.pinetorum"
"289","Boechera.platysperma"
"290","Boechera.pratincola"
"291","Boechera.rectissima"
"292","Boechera.repanda"
"293","Boechera.retrofracta"
"294","Boechera.rigidissima"
"295","Boechera.rollei"
