"","name"
"1","Abies"
"2","Acanthomintha"
"3","Acer"
"4","Achillea"
"5","Aconitum"
"6","Actaea"
"7","Adenocaulon"
"8","Adenostoma"
"9","Aesculus"
"10","Agastache"
"11","Agoseris"
"12","Agrostis"
"13","Alisma"
"14","Allium"
"15","Allophyllum"
"16","Alnus"
"17","Alopecurus"
"18","Amaranthus"
"19","Amelanchier"
"20","Amorpha"
"21","Amsinckia"
"22","Anaphalis"
"23","Androsace"
"24","Anemone"
"25","Angelica"
"26","Anisocarpus"
"27","Antennaria"
"28","Apocynum"
"29","Aquilegia"
"30","Arabis"
"31","Aralia"
"32","Arbutus"
"33","Arceuthobium"
"34","Arctostaphylos"
"35","Aristida"
"36","Aristolochia"
"37","Arnica"
"38","Artemisia"
"39","Asarum"
"40","Asclepias"
"41","Astragalus"
"42","Athysanus"
"43","Atriplex"
"44","Baccharis"
"45","Balsamorhiza"
"46","Barbarea"
"47","Beckmannia"
"48","Benitoa"
"49","Berberis"
"50","Berula"
"51","Betula"
"52","Bidens"
"53","Blennosperma"
"54","Blepharipappus"
"55","Boechera"
"56","Bolboschoenus"
"57","Boykinia"
"58","Brasenia"
"59","Brickellia"
"60","Brodiaea"
"61","Bromus"
"62","Cacaliopsis"
"63","Calamagrostis"
"64","Calocedrus"
"65","Calochortus"
"66","Caltha"
"67","Calycadenia"
"68","Calystegia"
"69","Campanula"
"70","Cardamine"
"71","Carex"
"72","Carlquistia"
"73","Carpenteria"
"74","Cascadia"
"75","Cassiope"
"76","Castilleja"
"77","Caulanthus"
"78","Ceanothus"
"79","Cephalanthus"
"80","Cerastium"
"81","Ceratophyllum"
"82","Cercis"
"83","Cercocarpus"
"84","Chaenactis"
"85","Chamaebatia"
"86","Chamaebatiaria"
"87","Chamaecyparis"
"88","Chamaesaracha"
"89","Chenopodium"
"90","Chimaphila"
"91","Chlorogalum"
"92","Chorizanthe"
"93","Chrysolepis"
"94","Chrysothamnus"
"95","Cicuta"
"96","Cinna"
"97","Cirsium"
"98","Clarkia"
"99","Claytonia"
"100","Clematis"
"101","Clintonia"
"102","Collinsia"
"103","Collomia"
"104","Comarum"
"105","Coptis"
"106","Corallorhiza"
"107","Cordylanthus"
"108","Corethrogyne"
"109","Cornus"
"110","Corydalis"
"111","Crataegus"
"112","Crepis"
"113","Crocidium"
"114","Croton"
"115","Cryptantha"
"116","Cuscuta"
"117","Cusickiella"
"118","Cycladenia"
"119","Cymopterus"
"120","Cyperus"
"121","Cypripedium"
"122","Danthonia"
"123","Darlingtonia"
"124","Darmera"
"125","Dasiphora"
"126","Datisca"
"127","Deinandra"
"128","Delphinium"
"129","Dendromecon"
"130","Deschampsia"
"131","Descurainia"
"132","Dicentra"
"133","Dichelostemma"
"134","Dieteria"
"135","Downingia"
"136","Draba"
"137","Draperia"
"138","Drosera"
"139","Drymocallis"
"140","Dudleya"
"141","Ehrendorferia"
"142","Elatine"
"143","Eleocharis"
"144","Elodea"
"145","Elymus"
"146","Epilobium"
"147","Eragrostis"
"148","Eremogone"
"149","Eriastrum"
"150","Ericameria"
"151","Erigeron"
"152","Eriodictyon"
"153","Eriogonum"
"154","Eriophorum"
"155","Eriophyllum"
"156","Eryngium"
"157","Erysimum"
"158","Erythronium"
"159","Eschscholzia"
"160","Euphorbia"
"161","Eurybia"
"162","Euthamia"
"163","Festuca"
"164","Fragaria"
"165","Frangula"
"166","Fremontodendron"
"167","Fritillaria"
"168","Galium"
"169","Garrya"
"170","Gaultheria"
"171","Gayophytum"
"172","Geranium"
"173","Geum"
"174","Gilia"
"175","Glyceria"
"176","Glycyrrhiza"
"177","Gnaphalium"
"178","Goodyera"
"179","Gratiola"
"180","Grindelia"
"181","Gutierrezia"
"182","Hackelia"
"183","Harmonia"
"184","Hastingsia"
"185","Hazardia"
"186","Helenium"
"187","Helianthus"
"188","Hemizonella"
"189","Heracleum"
"190","Hesperevax"
"191","Hesperochiron"
"192","Hesperocyparis"
"193","Hesperolinon"
"194","Heteranthera"
"195","Heterocodon"
"196","Heteromeles"
"197","Heterotheca"
"198","Heuchera"
"199","Hieracium"
"200","Hippuris"
"201","Hoita"
"202","Holodiscus"
"203","Holozonia"
"204","Hordeum"
"205","Horkelia"
"206","Hulsea"
"207","Hydrocotyle"
"208","Hydrophyllum"
"209","Hymenothrix"
"210","Hymenoxys"
"211","Hypericum"
"212","Ipomopsis"
"213","Iris"
"214","Jepsonia"
"215","Juncus"
"216","Juniperus"
"217","Kalmia"
"218","Keckiella"
"219","Kelloggia"
"220","Koeleria"
"221","Kyhosia"
"222","Lactuca"
"223","Lagophylla"
"224","Lasthenia"
"225","Lathyrus"
"226","Layia"
"227","Leersia"
"228","Lemna"
"229","Lepechinia"
"230","Lepidium"
"231","Leptosiphon"
"232","Lessingia"
"233","Leucothoe"
"234","Lewisia"
"235","Lilium"
"236","Limnanthes"
"237","Limosella"
"238","Linanthus"
"239","Lipocarpha"
"240","Lithophragma"
"241","Lithospermum"
"242","Lomatium"
"243","Lonicera"
"244","Ludwigia"
"245","Luetkea"
"246","Luina"
"247","Lupinus"
"248","Luzula"
"249","Lycopus"
"250","Lysimachia"
"251","Madia"
"252","Maianthemum"
"253","Malacothrix"
"254","Marah"
"255","Melica"
"256","Mentha"
"257","Mentzelia"
"258","Menyanthes"
"259","Mertensia"
"260","Micranthes"
"261","Micropus"
"262","Microseris"
"263","Microsteris"
"264","Mirabilis"
"265","Moehringia"
"266","Monardella"
"267","Moneses"
"268","Monotropa"
"269","Montia"
"270","Muhlenbergia"
"271","Muilla"
"272","Myosotis"
"273","Myosurus"
"274","Myrica"
"275","Myriophyllum"
"276","Najas"
"277","Nama"
"278","Nasturtium"
"279","Navarretia"
"280","Nemophila"
"281","Nicotiana"
"282","Noccaea"
"283","Nothocalais"
"284","Nothochelone"
"285","Odontostomum"
"286","Oemleria"
"287","Oenanthe"
"288","Opuntia"
"289","Orcuttia"
"290","Oreonana"
"291","Oreostemma"
"292","Orthilia"
"293","Orthocarpus"
"294","Osmorhiza"
"295","Oxypolis"
"296","Oxyria"
