,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440
Low,112.3336730675,114.91400396499968,104.19551925374999,102.880045957316,101.522687321583,98.23077152785719,95.47932597430001,93.48649034176468,91.52757707717025,87.86064067104094,87.39816220225833,85.30788058435692,84.29966161901389,82.46698410681067,80.16713158921561,79.80363763234296,78.45238438489167,77.24241747290127,76.904235336258,75.76764330668925,74.34643353286314,73.69409910153698,73.30179855891174,71.9800684863962,71.34622834804159,71.29550443063201,69.87684291700734,69.60957494646657,69.26707952420617,67.94439095081614,67.71600666214088,67.0921749750953,66.97323441208017,66.4925559966177,65.76406911544547,65.59266612712712,64.73319565063039,64.36886813129438,64.66480085651918,63.74150490378373,63.26620968201715,62.97137145028445,63.013206705368454,62.386570825560554,62.08289677796571,62.1588258083893,61.21241219154061,60.94326490098566,61.0867181323512,60.290377479517076,60.16566364955348,60.42904255520652,59.51828605409452,59.471391678066475,59.080391640315085,58.77313198220672,58.63173354702289,58.392993407392886,58.04554603686866,57.55938918194755,57.733675604215065,57.421237666974925,57.15981928928729,57.21507873677284,56.830071795843395,56.61402066110757,56.40618289017325,56.031731290782076,55.898972747640585,56.055936495943875,55.6486526551217,55.4392654082225,55.30462089255405,55.2092529285421,54.99212956703943,55.05479759919713,54.827243040176285,54.634640636259554,54.72696933505125,54.3715767480771,54.33672491838296,54.23743907797233,54.157486868613724,54.07307071532234,54.03823481417937,54.14498650146434,54.21156982070905
High,263.3755892525,222.73622988833364,201.6021282575,185.56062784642,168.60209865145634,158.75361438922712,150.47273553953124,142.44661048445937,137.68125536784999,130.9588384470931,124.85648035014866,121.68785374310428,117.130674348849,114.93885225094,111.88733519861562,107.93080483452016,105.74737006132555,103.05103735824771,101.24727819621475,99.57962047104867,98.30254948011456,94.97524165124554,94.11507924241549,92.9719943191167,91.23084818037505,90.25698388433038,88.88677199486274,87.43883561066019,85.72225011026664,85.15606536076471,84.25132748365499,83.49449887159463,81.14578133786985,81.69213589961426,80.29700683075438,79.61206442386685,78.60473769700431,77.86977286173943,77.01940230160406,76.29427025053523,75.4110224505753,75.31305081591314,74.10071281510935,73.53052666924152,73.171766838021,72.6534076272889,71.9848486769703,71.13213158211379,70.943456852332,70.17482391796624,69.58397235895035,68.81680276352705,68.75088928045078,68.07700263993347,67.50626407539924,67.26123167440467,66.6170045585119,66.13502119406563,65.75650017715454,65.27775152444153,65.01355381070627,64.30381225808702,63.92449401037654,63.673327890248885,63.43680915055603,62.938395606882,62.562887208872915,62.236285667076174,61.6518291264258,61.348560665593716,60.92091081003883,60.5905082669968,60.23331676810526,59.884393113815335,59.52145495704735,59.08196598565804,58.729926420426104,58.65008974665118,58.16071016572731,57.7768813362808,57.388719635681056,57.05870241979536,56.647902363088406,56.37029222968702,55.97266453595816,55.45159621749803,55.00622629701595
Mean,185.8556706281,166.77248923407797,153.28495038049044,142.6223977615356,134.91033775830962,128.28377386475032,122.97953847136628,117.80819571864171,113.92203586785294,109.8124735962888,106.4370639968784,103.85845756996076,100.68597083844843,98.68766382353621,95.71930491744561,94.27491570498414,92.35182871679778,90.43309165099167,89.12124960153949,87.66057935101792,86.34246013580085,84.59968914151041,83.75495974916686,82.58145420107319,81.127958790962,80.36076586189215,79.60643620273221,78.55808089117271,77.62934960362198,76.78151255886482,76.04790273132008,75.14001016842393,74.21068283589912,73.75965817245725,73.0399508185068,72.49635250968609,71.97371598539902,71.16214991981883,70.77695040593468,70.06040981297535,69.40995207281591,69.0490432862936,68.49572086110088,68.07396496143355,67.4499813792388,67.18982943904524,66.7299349573314,66.18264702586207,65.89243933346182,65.36809122312928,65.01993075075468,64.47019894166687,64.10295788529729,63.6463352472882,63.449984675039566,63.04729377600554,62.662164015705976,62.26818255617555,61.984343442826166,61.65709337748515,61.290299162738535,60.9991925495544,60.68100946317558,60.4260818050361,60.16457889680888,59.760558875264906,59.56268695974862,59.21653824634124,58.890990212790086,58.72196805871566,58.431438198095876,58.04689915182928,57.82882179019324,57.62400961304322,57.337696928818595,57.07225430262316,56.845667209357615,56.653110272371016,56.48738910367877,56.20936237441002,55.94695025066678,55.69604443026262,55.536051121535984,55.29734797059065,55.07010545721796,54.882507007773846,54.67076002251794
