,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325,mpd330,mpd335,mpd340,mpd345,mpd350,mpd355,mpd360,mpd365,mpd370,mpd375,mpd380,mpd385,mpd390,mpd395,mpd400,mpd405,mpd410,mpd415,mpd420,mpd425,mpd430,mpd435,mpd440
Low,203.23517257777786,210.87675807283952,213.35653683355224,217.21946644318032,220.0849783256324,221.43833381387475,222.17190207805092,224.64100354361972,226.30063349484638,226.2084717833401,226.4795859679999,228.15900495588414,227.93130281448325,228.33923161934905,228.96123739985015,228.7147644334128,230.0069024131424,231.03259062279946,229.74196489074922,231.1446253800455,229.83914131149845,231.4333414484329,231.59549805216045,232.21234198019283,232.55893123135684,232.85470694348547,232.86637814700208,233.4679744183026,233.00723256921776,233.95664304741575,233.82236336607804,233.59232352259795,234.60777310213982,234.3146237628364,235.05348202938256,235.28826223575854,235.37005877894796,235.44412115052492,235.66093424885216,235.5060316358202,235.98246763691287,236.18394248263797,236.36914558484457,236.12237125448794,237.01420907347853,236.9253534732387,236.38568110911422,236.70967389399166,237.2291231305055,237.2827833922909,237.5568259373378,237.95798741613496,237.98009884629624,238.1253327302729,238.4287984056853,238.14245854013316,238.67913989126055,238.69992954404316,238.59777777992025,238.2783353507267,238.66522308885428,239.407108780778,239.7067354213688,239.2472472141662,239.90024901353948,239.76311725366205,239.7331842008226,239.93937171659542,240.32174721252204,240.5373487142918,240.43919913320067,240.28812498695237,240.66139077945803,240.99287883961858,241.35062071104772,241.40087690669847,241.51138223976608,241.4852186231643,241.60856850056425,241.76422571472648,242.16519615363052,241.87298307521584,243.09190133468235,243.16182119029017,243.152813624069,243.35846391135266,243.6342808619638
High,328.9994547019774,302.29576162519965,291.8918928332833,282.90393368416665,287.2593317158773,286.6465800858133,279.8437921996535,278.4774724091179,272.4989130547038,272.9605597014019,268.60517373424,272.419548611604,268.01115808516715,268.68666893375047,268.33287015725335,264.55587998462715,263.4518166293112,262.7917611555769,263.63211615858785,262.9403518436625,262.1598544971723,261.41082481142024,260.5276321558133,259.74403031960895,260.37825315523423,258.43622077017335,259.635578590805,258.403465231165,258.489804200256,257.4753558492052,257.7894211601519,257.73218396643773,256.3235559267863,256.3777085685449,256.1917289467855,256.015469970849,255.05927979266332,255.48328984052242,254.6679101313278,254.32630423770564,254.1850449870128,254.4036959641932,254.0581221574215,253.74990077896277,254.0527997564025,253.4780786378449,253.05454283966796,252.8595920529201,252.75291675063852,252.58603578297115,252.12813941854986,252.33557660105478,251.9275387347501,252.0126657941947,251.9434268474504,251.58147509451595,251.13719995033512,251.02334107104082,250.81515290459905,250.31304967270273,250.40560042128308,250.05789910757173,250.0787736285931,249.97350997171287,249.88427021340942,249.7727929562849,249.55423690024824,249.19453624756918,248.94817231283264,248.90481781175356,248.71245287565034,248.65899305418074,248.25344972965664,248.28803269021512,248.04973149016092,247.93189823549045,247.69691313630054,247.51757561976837,247.31906771263837,247.2580505900419,247.02278577621055,246.79087905145067,246.5695429085891,246.41163707415672,246.20117291846347,245.92577872843302,245.64371520995255
Mean,245.80519221213396,246.5348024848606,245.01431269280036,244.65000702710384,244.7368839909092,245.217369429697,245.00563925372063,245.6915701683709,245.0355258391559,245.6106820295213,244.74311572165576,245.8038732516453,245.36081639395724,245.12124723365432,245.50385733106916,244.63280621501409,245.19486815109587,244.80846907717816,245.55240815508535,245.5136318092263,245.61052125880354,245.20359744478034,245.35365251897414,245.17553447608626,245.00281283249043,245.67210115959622,245.37685717295784,245.16607817383553,244.90402825246233,245.20547421930328,245.11133928850026,245.52766667128878,245.30579247165133,245.0182280826592,245.65874367558163,245.4374092963896,245.07821278595463,245.4270370293166,245.25072763524315,245.19224320799665,245.30855455510223,245.38538997589458,245.21405815523926,245.0967806243969,245.3593275911795,245.4871919704464,245.3256583877529,245.25894524901943,245.20801144255455,245.23499470808682,245.36986971505385,245.27241671617296,245.44956631355674,245.32087607139653,245.5054189872308,245.31745005460536,245.39009064467746,245.32800812660193,245.26909700830365,245.09885337632463,245.26405256477082,245.1588300688181,245.26007319718983,245.26472753531667,245.26146085350632,245.31136240862176,245.31539943387506,245.37248863419399,245.24871837162289,245.22436306919897,245.23277954625223,245.25948867832994,245.2353340176686,245.28287587506708,245.3869234191253,245.29205078890897,245.27670357053452,245.30337796507527,245.23722021448071,245.28450167915847,245.30182997252675,245.18453855664254,245.31528435930844,245.23393450815084,245.2517797717025,245.22888000291877,245.27531194920167
