"","name"
"1","Isoetes"
"2","Lycopodiella"
"3","Lycopodium"
"4","Selaginella"
"5","Asplenium"
"6","Azolla"
"7","Woodwardia"
"8","Dryopteris"
"9","Polystichum"
"10","Equisetum"
"11","Marsilea"
"12","Pilularia"
"13","Botrychium"
"14","Ophioglossum"
"15","Polypodium"
"16","Adiantum"
"17","Aspidotis"
"18","Astrolepis"
"19","Cryptogramma"
"20","Notholaena"
"21","Pellaea"
"22","Pentagramma"
"23","Woodsia"
"24","Calocedrus"
"25","Chamaecyparis"
"26","Juniperus"
"27","Sequoia"
"28","Sequoiadendron"
"29","Thuja"
"30","Ephedra"
"31","Abies"
"32","Picea"
"33","Pinus"
"34","Pseudotsuga"
"35","Tsuga"
"36","Taxus"
"37","Torreya"
"38","Brasenia"
"39","Nuphar"
"40","Aristolochia"
"41","Asarum"
"42","Umbellularia"
"43","Anemopsis"
"44","Ceratophyllum"
"45","Sesuvium"
"46","Trianthema"
"47","Amaranthus"
"48","Nitrophila"
"49","Rhus"
"50","Toxicodendron"
"51","Angelica"
"52","Berula"
"53","Bowlesia"
"54","Cicuta"
"55","Cymopterus"
"56","Daucus"
"57","Eryngium"
"58","Heracleum"
"59","Ligusticum"
"60","Lilaeopsis"
"61","Lomatium"
"62","Osmorhiza"
"63","Podistera"
"64","Sanicula"
"65","Sium"
"66","Tauschia"
"67","Amsonia"
"68","Apocynum"
"69","Asclepias"
"70","Cycladenia"
"71","Funastrum"
"72","Aralia"
"73","Hydrocotyle"
"74","Achillea"
"75","Adenocaulon"
"76","Adenophyllum"
"77","Ageratina"
"78","Agoseris"
"79","Amblyopappus"
"80","Ambrosia"
"81","Anaphalis"
"82","Antennaria"
"83","Arnica"
"84","Artemisia"
"85","Baccharis"
"86","Balsamorhiza"
"87","Bidens"
"88","Brickellia"
"89","Cacaliopsis"
"90","Chaenactis"
"91","Cirsium"
"92","Crepis"
"93","Crocidium"
"94","Dieteria"
"95","Dimeresia"
"96","Eatonella"
"97","Eclipta"
"98","Encelia"
"99","Ericameria"
"100","Erigeron"
"101","Eriophyllum"
"102","Eurybia"
"103","Euthamia"
"104","Geraea"
"105","Gnaphalium"
"106","Gutierrezia"
"107","Helenium"
"108","Helianthus"
"109","Hesperevax"
"110","Heterotheca"
"111","Hieracium"
"112","Hymenoxys"
"113","Iva"
"114","Lactuca"
"115","Lagophylla"
"116","Logfia"
"117","Luina"
"118","Machaeranthera"
"119","Madia"
"120","Matricaria"
"121","Micropus"
"122","Microseris"
"123","Packera"
"124","Pluchea"
"125","Porophyllum"
"126","Pseudognaphalium"
"127","Psilocarphus"
"128","Raillardella"
"129","Rudbeckia"
"130","Senecio"
"131","Solidago"
"132","Symphyotrichum"
"133","Tanacetum"
"134","Taraxacum"
"135","Uropappus"
"136","Venegasia"
"137","Berberis"
"138","Vancouveria"
"139","Alnus"
"140","Betula"
"141","Amsinckia"
"142","Cryptantha"
"143","Hackelia"
"144","Lappula"
"145","Lithospermum"
"146","Mertensia"
"147","Myosotis"
"148","Plagiobothrys"
"149","Anelsonia"
"150","Arabis"
"151","Athysanus"
"152","Barbarea"
"153","Boechera"
"154","Cardamine"
"155","Caulanthus"
"156","Cochlearia"
"157","Cusickiella"
"158","Descurainia"
"159","Draba"
"160","Erysimum"
"161","Idahoa"
