"","key","b:(Intercept)","c:(Intercept)","d:(Intercept)","e:(Intercept)"
"1","low",-0.84200708183581,-0.249267846448943,15.88475997653,50.5660820835987
"2","high",-0.864322629496149,0.605983960619731,8.92839257656156,11.3232434138237
