,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215
Low,65.74307572611113,74.98815902809524,76.55229464855266,81.47134168050003,82.6308011349425,84.59630611495803,84.97310202605769,85.88194742439394,85.81122268261224,87.93825271518523,88.18040133182198,88.42936018995191,88.72397690520702,89.35452378634231,89.27298746890031,90.11798733007,90.65439536130458,90.84316016895856,91.2534207340707,91.3887313125824,92.00563089423686,91.73925252233414,91.68728019431019,92.27492843354837,92.50515937232258,92.73792165028189,92.92750151980471,93.39237276467429,93.34657565076066,93.38012711855046,93.538380205283,93.71533702833335,93.97495295923943,94.2020233733563,94.52409084739756,94.58913077893654,94.81010671204537,95.01735678814698,95.35447820246485,95.57959186450739,95.84966152864546,96.14087918758968
High,114.143788786111,111.73114040857152,109.05373054618376,109.15871615100033,107.69664033160934,106.87820582109197,106.0933444666351,105.58260999974746,104.942341509469,104.40022355767667,104.20909823146866,103.55125362870162,103.45831425357147,103.03394828560361,103.04038560720758,102.36219474407537,102.50597597917556,102.17602301300153,102.23487558475803,101.77908052522909,101.41115140397791,101.4020440524331,101.33894178450637,100.91480248258105,101.07904869772847,100.62879061996136,100.60625927797057,100.0932613080557,100.31941947366235,100.00916670718435,99.79331778382465,99.51323837365484,99.42808689986778,99.33370475399997,99.14430256710277,98.7830296646945,98.89090553068084,98.51863534643135,98.25920057927264,98.09045465521044,97.8262819792595,97.56560078634864
Mean,96.69538250406666,96.9020402066857,96.06793218358946,96.87691291874665,97.0475669762046,96.91352397097815,96.81710353047052,96.90178200174749,96.62683048679673,96.75272459517979,96.86261583092035,96.9050935599971,96.79855826945962,96.73903808385225,96.88570112074115,96.81230062205098,96.89794263385318,96.89317937906698,96.9719404815495,96.94121599378023,96.88104897961335,96.82355828691381,96.82095458754411,96.81798577330811,96.88940536248204,96.90882511762852,96.7318271492109,96.88037791255881,96.90212795237906,96.90902385799397,96.83446335365213,96.86334684599217,96.89873297881209,96.9445011676327,96.91909958391136,96.84101928849495,96.86675419745853,96.86708345056992,96.86022898606625,96.85545772139818,96.88821632193599,96.85426875734352
