"","x"
"1","Sorex vagrans"
"2","Neotoma fuscipes"
"3","Dipodomys venustus"
"4","Urocyon cinereoargenteus"
"5","Mustela frenata"
"6","Ursus arctos"
"7","Taxidea taxus"
"8","Neotamias sonomae"
"9","Lasionycteris noctivagans"
"10","Arborimus pomo"
"11","Myotis lucifugus"
"12","Myotis californicus"
"13","Zapus trinotatus"
"14","Dipodomys californicus"
"15","Ursus americanus"
"16","Neotoma cinerea"
"17","Microtus oregoni"
"18","Eumops perotis"
"19","Aplodontia rufa"
"20","Reithrodontomys megalotis"
"21","Lepus californicus"
"22","Sorex trowbridgii"
"23","Microtus townsendii"
"24","Sorex sonomae"
"25","Peromyscus maniculatus"
"26","Corynorhinus townsendii"
"27","Peromyscus californicus"
"28","Antrozous pallidus"
"29","Scapanus townsendii"
"30","Neotamias merriami"
"31","Didelphis virginiana"
"32","Arborimus longicaudus"
"33","Neotoma bryanti"
"34","Otospermophilus beecheyi"
"35","Sciurus griseus"
"36","Cervus canadensis"
"37","Neotamias siskiyou"
"38","Microtus longicaudus"
"39","Myotis evotis"
"40","Sorex bendirii"
"41","Martes pennanti"
"42","Eptesicus fuscus"
"43","Mustela erminea"
"44","Microtus californicus"
"45","Sciurus niger"
"46","Scapanus orarius"
"47","Lasiurus blossevillii"
"48","Arborimus albipes"
"49","Lasiurus cinereus"
"50","Sylvilagus audubonii"
"51","Neotamias senex"
"52","Odocoileus hemionus"
"53","Procyon lotor"
"54","Scapanus latimanus"
"55","Chaetodipus californicus"
"56","Lynx rufus"
"57","Clethrionomys californicus"
"58","Thomomys mazama"
"59","Zapus princeps"
"60","Tamiasciurus douglasii"
"61","Callospermophilus lateralis"
"62","Myotis thysanodes"
"63","Tadarida brasiliensis"
"64","Canis latrans"
"65","Thomomys bottae"
"66","Parastrellus hesperus"
"67","Glaucomys sabrinus"
"68","Bassariscus astutus"
"69","Mephitis mephitis"
"70","Neurotrichus gibbsii"
"71","Sciurus carolinensis"
"72","Peromyscus truei"
"73","Sorex ornatus"
"74","Martes americana"
"75","Mus musculus"
"76","Spilogale gracilis"
"77","Myotis volans"
"78","Neotamias ochrogenys"
"79","Myotis yumanensis"
"80","Erethizon dorsatum"
"81","Sylvilagus bachmani"
"82","Puma concolor"
