,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75
Low,41.403946239281346,36.52758394557092,34.07506759795991,32.55541232901951,30.21876078292849,29.441059526454094,29.62555396850534,28.12835220529268,27.8158957994822,27.241982158478997,26.358671856185442,25.810759505243603,25.49224073242563,25.255908478078
High,116.40909033079454,90.44920247780675,76.91301817119806,67.47051089314797,60.357566335312924,55.72254336832863,51.124965534419836,48.10182325221247,43.89525625568346,41.332666397090364,38.891018393166696,36.23113876783928,33.745448303290374,31.27380836135266
Mean,74.75621485044068,61.72738127002044,54.45314853752307,49.30854620911198,45.62742266524001,42.86991370783207,40.41933413159684,38.328033013499635,36.2583413006398,34.62561226922584,33.12091986722639,31.771240350127897,30.347479833964755,29.188308873112334
