"","x"
"1","Spea intermontana"
"2","Aquarana catesbeianus"
"3","Scaphiopus couchii"
"4","Anaxyrus microscaphus"
"5","Batrachoseps campi"
"6","Spea hammondii"
"7","Ensatina eschscholtzii"
"8","Taricha torosa"
"9","Anaxyrus punctatus"
"10","Taricha sierrae"
"11","Batrachoseps robustus"
"12","Hydromantes platycephalus"
