,mntd6,mntd8,mntd10,mntd12,mntd14,mntd16,mntd18,mntd20,mntd22,mntd24,mntd26,mntd28,mntd30,mntd32,mntd34,mntd36,mntd38,mntd40,mntd42,mntd44,mntd46,mntd48,mntd50
Low,72.56254435000004,69.15876031250001,64.370756815,65.52828382499997,62.671144417857114,59.786667803125,59.09858048611115,59.17181677,57.19935798409093,55.92111542916667,56.11928060769232,54.7729623535714,53.9327453216667,54.1537352015625,53.45975850588231,52.89059862222218,52.10062925789469,51.403259425,51.60138938214289,51.88243969772729,51.66074780434779,52.0036010416667,54.2578804
High,166.84030937500034,148.19232989374999,133.95142408,121.5589119125,112.10295917142842,104.67495756875,98.45732247499997,93.7212818825,89.29640191818179,85.03689440625003,81.54425308653848,78.90596033928571,76.0031440183333,73.89329119062499,71.5653940676471,69.84375429166666,67.6229909065789,65.83044776,63.96050936428571,61.96708515113631,60.17331125869568,58.0922674583333,54.2578804
Mean,122.68160229933335,110.37784442549999,100.13476804560001,93.74976570683332,88.06038911542855,82.735323397375,79.21092632855554,76.89835340270001,73.97758773254544,71.36345047483334,69.19814009769229,67.03843649528571,65.52609371566668,64.19840597175,62.68464258364706,61.48752441766666,60.23137750026316,58.839362308249996,58.01052577604762,56.93328033122727,56.055165965608694,55.14081647504167,54.25788039999998
