"","name"
"1","Adelpha"
"2","Aglais"
"3","Agriades"
"4","Anthocharis"
"5","Apodemia"
"6","Argynnis"
"7","Atalopedes"
"8","Atlides"
"9","Battus"
"10","Boloria"
"11","Brephidium"
"12","Callophrys"
"13","Carterocephalus"
"14","Cercyonis"
"15","Chlosyne"
"16","Coenonympha"
"17","Colias"
"18","Cupido"
"19","Danaus"
"20","Epargyreus"
"21","Erynnis"
"22","Euchloe"
"23","Euphilotes"
"24","Euphydryas"
"25","Euphyes"
"26","Glaucopsyche"
"27","Habrodais"
"28","Heliopetes"
"29","Hesperia"
"30","Hylephila"
"31","Junonia"
"32","Limenitis"
"33","Lycaena"
"34","Neophasia"
"35","Nymphalis"
"36","Oeneis"
"37","Papilio"
"38","Parnassius"
"39","Pholisora"
"40","Phyciodes"
"41","Pieris"
"42","Plebejus"
"43","Polites"
"44","Polygonia"
"45","Pontia"
"46","Pyrgus"
"47","Satyrium"
"48","Strymon"
"49","Vanessa"
"50","Zerene"
