"","x"
"1","Adelpha_californica"
"2","Aglais_milberti"
"3","Agriades_podarce"
"4","Amblysciertes_vialis"
"5","Anthocharis_lanceolata"
"6","Anthocharis_sara"
"7","Apodemia_mormo"
"8","Argynnis_callippe"
"9","Argynnis_coronis"
"10","Argynnis_cybele"
"11","Argynnis_egleis"
"12","Argynnis_hesperis"
"13","Argynnis_hydaspe"
"14","Argynnis_mormonia"
"15","Arygnnis_zerene"
"16","Atalopedes_campestris"
"17","Atlides_halesus"
"18","Battus_philenor"
"19","Boloria_epithore"
"20","Brephidium_exilis"
"21","Callophrys_augustinus"
"22","Callophrys_dumetorum"
"23","Callophrys_eryphon"
"24","Callophrys_johnsoni"
"25","Callophrys_mossii"
"26","Callophrys_nelsoni"
"27","Callophrys_perplexa"
"28","Callophrys_polios"
"29","Callophrys_sheridanii"
"30","Callophrys_spinetorum"
"31","Carterocephalus_palaemon"
"32","Cercyonis_oetus"
"33","Cercyonis_pegala"
"34","Cercyonis_sthenele"
"35","Chlosyne_hoffmanni"
"36","Chlosyne_leanira"
"37","Chlosyne_palla"
"38","Coenonympha_tullia"
"39","Colias_eurytheme"
"40","Colias_occidentalis"
"41","Colias_philodice"
"42","Cupido_amyntula"
"43","Cupido_comyntas"
"44","Danaus_plexippus"
"45","Epargyreus_clarus"
"46","Erynnis_brizo"
"47","Erynnis_funeralis"
"48","Erynnis_icelus"
"49","Erynnis_pacuvius"
"50","Erynnis_persius"
"51","Erynnis_propertius"
"52","Erynnis_tristis"
"53","Euchloe_ausonides"
"54","Euchloe_hyantis"
"55","Euphilotes_enoptes"
"56","Euphilotes_glaucon"
"57","Euphydryas_anicia"
"58","Euphydryas_chalcedona"
"59","Euphydryas_editha"
"60","Euphyes_vestris"
"61","Glaucopsyche_lygdamus"
"62","Glaucopsyche_piasus"
"63","Habrodais_grunus"
"64","Heliopetes_ericetorum"
"65","Hesperia_colorado"
"66","Hesperia_columbia"
"67","Hesperia_juba"
"68","Hesperia_lindseyi"
"69","Hylephila_phyleus"
"70","Icaricia_acmon"
"71","Icaricia_icarioides"
"72","Icaricia_lupini"
"73","Icaricia_saepiolus"
"74","Junonia_coenia"
"75","Limenitis_lorquini"
"76","Lycaena_arota"
"77","Lycaena_editha"
"78","Lycaena_gorgon"
"79","Lycaena_helloides"
"80","Lycaena_heteronea"
"81","Lycaena_mariposa"
"82","Lycaena_nivalis"
"83","Lycaena_xanthoides"
"84","Neophasia_menapia"
"85","Nymphalis_antiopa"
"86","Nymphalis_californica"
"87","Ochlodes_agricola"
"88","Ochlodes_sylvanoides"
"89","Oeneis_nevadensis"
"90","Papilio_clodius"
"91","Papilio_indra"
"92","Papilio_multicaudata"
"93","Papilio_zelicaon"
"94","Parnassius_clodius"
"95","Parnassius_smintheus"
"96","Pholisora_catullus"
"97","Phyciodes_mylitta"
"98","Phyciodes_orseis"
"99","Phyciodes_pulchella"
"100","Pieris_marginalis"
"101","Pieris_rapae"
"102","Plebejus_anna"
"103","Plebejus_cassiope"
"104","Plebejus_melissa"
"105","Poanes_melane"
"106","Polites_mardon"
"107","Polites_sabuleti"
"108","Polites_sonora"
"109","Polites_themistocles"
"110","Polygonia_faunus"
"111","Polygonia_gracilis"
"112","Polygonia_oreas"
"113","Polygonia_satyrus"
"114","Pontia_occidentalis"
"115","Pontia_protodice"
"116","Pontia_sisymbrii"
"117","Pterourus_eurymedon"
"118","Pterourus_rutulus"
"119","Pyrgus_communis"
"120","Pyrgus_ruralis"
"121","Satyrium_auretorum"
"122","Satyrium_behrii"
"123","Satyrium_californica"
"124","Satyrium_fuliginosa"
"125","Satyrium_saepium"
"126","Satyrium_sylvinus"
"127","Satyrium_tetra"
"128","Strymon_melinus"
"129","Thorybes_diversus"
"130","Thorybes_mexicana"
"131","Thorybes_pylades"
"132","Vanessa_annabella"
"133","Vanessa_atalanta"
"134","Vanessa_cardui"
"135","Vanessa_virginiensis"
"136","Zerene_eurydice"
"137",NA
