,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85
Low,43.184924027528275,38.60166751810225,34.946434874627634,31.927753164745262,30.1856411897038,28.0386858772973,27.198638317911886,24.70771577348926,24.752335359632024,23.3833171616826,23.572183665909773,23.350328294218375,22.349725728602714,22.34047539108319,22.177669909397675,23.901259168343103
High,117.81851942267495,91.12261066683331,79.8034342670597,67.15550826005932,60.32125880126447,54.26869267040096,49.026280607387655,45.9962118942571,42.16111877711413,39.346539488061104,36.93669132947399,34.329035801518486,32.79259264988555,30.55624167123802,28.742245570514484,26.7970476801893
Mean,77.82375003581436,62.73066341197959,55.49940552691068,48.367177691958524,44.208539917403485,40.6915873237831,37.93327235292643,35.47636083831704,33.757268738950096,31.81215459826905,30.873782582099512,29.44019546124342,28.14389512687202,27.18195640621015,26.30231831845196,25.319626852296903
