"","name"
"1","Sorex_vagrans"
"2","Neotoma_fuscipes"
"3","Dipodomys_venustus"
"4","Urocyon_cinereoargenteus"
"5","Mustela_frenata"
"6","Ursus_arctos"
"7","Reithrodontomys_raviventris"
"8","Taxidea_taxus"
"9","Lepus_townsendii"
"10","Lasionycteris_noctivagans"
"11","Arborimus_pomo"
"12","Myotis_lucifugus"
"13","Dipodomys_ingens"
"14","Myotis_californicus"
"15","Zapus_trinotatus"
"16","Dipodomys_californicus"
"17","Ursus_americanus"
"18","Myotis_melanorhinus"
"19","Neotoma_cinerea"
"20","Eumops_perotis"
"21","Reithrodontomys_megalotis"
"22","Neotoma_macrotis"
"23","Lepus_californicus"
"24","Sorex_trowbridgii"
"25","Dipodomys_nitratoides"
"26","Sorex_sonomae"
"27","Peromyscus_maniculatus"
"28","Corynorhinus_townsendii"
"29","Peromyscus_californicus"
"30","Antrozous_pallidus"
"31","Urocitellus_beldingi"
"32","Didelphis_virginiana"
"33","Neotoma_bryanti"
"34","Otospermophilus_beecheyi"
"35","Sciurus_griseus"
"36","Perognathus_longimembris"
"37","Dipodomys_agilis"
"38","Vulpes_macrotis"
"39","Microtus_longicaudus"
"40","Vulpes_vulpes"
"41","Onychomys_torridus"
"42","Myotis_evotis"
"43","Martes_pennanti"
"44","Sorex_palustris"
"45","Eptesicus_fuscus"
"46","Mustela_erminea"
"47","Microtus_californicus"
"48","Microtus_montanus"
"49","Sciurus_niger"
"50","Lasiurus_blossevillii"
"51","Lasiurus_cinereus"
"52","Sylvilagus_audubonii"
"53","Lepus_americanus"
"54","Odocoileus_hemionus"
"55","Procyon_lotor"
"56","Scapanus_latimanus"
"57","Chaetodipus_californicus"
"58","Lynx_rufus"
"59","Gulo_gulo"
"60","Zapus_princeps"
"61","Tamiasciurus_douglasii"
"62","Callospermophilus_lateralis"
"63","Myotis_thysanodes"
"64","Thomomys_monticola"
"65","Tadarida_brasiliensis"
"66","Canis_latrans"
"67","Thomomys_bottae"
"68","Parastrellus_hesperus"
"69","Glaucomys_sabrinus"
"70","Bassariscus_astutus"
"71","Mephitis_mephitis"
"72","Neurotrichus_gibbsii"
"73","Peromyscus_boylii"
"74","Sciurus_carolinensis"
"75","Peromyscus_truei"
"76","Sorex_ornatus"
"77","Martes_americana"
"78","Mus_musculus"
"79","Perognathus_inornatus"
"80","Spilogale_gracilis"
"81","Notiosorex_crawfordi"
"82","Myotis_volans"
"83","Myotis_yumanensis"
"84","Erethizon_dorsatum"
"85","Dipodomys_heermanni"
"86","Puma_concolor"
