"","name"
"1","Apodemia_mormo"
"2","Atlides_halesus"
"3","Brephidium_exilis"
"4","Cercyonis_oetus"
"5","Cercyonis_pegala"
"6","Copaeodes_aurantiaca"
"7","Cupido_comyntas"
"8","Danaus_gilippus"
"9","Danaus_plexippus"
"10","Echinargus_isola"
"11","Epargyreus_clarus"
"12","Euchloe_ausonides"
"13","Euphilotes_enoptes"
"14","Euphydryas_editha"
"15","Glaucopsyche_lygdamus"
"16","Habrodais_grunus"
"17","Heliopetes_ericetorum"
"18","Hesperopsis_alpheus"
"19","Junonia_coenia"
"20","Megathymus_yuccae"
"21","Nathalis_iole"
"22","Neominois_ridingsii"
"23","Neophasia_menapia"
"24","Nymphalis_antiopa"
"25","Papilio_polyxenes"
"26","Papilio_zelicaon"
"27","Phoebis_sennae"
"28","Pieris_rapae"
"29","Plebejus_anna"
"30","Plebejus_melissa"
"31","Pontia_beckerii"
"32","Pseudocopaeodes_eunus"
"33","Strymon_melinus"
"34","Vanessa_atalanta"
