,mntd4,mntd6,mntd8,mntd10,mntd12,mntd14,mntd16,mntd18,mntd20,mntd22,mntd24,mntd26,mntd28,mntd30,mntd32,mntd34
Low,70.27207575,69.78160654166666,68.12155583124999,65.99699282499999,62.03545232083329,58.83557963214285,56.781627428125,54.72294266666663,52.171592945,50.37327500909092,49.74064215625,48.22599246538457,47.542032774999996,47.5277796533333,47.435259392187504,50.647966
High,189.428856,170.231958,146.6101023625,129.776835425,118.08622319583365,109.1368648214287,100.00122651562499,93.54390533333331,86.954825375,82.67272864999995,77.8218066770833,74.73478302884611,70.02296571428575,65.3890081066667,60.159535375,50.647966
Mean,142.09932724700002,122.31839892366666,108.33725156825001,98.3971790926,91.73954615683333,83.95534726871428,79.5160955615,74.54567163444445,70.4805449526,67.12659856790908,63.842301922749996,61.143821373230764,58.13195661371428,55.42327817666666,53.039921219875005,50.647966000000004
