,mntd2,mntd4,mntd6,mntd8,mntd10,mntd12,mntd14,mntd16,mntd18,mntd20,mntd26,mntd32,mntd36,mntd38,mntd40,mntd42
Low,24.236367338400008,22.788680190290002,24.887120462765033,53.70604230689219,31.097330784268753,53.58123345650733,55.15007184909997,48.28185410261547,51.195038209077374,50.128342693602875,45.65597101007892,41.425187604425204,41.8613072745203,40.49576343169744,39.91969645373787,39.561341838936926
High,426.384199816205,364.2581498686188,228.883899749267,247.38274619011938,175.77533622648576,189.49406405080978,173.91861843289936,160.05057802410764,146.0906588466024,136.15030529369713,110.38586817905536,91.25770227815772,82.49037125672388,78.85285876528116,74.983406986531,72.01221871385738
Mean,297.0178868982375,135.44439374743536,122.08294571675225,144.33216925254558,103.29453885716956,121.35967404756227,112.59106539031974,103.55614101140853,97.63348829790108,92.54300381288115,78.42578962408155,68.10758243083605,62.44817812825997,59.87828774371899,57.82529905695403,55.387297149095104
