,mntd2,mntd4,mntd6,mntd8,mntd10,mntd12,mntd14,mntd16,mntd18,mntd20,mntd22,mntd24,mntd26,mntd28,mntd30,mntd32,mntd34,mntd36,mntd38,mntd40,mntd42,mntd44,mntd46
Low,16.70293669798,30.057651698325625,42.713834376248336,46.58231910469219,50.996978897592,48.34605288436309,50.26840685146267,44.02383135373739,47.35020197529871,47.33805186584725,47.16422006079417,47.4672934689677,48.564217011675396,42.777494878057816,44.032036713278636,44.779111372284845,45.00814856705815,43.999454918067066,44.650150951520374,44.06906417890125,43.13061036938517,43.795755952066386,45.62783714348562
High,426.38419981702503,371.9495498783106,277.42468045631495,219.9907072381056,191.71601336575847,176.62322640553737,162.96020549611504,151.67830780691173,138.63132768655444,132.86643591047098,123.77342769633512,117.76711606785892,111.7105884785238,103.78292661545413,99.87554634667632,93.78655645994526,89.8346662717501,85.45501351746016,80.23743035226771,77.43762630446894,73.40145747604049,69.64760502850295,66.56936342772119
Mean,259.7212545032412,175.88949546830432,145.34127324653522,131.359739761309,119.19547126545132,109.96573073672148,105.65172430021572,99.81787826462003,93.81518199685374,90.49332468809054,85.94812482332073,82.14532275858998,80.13423899438199,74.56655628029533,73.09883223397986,69.79744205387344,67.62769105685173,65.82771262556571,63.33822776210366,61.88514434144693,59.74232628444527,57.6810200417062,56.31854619603277
