,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75
Low,125.05609904300398,129.42113444749077,131.96329579605697,133.52366637011013,135.28508532349784,136.07197759201725,137.11475168730425,137.07467644559193,137.900801780129,138.40835712950107,138.66598492807955,139.06617254184715,139.56544483405165,139.93293689797977
High,151.1983228058818,148.2668414488375,146.4617415530342,145.60860099650293,145.02351003683984,144.34088872365564,144.1532072755755,143.63394349461925,143.27214585508682,142.890980028842,142.61572825876556,142.22134342606455,141.86331509423275,141.31916893574456
Mean,140.933617854118,140.75685490243805,140.59404320041796,140.6318160871893,140.9081172329887,140.70982149328785,140.9290911560723,140.81283459611947,140.74234576063628,140.71463830698914,140.74893087668767,140.7673458803655,140.7440544851591,140.73950277611036
