"","x"
"1","Isoetes_bolanderi"
"2","Isoetes_howellii"
"3","Isoetes_nuttallii"
"4","Isoetes_occidentalis"
"5","Isoetes_orcuttii"
"6","Lycopodium_clavatum"
"7","Selaginella_asprella"
"8","Selaginella_bigelovii"
"9","Selaginella_eremophila"
"10","Selaginella_watsonii"
"11","Asplenium_septentrionale"
"12","Asplenium_vespertinum"
"13","Azolla_filiculoides"
"14","Azolla_microphylla"
"15","Woodwardia_fimbriata"
"16","Cystopteris_fragilis"
"17","Dryopteris_arguta"
"18","Dryopteris_expansa"
"19","Polystichum_californicum"
"20","Polystichum_kruckebergii"
"21","Polystichum_lonchitis"
"22","Polystichum_munitum"
"23","Polystichum_scopulinum"
"24","Equisetum_arvense"
"25","Equisetum_laevigatum"
"26","Pilularia_americana"
"27","Botrychium_ascendens"
"28","Botrychium_crenulatum"
"29","Botrychium_minganense"
"30","Botrychium_simplex"
"31","Ophioglossum_californicum"
"32","Ophioglossum_pusillum"
"33","Polypodium_californicum"
"34","Polypodium_hesperium"
"35","Adiantum_aleuticum"
"36","Adiantum_jordanii"
"37","Argyrochosma_jonesii"
"38","Aspidotis_californica"
"39","Aspidotis_densa"
"40","Astrolepis_cochisensis"
"41","Cryptogramma_acrostichoides"
"42","Notholaena_californica"
"43","Pellaea_andromedifolia"
"44","Pellaea_breweri"
"45","Pellaea_bridgesii"
"46","Pellaea_mucronata"
"47","Pellaea_truncata"
"48","Pentagramma_triangularis"
"49","Woodsia_oregana"
"50","Woodsia_plummerae"
"51","Woodsia_scopulina"
"52","Calocedrus_decurrens"
"53","Chamaecyparis_lawsoniana"
"54","Juniperus_californica"
"55","Juniperus_occidentalis"
"56","Sequoia_sempervirens"
"57","Sequoiadendron_giganteum"
"58","Ephedra_aspera"
"59","Ephedra_californica"
"60","Ephedra_funerea"
"61","Ephedra_nevadensis"
"62","Ephedra_trifurca"
"63","Ephedra_viridis"
"64","Abies_concolor"
"65","Abies_magnifica"
"66","Picea_breweriana"
"67","Picea_sitchensis"
"68","Pinus_attenuata"
"69","Pinus_balfouriana"
"70","Pinus_contorta"
"71","Pinus_coulteri"
"72","Pinus_flexilis"
"73","Pinus_jeffreyi"
"74","Pinus_lambertiana"
"75","Pinus_longaeva"
"76","Pinus_monophylla"
"77","Pinus_monticola"
"78","Pinus_muricata"
"79","Pinus_ponderosa"
"80","Pinus_quadrifolia"
"81","Pinus_radiata"
"82","Pinus_sabiniana"
"83","Pinus_torreyana"
"84","Pseudotsuga_macrocarpa"
"85","Taxus_brevifolia"
"86","Torreya_californica"
"87","Brasenia_schreberi"
"88","Nuphar_polysepala"
"89","Umbellularia_californica"
"90","Anemopsis_californica"
"91","Ceratophyllum_demersum"
"92","Carlowrightia_arizonica"
"93","Justicia_californica"
"94","Sesuvium_verrucosum"
"95","Trianthema_portulacastrum"
"96","Amaranthus_blitoides"
"97","Amaranthus_californicus"
"98","Amaranthus_fimbriatus"
"99","Amaranthus_palmeri"
"100","Amaranthus_powellii"
"101","Amaranthus_watsonii"
"102","Nitrophila_occidentalis"
"103","Tidestromia_lanuginosa"
"104","Rhus_aromatica"
"105","Rhus_integrifolia"
"106","Rhus_ovata"
"107","Toxicodendron_diversilobum"
"108","Ammoselinum_giganteum"
"109","Angelica_lineariloba"
"110","Apiastrum_angustifolium"
"111","Berula_erecta"
"112","Bowlesia_incana"
"113","Cicuta_douglasii"
"114","Cicuta_maculata"
"115","Cymopterus_multinervatus"
"116","Cymopterus_panamintensis"
"117","Cymopterus_terebinthinus"
"118","Daucus_pusillus"
"119","Eryngium_articulatum"
"120","Ligusticum_grayi"
"121","Lomatium_dasycarpum"
"122","Lomatium_dissectum"
"123","Lomatium_foeniculaceum"
"124","Lomatium_mohavense"
"125","Lomatium_nevadense"
"126","Lomatium_parryi"
"127","Lomatium_torreyi"
"128","Lomatium_utriculatum"
"129","Oenanthe_sarmentosa"
"130","Oreonana_clementis"
"131","Osmorhiza_berteroi"
"132","Osmorhiza_brachypoda"
"133","Osmorhiza_depauperata"
"134","Oxypolis_occidentalis"
"135","Perideridia_gairdneri"
"136","Perideridia_parishii"
"137","Podistera_nevadensis"
"138","Sanicula_arguta"
"139","Sanicula_bipinnatifida"
"140","Sanicula_crassicaulis"
"141","Sanicula_graveolens"
"142","Sanicula_tuberosa"
"143","Sium_suave"
"144","Spermolepis_echinata"
"145","Tauschia_arguta"
"146","Yabea_microcarpa"
"147","Amsonia_tomentosa"
"148","Apocynum_androsaemifolium"
"149","Apocynum_cannabinum"
"150","Asclepias_albicans"
"151","Asclepias_californica"
"152","Asclepias_eriocarpa"
"153","Asclepias_erosa"
"154","Asclepias_fascicularis"
"155","Asclepias_latifolia"
"156","Asclepias_nyctaginifolia"
"157","Asclepias_speciosa"
"158","Asclepias_subulata"
"159","Cycladenia_humilis"
"160","Funastrum_crispum"
"161","Funastrum_hirtellum"
"162","Funastrum_utahense"
"163","Matelea_parvifolia"
"164","Pilostyles_thurberi"
"165","Aralia_californica"
"166","Hydrocotyle_ranunculoides"
"167","Hydrocotyle_umbellata"
"168","Hydrocotyle_verticillata"
"169","Acamptopappus_sphaerocephalus"
"170","Achillea_millefolium"
"171","Acourtia_microcephala"
"172","Adenocaulon_bicolor"
"173","Adenophyllum_cooperi"
"174","Adenophyllum_porophylloides"
"175","Ageratina_herbacea"
"176","Ageratina_occidentalis"
"177","Agoseris_grandiflora"
"178","Agoseris_heterophylla"
"179","Agoseris_hirsuta"
"180","Agoseris_parviflora"
"181","Agoseris_retrorsa"
"182","Almutaster_pauciflorus"
"183","Amblyopappus_pusillus"
"184","Ambrosia_acanthicarpa"
"185","Ambrosia_ambrosioides"
"186","Ambrosia_chamissonis"
"187","Ambrosia_chenopodiifolia"
"188","Ambrosia_confertiflora"
"189","Ambrosia_dumosa"
"190","Ambrosia_eriocentra"
"191","Ambrosia_ilicifolia"
"192","Ambrosia_monogyra"
"193","Ambrosia_psilostachya"
"194","Ambrosia_pumila"
"195","Ambrosia_salsola"
"196","Amphipappus_fremontii"
"197","Anaphalis_margaritacea"
"198","Ancistrocarphus_filagineus"
"199","Anisocoma_acaulis"
"200","Antennaria_corymbosa"
