,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325,mpd330,mpd335,mpd340,mpd345,mpd350,mpd355,mpd360,mpd365,mpd370,mpd395,mpd400,mpd405,mpd410,mpd415,mpd420,mpd425,mpd430,mpd435,mpd440,mpd445,mpd450,mpd455,mpd460,mpd465,mpd470,mpd475,mpd480,mpd485,mpd490,mpd495,mpd500,mpd505,mpd510,mpd515,mpd520,mpd525,mpd530,mpd535,mpd540,mpd545,mpd550,mpd555,mpd560,mpd565,mpd570,mpd575,mpd580,mpd585,mpd590,mpd595,mpd600,mpd605,mpd610,mpd615,mpd620,mpd625,mpd630,mpd635,mpd640,mpd645,mpd650,mpd655,mpd660,mpd665,mpd670,mpd675,mpd680,mpd685,mpd690,mpd695,mpd700,mpd705,mpd710,mpd715,mpd720,mpd725,mpd730,mpd735,mpd740,mpd745,mpd750,mpd755,mpd760,mpd765,mpd770,mpd775,mpd780,mpd785,mpd790,mpd795,mpd800,mpd805,mpd810,mpd815,mpd820,mpd825,mpd830,mpd835,mpd840,mpd845,mpd850,mpd855,mpd860,mpd865,mpd870,mpd875,mpd880,mpd885,mpd890,mpd895,mpd900,mpd905,mpd910,mpd915,mpd920,mpd925,mpd930,mpd935,mpd940,mpd945,mpd950,mpd955,mpd960,mpd965,mpd970,mpd975,mpd980,mpd985,mpd990,mpd995,mpd1000,mpd1005,mpd1010,mpd1015,mpd1020,mpd1025,mpd1030,mpd1035,mpd1040,mpd1045,mpd1050,mpd1055,mpd1060,mpd1065,mpd1070,mpd1075,mpd1080,mpd1085,mpd1090,mpd1095,mpd1100,mpd1105,mpd1110,mpd1115,mpd1120,mpd1125,mpd1130,mpd1135,mpd1140,mpd1145,mpd1150,mpd1155,mpd1160,mpd1165,mpd1170,mpd1175
0.5,193.0369929999743,205.58685300123767,214.15210243344086,219.72027883900202,221.22157777627575,223.38524712495374,227.0157553957472,228.2547418646869,229.8302928410276,228.15634022031438,229.19554857667387,229.2445311851032,232.12855843143117,231.80594849935716,230.1107674185952,231.26207501394777,234.13826969590508,235.4556849974555,234.67917473087678,235.98746562969035,235.72494279496738,235.3278068399306,236.4059836881905,237.52653715820847,235.6229372521642,239.3412442153272,238.38643419016597,238.63294995904076,240.66061140435374,238.57046405485963,239.40967039278826,240.54026444656287,239.8609266865581,241.44199666884742,239.59662172460253,240.33508360716812,243.0444069551244,241.0130090570565,240.86468635369798,242.4956230109591,241.80249808558085,241.29429712538877,242.09554232663896,243.44803503801882,242.17988767018483,243.0920935331487,244.5943181777756,243.96827377110927,244.38613270748695,244.21106684451652,243.63357992138424,243.50962813650509,243.65666280313437,245.29456354024663,244.73623248961482,243.37972596064014,244.1448612303637,244.65220137238492,245.2430100231355,245.18985943088362,245.94394976146523,245.15257977529248,246.47963934117172,245.44219048112774,246.99179141254373,246.90299383270676,246.62447947170554,247.9787989648123,247.43643361476992,247.46070652097902,247.4254542563011,246.93508265460056,247.87261564355913,247.46589992784573,249.10670826642564,248.62777281249333,248.5209430291816,248.97203910294866,248.4731913990143,249.30023641626795,248.82026288859234,247.90282270819023,249.01619131696418,249.38593520124138,248.59708459173999,250.3681386189832,249.39471930181963,250.250388674467,249.1491049666741,250.02911995554095,250.7177873180109,248.9524735956142,250.0715316255679,251.05643169664359,250.2646492107381,250.39798571522044,250.40747832983072,250.69588245662854,250.68298928417744,251.99774433789582,251.35323709194722,250.57156383214866,250.24476576543057,250.65967656507985,250.78662578292543,250.55754837399965,251.083477364898,250.61923272130775,251.1773433281911,251.37061215818918,251.37477008459953,250.84031192897592,251.67322663493752,251.877278994206,251.4128483407936,251.7643858210793,252.36808943125314,252.17000209306522,251.65341337571118,252.10303320888536,253.1003460462661,252.60072239425924,252.20669804067145,252.0054820125783,252.12760043070048,252.08462286769168,253.01616383585284,252.10100281928158,252.7860964506848,252.83748495610746,253.20260280346417,253.19676026865957,253.66412930983475,253.42241586030642,253.82755698726064,252.99638185188948,253.8374842781397,253.54084075369863,253.64536304493936,253.76532793104005,253.34224521445125,254.0787515640097,253.5343116216204,253.18000559250672,254.155627009773,254.50318887115037,254.43920755568155,255.00622899363736,254.07064112367354,254.61764131246534,254.22994906023862,253.8827035110426,253.94610297897225,254.81341899126028,254.02219398435165,254.55844164155957,254.9445502244203,255.2890904888385,254.1589312427953,255.08721212864572,254.59922106622247,255.00044624679052,254.97169713693694,255.24316717496026,254.96812003410426,255.48441830729067,255.7285521272517,255.43788018214553,255.92388083293747,255.4617439919986,255.53033932732868,255.51685179714065,256.132830307671,255.27436281194633,255.84680918047488,255.94243304329464,256.21684257390996,256.1444396878916,255.8911605907142,256.17771483997603,256.8832782924639,256.3788486487057,256.3361447568437,256.8564218428384,255.8651175557493,256.5811925052575,256.7065246097896,256.79062784693554,256.90549947056917,257.00562222068345,256.43152597880754,257.1775410472307,256.55314735173624,256.84236969803516,256.9057539513224,256.7336264924704,257.3679449315155,257.29710237156667,257.486106885697,257.7458238036233,257.2447856849105,257.663354482328,257.1485156402876,257.50229554514556,257.88822473996146,257.99211180889483,257.9009495296377,258.2875675505587,258.03366648361043,258.3655743855348,258.23673380702576,258.5818835737988,258.4017555690943,258.65468659357225,258.85892080072125,258.6581493915951,258.6410103192182,258.8380884020588,258.90596212304837,258.9605345569018,258.8059950582,258.7814304659634,259.1375586823461,259.27337262476686,259.1692694837146,259.5992489986943,259.6765453561419,260.08957399371457,260.0366247256183,260.18683421431024
1,199.67529394844476,211.41574470895247,216.8272553834737,221.96536557050754,224.053171208897,224.92149518268937,228.87889557363283,229.62714177668613,230.53461736167628,230.0514574634672,231.4888036839989,230.59707953249494,234.2814187700594,233.764921855927,232.80834352341046,232.79637623243357,235.4509263943202,237.09807820497986,235.26127145076202,237.28632556331831,236.67442423303865,237.4610103347544,238.02167112271098,238.71507421288925,238.10249992737056,240.6270064367689,239.48750326610534,240.722000566229,241.59532043397803,240.34912587490996,240.5773174072409,241.0879141067608,241.65395162698738,242.4473944659889,241.44912268506192,242.01490555641172,243.6947678902458,242.93583107909416,242.04446335176414,244.0899848156907,242.56593745428242,243.2691338407521,243.52292725230905,245.30896385001753,243.97562730450193,244.71621677510433,245.03276261193142,244.74334017504785,245.25763712471039,244.81568622405246,245.38241704350676,244.1982503770686,244.95996487336393,246.45823293744775,246.83228117104179,244.98544852714357,245.37225781202866,246.85282231229135,247.1769243863922,246.75880840415695,246.91933836826033,246.8272240825572,246.96755562121848,246.70155544610898,247.76105809673322,248.404243767997,247.3702409867247,248.94886800428398,248.55874726966098,248.893710949113,248.4279633927145,248.58129452838395,249.33302530492276,249.2354508960044,249.74825839442497,249.65018950313748,249.61486522476383,250.21930815331223,249.22889184415203,249.99513673275973,249.68843861431037,249.63648762664255,250.385459593021,250.2015519126779,250.43732890739585,250.9353154316739,250.5525067309781,250.97988776210752,250.26272330282998,251.02099976377005,251.75204627196865,250.20232719210193,251.27378835932987,252.07670903659735,250.5674019512478,251.01546210706238,251.3006372400582,252.02526531242592,251.65327372783932,252.42779747626574,251.67824231722793,251.94514857193982,250.79671456899354,252.46219220991725,251.99952599234064,251.88556910798926,251.45030879237802,252.3784492266605,252.37656761917103,252.36976332908682,252.77132592352856,252.2918119156083,252.33976723164938,253.1361037685093,251.95357412497142,253.5387477257337,253.42258852635118,253.07693834256526,252.79877894084592,252.97370748616459,253.80794727598075,253.28488911458274,253.0649971325197,253.16600894477804,253.04469519735397,253.09945393759477,254.23246981895107,253.84472627660244,253.34736323730155,253.65894342247202,253.52859709126187,254.1025755602163,254.06340697624867,253.88526795076703,254.27110027003724,253.92040737349163,254.24033600253944,254.37199944549099,254.33033191513317,254.70915336257758,254.67141411129157,254.46861840480176,254.18050234849213,253.89770228707104,255.1178500708052,255.1919759637859,255.08135447173714,255.7852029911616,254.85741130885296,255.16499046883786,255.2425720945512,255.03638354650445,255.58535812293718,255.5792971320779,255.11390050914096,255.12368070522507,255.447501072435,255.5215164665839,254.64773889510775,255.7047405439483,255.4314076376238,256.00277868319995,255.50296613150763,255.49679443085827,255.49686001280855,256.1734745775173,256.05993162589226,255.82399922809986,256.22028040737536,255.96953423002864,256.06230564276734,255.9870383598279,256.5974618964421,256.0070141915718,256.56121063353453,256.5230916383774,256.524968835321,256.68304730927997,256.30088339429386,257.1838613716039,257.18459495661136,256.5649200202605,256.63079276222,257.1400353067878,256.29738469486534,256.9544714114347,257.27519412615584,257.21581707990293,257.33887222365047,257.45104833554683,257.37004765685674,257.7314350082254,257.4526086781433,257.530776193411,257.5377394847598,256.92690558683216,257.55657278404516,257.78546494657166,257.9321218003412,258.15484905533424,257.70506866304993,258.0731351792904,257.62595936696897,257.82176076119873,258.0541894491975,258.41187871324604,258.3975285640073,258.42951216952724,258.49788840989646,258.6286480932055,258.49242717878343,258.7385530259484,258.61444685373505,258.8298067270449,259.0833270146301,259.07739856986933,259.0788972234365,259.0524480777768,259.29553255900095,259.20884535555643,259.3319144862576,259.26415663942123,259.38835851757864,259.6681942868176,259.5416074544774,259.88815803366066,259.86767990149787,260.15353746740203,260.15603708141936,260.6186928732153
1.5,202.692758853333,212.96982543392758,218.61329503728905,222.9494809473,225.30016755314932,226.25066580332611,229.78810479076702,231.5755175310274,231.65272098839228,232.84850795666657,232.2736133906116,231.61240353053216,234.65542660098984,235.03974492795354,233.69103816083117,233.77115278883878,236.85962052870937,238.2414409216213,236.20925208932385,238.64291899874766,238.93251165388546,238.92646655520434,238.78807208635945,239.95101102086184,239.79566382019323,241.35820401984725,240.09440641371174,241.9896922304463,242.41811982722646,241.59179790006016,240.9698574366055,242.04737911516725,242.041573806481,243.3334651315176,242.10495613568665,242.95170283582425,244.74300626508045,243.78609709784803,244.7923920987254,244.7782990740214,244.1173625231694,244.18591772389803,245.5419389380995,246.4906365320308,244.85721285560163,245.43506354055017,245.94471467603447,245.79859827947,246.24027539160107,246.74634299505647,246.3035567916467,245.91976021346403,246.79736623515151,247.13676627236464,247.30908559010575,246.49499486908462,247.188278642319,247.86883242398545,248.31348022234755,247.44268905203003,247.313699973615,247.71371617232796,248.63032984581704,247.47594080629648,248.63250851020092,249.14503588039418,248.24197527102274,249.35457003265893,249.97225436144262,249.24947682222282,249.09742175221837,249.38267679133367,249.8250649852991,249.9687912902309,250.8272372237025,250.34488397477213,250.02999095940683,250.91148770751857,250.13616818465667,250.2587685335581,251.24371332691499,250.81765160912158,251.38951424047298,251.22144180291033,251.96028385508316,251.23423259379885,251.18778858115186,251.74344174249237,250.94592887284728,251.83539552271546,252.27575358641502,250.8350979269633,251.67673964159835,252.24129365196606,251.00694582783458,251.76728349929016,251.57421130112297,252.54760671061072,252.0740516326019,253.12970831414586,252.36347919946832,252.79762196808542,251.52130685080448,252.90011572530994,252.70888787976173,252.89012986458044,252.45835539012344,252.799153603289,252.74520674183253,252.9115079593001,253.53929346323753,253.47607905781982,253.35478397605385,253.71121707370577,252.6990073298591,253.8930030176819,253.5444362277106,253.65281833155865,253.4941954980388,253.33462055024975,254.28718079313953,253.8502064930751,253.6466907219379,253.63213871528646,253.64501189395025,253.78868134737212,254.99616338049373,254.49026888337738,254.00789916054174,254.33965308555045,254.06646576037846,254.44652872933978,254.37742232043055,254.32543905112286,254.99724063957618,254.19205061084324,254.8170679662036,254.59916386600423,254.95016189323553,255.00323230946057,255.15710097616363,254.7174182307768,255.11991964104124,255.0822243664344,255.42059724489172,255.7594020137539,255.36050436339437,256.040065463112,255.1677240797534,255.43301152049193,255.95642822374577,255.34850556655994,256.0024255115942,255.6744744912808,255.32838551784118,255.59710381329958,255.7819534449577,255.82618288085996,255.57426767598162,256.0828064704401,256.10952561832306,256.3658089154252,256.1666784353697,256.0440672527805,256.78678986328936,256.7814525039056,256.4157569860419,256.2033228607186,256.7103728971066,256.2099772629754,256.67493491983294,256.36944841538536,256.7710571108511,256.56083177114715,256.8243303043381,256.7791589358404,257.010907256502,256.9494088637903,256.8159606489677,257.4961403332159,257.3636569891213,256.67484961824795,257.27973800113824,257.4183685079807,257.0457859319635,257.25846270571327,257.40669394609034,257.4816627796194,257.4105792343497,257.68876281018737,257.6625538568379,257.814176338725,257.67787287392355,257.814291267432,257.97999229793527,257.5299667640154,257.8143254479304,258.01044374844435,257.9627939469197,258.3747901255365,257.9834954586907,258.3966601442934,258.1067408806553,258.00455777860793,258.2716059368246,258.51866694829994,258.6352035393379,258.6306310467808,258.754882687093,258.7713392020063,258.68935277518506,258.91986384926787,258.83612836007404,259.1966797729727,259.26907768538643,259.1652098469877,259.2468860340842,259.31046184811606,259.46127271217256,259.5093013382701,259.42945675031615,259.403656029535,259.5906421077485,259.7475205283959,259.77785901181517,260.00341035231986,260.2051957088614,260.2181920334276,260.20846005784733,260.67230679098094
2,206.739457970413,217.9375839550472,220.3341655558133,224.19746614796153,225.78521460309005,227.53244278026526,230.57981297118522,232.09900174679592,232.7370874902137,233.5556620585291,232.82234005137383,232.740879376428,235.73350200988858,235.62174741156431,234.59330834746453,235.47388042863705,237.26424823532037,239.3721222480817,237.24309075487693,239.63700104845552,239.53843817260585,239.89740964457772,239.07986853276347,240.93749846957726,240.53291585094686,242.4551762411736,240.6712628867217,242.8820842529009,243.16693268504116,242.38277780463284,241.83538001010717,242.98329184441465,242.95517779446212,243.6461178353864,243.45338000141496,243.87442665949172,245.3108235488047,244.76103291353863,245.4127224229449,245.01426255742513,244.67895183181898,245.23477144080945,246.37405343771943,246.87967458705563,245.95789326465683,246.15695447052582,246.76838062048301,246.420116660627,247.35541370763337,247.47923820966736,246.87193019857082,247.05999862798276,247.2775720890304,247.58148866872943,248.21984650215379,247.61392016678892,247.7310480700585,248.60281348072184,248.88022882890277,248.49786014663044,248.28022653774906,248.57565154561303,249.47058719654353,248.78167907384147,249.05802011592127,249.66000743890004,248.46741478167172,250.0022582335134,250.33338537784132,250.4844905232781,249.98663013488422,250.27531545388825,250.38270764267037,250.4676796058655,251.07679553306596,251.17755332036677,250.36299835790982,251.5220898621972,250.92773689064626,251.02428888946014,251.63117310974135,251.59017652890992,251.8966728111742,251.80730378592727,252.36188504849648,252.0256552008497,251.73924066431596,252.02050032085074,251.3790767747833,252.31008075466082,252.91481537408228,251.20563649012158,252.18802613677695,252.45974722186068,251.51399219951708,252.1217728420532,252.02895084080794,252.82481589748508,252.75592158807444,253.5548819199996,253.12038019640156,253.13476882976056,252.16946314583163,253.39627614607255,252.90790175958313,253.25713248700472,252.6403240236172,253.14984630892127,253.18731125967219,253.23676783128641,253.86885906343423,253.62959806852442,253.60030868147018,253.7870133525182,253.1561040062398,254.29032747871582,253.92777586102048,253.9644604876278,254.18695764226396,254.02044851870053,254.4875683960039,254.43068017417963,254.18074597226993,253.86384016144453,254.30822296596716,254.10049845811852,255.07947099430186,254.74681847447766,254.3981144483154,255.1804948805411,254.3044080399157,254.94660935175398,254.62836318775751,254.61629652173335,255.16305323029275,254.57490245260672,255.20257408062707,254.9072811447062,255.35101710944355,255.25027623728732,255.55048252131445,255.4034322729336,255.57926593642497,255.47460746245952,255.61049678086516,255.9043953933994,255.62478735656393,256.20304276455914,255.3490342889143,255.6789474955581,256.18866925306907,255.5295792002964,256.33767880152675,255.8019265466517,255.94629251039223,255.9792571874803,256.11485377822186,256.30755665078965,255.92145164357888,256.2311685930721,256.46234064825995,256.5523284091156,256.4981857157063,256.414371305488,257.1405036696352,256.9170270332639,256.5868567434578,256.5299335405366,256.8206875623898,256.43497295357605,256.8997022857868,256.6998021681599,257.1110030951912,256.7611131184116,257.0366911466268,257.18242322754594,257.27734574350575,257.2948483456273,256.9183960118893,257.61642660862,257.5648058798064,257.0465728318326,257.4795035315884,257.63911780924553,257.3086226381414,257.5204698112593,257.4732994744179,257.667573885448,257.77073096378473,257.92094741699856,257.95575420854385,257.88131331948586,258.1124443360725,258.0990327773341,258.22801025220735,258.0075530651714,257.9237110641554,258.44713249632906,258.1899556676001,258.4744533382706,258.2906997424315,258.450470665213,258.31647727452713,258.37553953172846,258.67119527411114,258.73406997725033,258.76303316544494,258.7973369968025,258.9282907939386,258.9221540799146,258.8763960928185,259.124802316227,258.9060870293414,259.3745704371169,259.3033818261392,259.3528102870403,259.3361406520095,259.48177988690145,259.63514532811473,259.5593251894594,259.65710179384484,259.5744539894876,259.84390083832534,259.9001055064621,259.9211844454536,260.35430292150767,260.28421023532064,260.2560943543005,260.2523766355404,260.7100999299438
2.5,210.2686007705558,219.55835958849505,222.32423726472103,224.82103593951902,226.8953890806899,227.7877116274609,231.60632407338758,232.98759590812872,233.68079204208013,234.08726500969613,233.7116880019878,233.55840356248405,236.19181101989005,236.72837032562282,235.6252198003299,236.48747327932335,237.87182032295178,239.7367028694831,237.65737822182592,240.06892510450635,240.12927119108375,241.09726684400368,239.44858948357734,241.4893319658954,240.99736118038416,243.16665375279612,241.18644913534678,243.76021850340143,244.24696944512476,243.39694895181634,242.4578015885899,243.909756663115,243.2376440428344,244.13144077590766,244.31935400309015,244.18853709044845,246.15928572348935,246.20880150224366,246.19276498711415,245.99206298682648,245.32582581646597,245.6768296374727,247.04204628210132,247.3168124688221,246.672421191599,246.89293345355907,247.553900016018,246.90580372292308,248.01878583334164,248.04431474160717,247.74002801005568,247.57029317701537,247.74883657711703,248.36176516774879,248.65858383402033,247.8949913865517,248.55001798881045,248.97555682714727,249.17564712582924,248.76842050542385,248.6633950374733,249.4400337544211,249.67377728121653,249.43667705595402,249.62592125600816,250.06437444178775,248.9301753214342,250.39409252366312,250.86940336887585,250.83501612473665,250.588051228314,250.65820465785214,251.08367842354846,250.64592761136092,251.41597361968044,251.45640965750604,251.12959692660664,251.87718178041104,251.4439510441878,251.2744866057038,252.09253777303505,251.94333998491268,252.27309546876927,252.1410710774737,252.60955588550766,252.34986504986668,252.198886836989,252.6302525399771,251.7603951061062,252.91265060377265,253.27628258585165,251.91821883417578,252.54664793814067,252.7719012275785,251.94267565242225,252.7466106423204,252.7988182662218,253.02989529433148,253.05104055082475,253.81173954400433,253.41618299520601,253.39641711062708,252.775144862424,253.8039684093856,253.2566472347524,253.74048983229744,253.4063003583496,253.7259436622962,253.86834745477634,253.82785509927848,254.41542184635156,254.03578882072296,254.00487137103158,254.14282956251657,253.54220596579717,254.82798237758718,254.42526189678748,254.32355346039589,254.69511095226028,254.62115969812396,254.630148273909,254.94257638656802,254.7445745219963,254.26325404101,254.59097766861143,254.56139490293543,255.32020497817373,255.02031093440485,254.7105271521965,255.26341701170008,254.7851816372781,255.12370849327328,255.0226075087405,255.45751690591823,255.38710302778813,255.08365105621587,255.36506806209508,255.1322399782453,255.59129556702987,255.49921319919767,255.711281168655,255.54605465975746,255.710193541767,255.78887362122572,255.8744365000066,255.9881593178865,255.93706857282666,256.4087763160994,255.69078323541407,255.9697053471539,256.23911992329994,255.78770202289672,256.60288861860107,255.9786067739567,256.1350100810065,256.36784690543095,256.3703730899814,256.53729625465974,256.2725095953377,256.47972727351856,256.90843609591667,256.7403601796162,256.77776356316093,256.6931271845762,257.24593452998386,257.04950853551946,256.93554906970604,256.71052638363994,256.9771527273677,256.8852654143265,257.19679259919354,257.071294026339,257.1961083850682,256.87229324774097,257.13587004860557,257.4407698416938,257.40650246078815,257.3170319115819,257.32555016489556,257.6981936320508,257.66020929056623,257.25516161894427,257.69626150333266,257.7116542877926,257.46239352659455,257.79713750237295,257.6446810253662,257.74813204629214,257.9040324815572,257.9944675559155,258.1831829529613,258.0407585351377,258.3150775637447,258.18609043888335,258.38752891354494,258.2946736173667,258.13670559592504,258.6070896250395,258.4285985737149,258.53781318981055,258.3787374265229,258.54619998234,258.4932004977995,258.4877976066405,258.8087955068597,258.83184206555075,258.98360864435466,258.88041330345544,259.0211099604294,259.0654092614238,258.9227934535522,259.25558287793865,259.2657895689407,259.4281920923811,259.43026504796137,259.54217062343855,259.5492342413123,259.5947726599578,259.77583425195274,259.68211215741707,259.7721772536861,259.7378839341362,259.90159230775384,259.9253483752427,259.95916674669513,260.38477132279894,260.34548005255203,260.32479509391885,260.620878661086,260.74756578447125
5,218.1417009311109,224.37315609333334,227.0045753246886,228.202737860973,230.30043710547665,230.98559346376385,233.7309875129684,235.23642291930688,235.59636842885885,236.9697885808261,235.7896605695572,236.57028723744725,237.6947651324399,238.7639762821257,238.66840847685205,240.14370334443734,240.44938304063584,242.440014062312,240.81507283439575,242.70693178003947,243.44266723975093,243.16715086956748,243.59724071672065,244.009435251577,243.62359545707386,245.6309368072636,243.49073663202435,245.97124329680597,246.16378193683195,245.507260615756,244.72364909472773,246.42047369071668,246.51962182413482,246.96085619281828,246.82065828255352,246.84782684183182,248.3150455803927,248.06207192598671,248.8642485853733,248.29665260744306,247.85331222834918,248.98962115513385,248.674100650285,249.2461068462291,248.55718107351134,249.3781020423646,249.27266603616377,249.28334655424473,250.20331073275966,250.0389191178792,249.5044116322951,249.84390156861159,249.72083132094434,250.41676801205,251.25344339207874,250.35782661996555,250.8732005819418,250.3575571827661,251.20237942834055,251.0982298844301,250.42109969337085,251.71991585541755,251.3469120818481,251.33310217280217,251.4749470423219,252.0968147143103,251.1873471281273,251.94126518238096,252.16915520423174,252.36305445397412,252.47675587954126,252.01325998588723,252.9223880928623,252.2556174624848,252.81281495366363,253.26322634967113,252.77653735142906,253.67898694414376,252.96724721160635,252.6659265147099,253.71618044125034,253.38939894624082,253.5689810302681,253.434749467611,254.0490228653162,253.42083681989845,253.78714278536677,253.9137133682104,253.812793077218,254.14234143828136,254.374479684661,253.6736906054592,253.95150903140933,254.05333292674473,253.42986192477474,254.2888846262004,254.3190408641614,254.1875891850309,254.1269253845926,254.73902355359425,254.5315674421085,254.52675436568026,254.27781531242022,255.06557144626285,254.7900567608737,254.67868953688819,254.63964925281232,254.92539750460176,255.11301454094829,255.11888384157385,255.45355633195945,255.26025626426488,255.28083918064252,255.450788537111,254.66729405903445,255.802562518577,255.7456658897394,255.6847973854623,255.29536315496247,255.79714833951624,255.625259207304,255.81241974257108,255.74039014559585,255.56202449192065,255.82630171339926,255.75773945118738,256.1766511447639,255.97884970425366,256.04023196057585,256.0145739709907,255.93767352906804,256.46403043119045,256.0665795685957,256.4751686719322,256.03940461135574,256.5378263430324,256.5772763703011,256.17830606644446,256.66359411726603,256.7761788233054,256.59001716010937,256.48212650262843,256.80994156480017,256.6132651378887,257.0172363510323,256.757861102894,257.1168524416361,256.9872944475104,256.7002347179074,256.8422070778931,257.23283380551726,256.81260890787036,257.2816601602588,256.93222740047247,256.8105534360123,257.09818730738425,257.1012477837898,257.18895531077607,257.11189007930386,257.0520899364188,257.74273985160613,257.48517852177656,257.58150605620096,257.6166439944489,257.848960876792,257.6150226659916,257.7412076153608,257.6688479387429,257.7648535745676,257.72484511208904,257.82725617144416,257.7727582483804,257.9314947056052,257.84328046064877,258.0197207147982,258.05955738924825,258.2217580422675,258.11310469078626,257.9490397728897,258.41459931728394,258.46590529967085,257.98723150907324,258.4386536893797,258.34681848950333,258.33519816875435,258.33729512233595,258.25873924279745,258.6921548487681,258.52152044418204,258.584286161787,258.56993394380487,258.5881849131922,258.91396973958354,258.90313880724887,258.89176517231243,258.86803003236224,258.98758491647374,259.1688928601803,259.09773402232315,259.07771885338593,258.9704188777904,259.24018350107605,259.1049905484334,259.07563202904436,259.27990879083734,259.4771319715573,259.3619237075316,259.29496527157755,259.5109968684172,259.5255827628462,259.4913787586354,259.81852954607393,259.7011466723186,259.81939927352136,259.8829979795226,259.87615385569677,260.04509775974583,259.96183350385877,260.19088053406927,260.1357171240945,260.17538995085613,260.1827543168293,260.1764584694224,260.4431764946261,260.4121749035183,260.6190616811322,260.45831266767254,260.7781814061463,260.8021180423786,260.92813304607427
