"","x"
"1","Abies.concolor"
"2","Abies.magnifica"
"3","Abronia.alpina"
"4","Abronia.nana"
"5","Abronia.turbinata"
"6","Acamptopappus.shockleyi"
"7","Acanthomintha.obovata"
"8","Acanthoscyphus.parishii"
"9","Acer.glabrum"
"10","Achillea.millefolium"
"11","Acleisanthes.nevadensis"
"12","Acmispon.americanus"
"13","Acmispon.argyraeus"
"14","Acmispon.denticulatus"
"15","Acmispon.nevadensis"
"16","Acmispon.procumbens"
"17","Acmispon.rubriflorus"
"18","Aconitum.columbianum"
"19","Actaea.rubra"
"20","Agastache.parvifolia"
"21","Agastache.urticifolia"
"22","Ageratina.occidentalis"
"23","Agoseris.aurantiaca"
"24","Agoseris.glauca"
"25","Agoseris.heterophylla"
"26","Agoseris.monticola"
"27","Agoseris.parviflora"
"28","Agoseris.retrorsa"
"29","Agrostis.exarata"
"30","Agrostis.humilis"
"31","Agrostis.idahoensis"
"32","Agrostis.oregonensis"
"33","Agrostis.pallens"
"34","Agrostis.scabra"
"35","Aliciella.humillima"
"36","Aliciella.hutchinsifolia"
"37","Aliciella.latifolia"
"38","Aliciella.leptomeria"
"39","Aliciella.lottiae"
"40","Aliciella.micromeria"
"41","Aliciella.monoensis"
"42","Aliciella.triodon"
"43","Alisma.gramineum"
"44","Alisma.triviale"
"45","Allium.abramsii"
"46","Allium.acuminatum"
"47","Allium.anceps"
"48","Allium.atrorubens"
"49","Allium.bisceptrum"
"50","Allium.burlewii"
"51","Allium.campanulatum"
"52","Allium.fimbriatum"
"53","Allium.howellii"
"54","Allium.lacunosum"
"55","Allium.lemmonii"
"56","Allium.parishii"
"57","Allium.parryi"
"58","Allium.parvum"
"59","Allium.platycaule"
"60","Allium.shevockii"
"61","Allium.tolmiei"
"62","Allium.tribracteatum"
"63","Allium.validum"
"64","Allium.yosemitense"
"65","Allophyllum.gilioides"
"66","Allophyllum.integrifolium"
"67","Almutaster.pauciflorus"
"68","Alnus.incana"
"69","Alopecurus.aequalis"
"70","Alopecurus.geniculatus"
"71","Aloysia.wrightii"
"72","Amaranthus.californicus"
"73","Amaranthus.powellii"
"74","Amauriopsis.dissecta"
"75","Ambrosia.acanthicarpa"
"76","Amelanchier.alnifolia"
"77","Amelanchier.utahensis"
"78","Amphiscirpus.nevadensis"
"79","Amsinckia.tessellata"
"80","Anaphalis.margaritacea"
"81","Ancistrocarphus.filagineus"
"82","Androsace.elongata"
"83","Anemone.oregana"
"84","Anemone.tuberosa"
"85","Angelica.kingii"
"86","Angelica.lineariloba"
"87","Anisocoma.acaulis"
"88","Antennaria.argentea"
"89","Antennaria.corymbosa"
"90","Antennaria.dimorpha"
"91","Antennaria.flagellaris"
"92","Antennaria.geyeri"
"93","Antennaria.luzuloides"
"94","Antennaria.marginata"
"95","Antennaria.microphylla"
"96","Antennaria.rosea"
"97","Antennaria.umbrinella"
"98","Anthoxanthum.nitens"
"99","Antirrhinum.kingii"
"100","Apocynum.androsaemifolium"
"101","Apocynum.cannabinum"
"102","Aquilegia.formosa"
"103","Aquilegia.shockleyi"
"104","Arabis.eschscholtziana"
"105","Arabis.modesta"
"106","Arabis.pycnocarpa"
"107","Arceuthobium.campylopodum"
"108","Arceuthobium.douglasii"
"109","Arctomecon.merriamii"
"110","Arctostaphylos.malloryi"
"111","Arctostaphylos.parryana"
"112","Arctostaphylos.patula"
"113","Argemone.munita"
"114","Argyrochosma.jonesii"
"115","Argyrochosma.limitanea"
"116","Aristida.purpurea"
"117","Arnica.chamissonis"
"118","Arnica.cordifolia"
"119","Arnica.dealbata"
"120","Arnica.fulgens"
"121","Arnica.lanceolata"
"122","Arnica.latifolia"
"123","Arnica.longifolia"
"124","Arnica.mollis"
"125","Arnica.nevadensis"
"126","Arnica.ovata"
"127","Arnica.parryi"
"128","Arnica.sororia"
"129","Artemisia.arbuscula"
"130","Artemisia.bigelovii"
"131","Artemisia.cana"
"132","Artemisia.douglasiana"
"133","Artemisia.dracunculus"
