"","name"
"1","Aspidoscelis_tigris"
"2","Charina_bottae"
"3","Coluber_constrictor"
"4","Contia_tenuis"
"5","Crotalus_oreganus"
"6","Crotaphytus_bicinctores"
"7","Diadophis_punctatus"
"8","Elgaria_coerulea"
"9","Gambelia_wislizenii"
"10","Hypsiglena_chlorophaea"
"11","Lampropeltis_californiae"
"12","Lampropeltis_zonata"
"13","Masticophis_taeniatus"
"14","Phrynosoma_douglasii"
"15","Phrynosoma_platyrhinos"
"16","Pituophis_catenifer"
"17","Plestiodon_skiltonianus"
"18","Sceloporus_graciosus"
"19","Sceloporus_occidentalis"
"20","Thamnophis_atratus"
"21","Thamnophis_couchii"
"22","Thamnophis_elegans"
"23","Thamnophis_sirtalis"
"24","Uta_stansburiana"
