taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5231132	Zonotrichia leucophrys (J.R.Forster, 1772)	5231132	Zonotrichia leucophrys (J.R.Forster, 1772)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Zonotrichia	6173226	Zonotrichia leucophrys	5231132	LC
2484892	Sitta carolinensis Latham, 1790	2484892	Sitta carolinensis Latham, 1790	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sittidae	5283	Sitta	2484878	Sitta carolinensis	2484892	LC
2484591	Regulus satrapa Lichtenstein, 1823	2484591	Regulus satrapa Lichtenstein, 1823	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Regulidae	5279	Regulus	2484589	Regulus satrapa	2484591	LC
5232207	Aegolius acadicus (J.F.Gmelin, 1788)	5232207	Aegolius acadicus (J.F.Gmelin, 1788)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Aegolius	8095667	Aegolius acadicus	5232207	LC
2489985	Setophaga ruticilla (Linnaeus, 1758)	2489985	Setophaga ruticilla (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga ruticilla	2489985	LC
2477774	Picoides arcticus (Swainson, 1832)	2477774	Picoides arcticus (Swainson, 1832)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picoides	2477732	Picoides arcticus	2477774	LC
2482492	Corvus corax Linnaeus, 1758	2482492	Corvus corax Linnaeus, 1758	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus corax	2482492	LC
2478597	Sphyrapicus ruber (J.F.Gmelin, 1788)	2478597	Sphyrapicus ruber (J.F.Gmelin, 1788)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Sphyrapicus	2478596	Sphyrapicus ruber	2478597	LC
6092644	Setophaga occidentalis (J.K.Townsend, 1837)	6092644	Setophaga occidentalis (J.K.Townsend, 1837)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga occidentalis	6092644	LC
2484879	Sitta canadensis Linnaeus, 1766	2484879	Sitta canadensis Linnaeus, 1766	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sittidae	5283	Sitta	2484878	Sitta canadensis	2484879	LC
7597244	Selasphorus calliope (Gould, 1847)	7597244	Selasphorus calliope (Gould, 1847)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Selasphorus	2476843	Selasphorus calliope	7597244	LC
5231635	Spinus pinus (A.Wilson, 1810)	5231635	Spinus pinus (A.Wilson, 1810)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus pinus	5231635	LC
7531611	Leiothlypis ruficapilla (A.Wilson, 1811)	7531611	Leiothlypis ruficapilla (A.Wilson, 1811)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Leiothlypis	7467942	Leiothlypis ruficapilla	7531611	LC
2487898	Baeolophus ridgwayi (Richmond, 1902)	2487898	Baeolophus ridgwayi (Richmond, 1902)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Baeolophus	2487886	Baeolophus ridgwayi	2487898	LC
