,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250
Low,28.787915972500002,24.9358288083333,26.82656451,24.888286902,23.276262989166668,22.243982626428583,21.048789622500003,19.96154294888891,19.2800955135,18.499196082272764,17.6748831775,17.29147396499998,16.946379652857114,16.146984738,15.936873192812499,15.6198927073529,15.088342634722233,15.033750244210486,14.6867675655,14.344974397142824,14.132070032727272,13.828062441739117,13.638873865625001,13.3753161284,13.2459668875,13.069693009444485,12.965617929285754,12.768255935517274,12.708712931166668,12.507364586290338,12.42803166546875,12.279365988787857,12.207389749411801,12.112000739285756,12.028101713888933,11.99117500310813,11.916404264736837,11.784586831794876,11.784985219875,11.711192628414663,11.64334275380952,11.64272521348833,11.551851198636337,11.523910108444401,11.526134340108692,11.51515198936174,11.4839340695833,11.504354152346954,11.674805428
High,80.06242466,65.86310818833337,56.40296901,48.506074148,42.74757388916667,38.245606080714275,34.857310115000004,32.34009230277776,30.482538872,28.317843906818155,26.5531090520833,25.22838516576923,24.37848633142857,22.945200968666633,22.022309045624997,21.281259236470543,20.641245127499964,19.7045430594737,19.32231026075,18.704666341428524,18.151052680454537,17.650291115869535,17.333086822916638,16.8841888822,16.433416820769203,16.261968933703688,15.938631153392858,15.524846845689662,15.3740169436667,15.024815341612907,14.813118641875,14.61316428590912,14.413303866617618,14.096597319714286,13.972115776666667,13.704005007162195,13.578143554078952,13.450346049230752,13.234799234,13.17269184829266,12.930400172023846,12.80779524069771,12.649602105909066,12.508816667888857,12.3736695544565,12.207469920212782,12.066590410416667,11.916063103163301,11.674805428
Mean,54.0610728189,46.52628636866667,40.4968289536,36.014766943640005,33.021869976133324,30.159157638999996,27.9798206805,26.152799403155555,24.56759478662,23.445422438199998,22.239371191783334,21.299206240461537,20.474354838857142,19.594443286053334,18.966572701700002,18.43668364435294,17.752983723355555,17.286776556684213,16.877892454,16.56315999575238,16.088706269499998,15.741961916530435,15.488442544949999,15.10479284584,14.86053472519231,14.675599396785186,14.388809073192856,14.189211018675861,13.99494565832667,13.804243050883871,13.592989934143748,13.449266498363635,13.282860053199999,13.123010387794286,13.010693455933332,12.860596496070274,12.756880414552633,12.641152445482051,12.50367209533,12.4177933028,12.331421005561904,12.22479589051163,12.124560511590909,12.044105982111112,11.967556778347829,11.881370583289362,11.814392185050002,11.740716055914287,11.674805428000003
