,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245
Low,68.61907165611115,74.24534129999999,77.20685091736846,79.13484238549997,81.4990668263218,83.48429215613446,83.23330027141023,84.62144736338387,85.69160906859182,85.77655038915829,86.07431860721746,86.98303353286053,87.81943879134576,87.95845174072075,88.04854664465985,88.91275785114846,88.29111964357682,89.28102662060473,89.26126366040407,90.14113330823258,90.37571263839031,90.474198423196,90.5718749764811,90.58311716422578,90.58710824362551,91.19330742966832,91.12690241726101,91.34625226454027,91.59785313511854,91.80597081976116,91.95157954824096,92.19474661944935,92.14741947667245,92.54548818599343,92.57458984484329,92.611608813681,92.889715776611,93.00865282026437,92.97734395995477,93.28088901552604,93.39425981825015,93.67771700148008,93.78095412634185,94.00005248365476,94.09082656223367,94.3140787202237,94.69897851352854,94.94231575157916
High,113.3597162250001,109.44108223857097,107.98943036828942,106.724594135167,106.23866230695448,105.32496962075608,104.94987184307666,104.34269771141425,103.7970712812249,103.46847126979758,102.500773938206,102.19719624769215,102.39180705527924,101.77318525776613,101.83834140753923,101.00632055133032,101.2005753831274,100.95862479461353,100.8437088750004,100.63298281230747,99.9514298225063,99.91222541858886,99.84246684799018,99.63712754690319,99.84052758786221,99.5654018282587,99.17237447445012,99.28842961518195,99.07587803148989,98.84675736892748,98.50713712409986,98.56409998751298,98.50749577787327,98.36807097949756,98.20648349780107,98.05804263819621,97.77792682034388,97.8957945316442,97.5481870397399,97.60823210269253,97.18051979522781,97.19061289971307,97.15399962469488,96.91770778236705,96.6601688212664,96.45208706106926,96.26994979185407,95.91702458916693
Mean,96.09114816966668,95.3040634023238,94.86192454435263,95.17792322250666,95.32240986143678,95.47572750207729,95.39820234604358,95.41861514839393,95.33273367690938,95.20332419939261,95.24222757096724,95.32207170458845,95.5860915583383,95.4576711790126,95.28939458594651,95.48420125382128,95.40660379475331,95.57611883977872,95.57014363479192,95.50345020953957,95.56119853856296,95.48396640004759,95.47783891607746,95.4890244958165,95.44306401519475,95.44137738944367,95.43784212333976,95.38392190103332,95.39848910325522,95.43995528240787,95.43280521557351,95.44784775428617,95.42238266461531,95.48638966449904,95.5143213692067,95.46176099286392,95.49642842974569,95.40071817312831,95.44705465754683,95.48355672822458,95.36475810127021,95.44600641157574,95.46177407609053,95.45781453499825,95.4395391182764,95.44481341772286,95.47938935819874,95.45607410511563
