"","x"
"1","Accipiter cooperii"
"2","Accipiter striatus"
"3","Actitis macularius"
"4","Aechmophorus clarkii"
"5","Aechmophorus occidentalis"
"6","Aegolius acadicus"
"7","Aeronautes saxatalis"
"8","Agelaius phoeniceus"
"9","Agelaius tricolor"
"10","Aimophila ruficeps"
"11","Aix sponsa"
"12","Amazona viridigenalis"
"13","Ammodramus savannarum"
"14","Amphispiza bilineata"
"15","Anas acuta"
"16","Anas platyrhynchos"
"17","Anser albifrons"
"18","Anser caerulescens"
"19","Anser rossii"
"20","Anthus rubescens"
"21","Anthus spragueii"
"22","Antrostomus arizonae"
"23","Aphelocoma californica"
"24","Aquila chrysaetos"
"25","Aratinga nenday"
"26","Archilochus alexandri"
"27","Ardea alba"
"28","Ardea herodias"
"29","Arenaria interpres"
"30","Arenaria melanocephala"
"31","Artemisiospiza belli"
"32","Asio flammeus"
"33","Asio otus"
"34","Athene cunicularia"
"35","Auriparus flaviceps"
"36","Aythya affinis"
"37","Aythya americana"
"38","Aythya collaris"
"39","Aythya valisineria"
"40","Baeolophus inornatus"
"41","Bombycilla cedrorum"
"42","Bombycilla garrulus"
"43","Botaurus lentiginosus"
"44","Branta bernicla"
"45","Branta canadensis"
"46","Branta hutchinsii"
"47","Brotogeris chiriri"
"48","Bubo virginianus"
"49","Bubulcus ibis"
"50","Bucephala albeola"
"51","Bucephala clangula"
"52","Buteo jamaicensis"
"53","Buteo lagopus"
"54","Buteo lineatus"
"55","Buteo regalis"
"56","Buteo swainsoni"
"57","Calidris alba"
"58","Calidris alpina"
"59","Calidris bairdii"
"60","Calidris canutus"
"61","Calidris mauri"
"62","Calidris melanotos"
"63","Calidris minutilla"
"64","Calidris virgata"
"65","Callipepla californica"
"66","Calypte anna"
"67","Calypte costae"
"68","Campylorhynchus brunneicapillus"
"69","Cardellina pusilla"
"70","Cathartes aura"
"71","Catharus guttatus"
"72","Catharus ustulatus"
"73","Catherpes mexicanus"
"74","Certhia americana"
"75","Chaetura vauxi"
"76","Chamaea fasciata"
"77","Charadrius montanus"
"78","Charadrius nivosus"
"79","Charadrius semipalmatus"
"80","Charadrius vociferus"
"81","Chondestes grammacus"
"82","Chordeiles acutipennis"
"83","Chordeiles minor"
"84","Cinclus mexicanus"
"85","Circus hudsonius"
"86","Cistothorus palustris"
"87","Columbina passerina"
"88","Contopus cooperi"
"89","Contopus sordidulus"
"90","Corthylio calendula"
"91","Corvus brachyrhynchos"
"92","Corvus corax"
"93","Cypseloides niger"
"94","Dendragapus fuliginosus"
"95","Dendrocygna bicolor"
"96","Dryobates nuttallii"
"97","Dryobates pubescens"
"98","Egretta thula"
"99","Elanus leucurus"
"100","Empidonax difficilis"
"101","Empidonax hammondii"
