"","x"
"1","Ambystoma californiense"
"2","Aneides vagrans"
"3","Aquarana catesbeianus"
"4","Plethodon elongatus"
"5","Spea hammondii"
"6","Ensatina eschscholtzii"
"7","Taricha torosa"
"8","Rana aurora"
"9","Batrachoseps gavilanensis"
"10","Pseudacris regilla"
"11","Ascaphus truei"
"12","Dicamptodon ensatus"
"13","Rhyacotriton variegatus"
"14","Ambystoma macrodactylum"
"15","Taricha granulosa"
