"","name"
"1","Adelpha"
"2","Aglais"
"3","Agraulis"
"4","Agriades"
"5","Anthocharis"
"6","Apodemia"
"7","Argynnis"
"8","Atalopedes"
"9","Atlides"
"10","Battus"
"11","Boloria"
"12","Brephidium"
"13","Callophrys"
"14","Carterocephalus"
"15","Cercyonis"
"16","Chlosyne"
"17","Coenonympha"
"18","Colias"
"19","Cupido"
"20","Danaus"
"21","Epargyreus"
"22","Erynnis"
"23","Euchloe"
"24","Euphilotes"
"25","Euphydryas"
"26","Euphyes"
"27","Glaucopsyche"
"28","Habrodais"
"29","Heliopetes"
"30","Hesperia"
"31","Hesperopsis"
"32","Hylephila"
"33","Junonia"
"34","Leptotes"
"35","Lerodea"
"36","Limenitis"
"37","Lycaena"
"38","Megathymus"
"39","Nathalis"
"40","Neophasia"
"41","Nymphalis"
"42","Papilio"
"43","Parnassius"
"44","Philotes"
"45","Philotiella"
"46","Phoebis"
"47","Pholisora"
"48","Phyciodes"
"49","Pieris"
"50","Plebejus"
"51","Plebulina"
"52","Polites"
"53","Polygonia"
"54","Pontia"
"55","Pyrgus"
"56","Satyrium"
"57","Strymon"
"58","Vanessa"
"59","Zerene"
