,mntd4,mntd6,mntd8,mntd10,mntd12,mntd14,mntd16,mntd18,mntd20,mntd22,mntd24,mntd26,mntd28,mntd30,mntd32,mntd34,mntd36
Low,68.1368642125,67.28025541666668,67.41954371875,64.509096125,65.97821122500004,61.56082488571431,60.85759033125,60.37715985000002,60.5853317625,59.551125809090884,60.07900017499997,60.72081891153843,61.007494237500005,61.09723471499997,61.182704121875,62.7304404117647,67.0287495
High,187.4733195,159.69146200833362,140.9856306625,126.1304095,112.53062880833332,107.56753075714244,101.135326640625,96.88934341111107,92.97282983999999,88.79701893181822,86.19097525625003,82.40861597500005,79.94974984999995,76.87580091833334,74.563293109375,71.5061274705882,67.0287495
Mean,134.7634107315,115.593821444,104.058974158,95.2951202932,89.25734389916664,85.0753156252857,81.467668324375,79.215425992,77.05473684820001,74.78946589163635,73.39646746275,72.33248148253845,70.95027013942857,69.84022044413334,68.576309726875,67.79013364364705,67.0287495
