,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260
Low,28.7265023825,27.550019581666636,25.095381702500003,24.434928285,23.653216205,21.82748472857147,20.893580464375,20.249911743333374,19.181276415499998,18.68761109454542,17.930972543750034,17.7079106742308,17.1991170571429,16.551585641666698,16.2817900790625,15.752159908823506,15.288721732222232,14.779703919473658,14.60126423225,14.41970717880951,13.890222326818147,13.793795401304353,13.6135945622917,13.3888388438,13.174517495576938,13.01267169555553,12.798651700892885,12.544751158793112,12.504391704333333,12.345885408709723,12.21817089234375,12.157656401818189,12.034280034705851,11.9748259588571,11.8742653113889,11.815483065945985,11.693462868947352,11.618612076538426,11.5270607885,11.517066407073187,11.443294541428559,11.385304924534891,11.383671469659099,11.328180554555567,11.238408259456522,11.227461313829771,11.2389134767708,11.152721366632663,11.2074094357,11.18084679245097,11.224170615000029
High,79.5889997125,62.92494065999996,55.25306418875,47.237061542,43.1439987516667,39.59982991928575,35.54568106,32.867887912222216,30.942884795999994,28.753665134545447,27.797163020416697,26.103215687692337,25.06288502714284,23.824451526999965,22.8945782278125,22.08742482617647,21.084857915555535,20.836951134210498,19.879463127749997,19.279773627619036,18.91749714863639,18.09304168239135,17.763612080625034,17.337331538,16.916019465961583,16.621037809074068,16.252507314285698,15.862998880344781,15.505696496999999,15.188420953709711,14.99935344375,14.732247838939418,14.52523235367647,14.259900920571415,14.058705170138909,13.831972184189237,13.670250069342085,13.521441385769185,13.322020972,13.131197154268266,13.007058248452395,12.773538282674464,12.683792276363627,12.56621191811111,12.384871913804322,12.28116761553191,12.129193232500032,11.983461466122495,11.8684230562,11.72340634401963,11.566666253846147
Mean,53.32277699110001,45.348699620333335,39.91402935225,36.198812786199994,32.8276498012,30.475780551885713,28.241390017675,26.47733759391111,24.980877856699998,23.934908609436363,22.838302130533332,21.751340874615384,20.952616365771426,20.122355174933336,19.4191549428625,18.755606513941174,18.201379420877775,17.664710606863153,17.2166289781,16.777636449333333,16.395395181709087,15.970866593208696,15.630652478008335,15.326670188416,15.012549698661537,14.738623293111107,14.52861001882143,14.259769057255172,14.040782104553333,13.791682009858063,13.59141945741875,13.448199338690909,13.280686349229411,13.116607361462858,12.967854211205555,12.83309145164865,12.670760328052634,12.58386457863077,12.479164646695,12.348863848292684,12.241433241795235,12.129288815655814,12.047684712095453,11.962270122635557,11.873696339147825,11.795005151263828,11.7218348338125,11.643398357493878,11.570819633572,11.498037553290196,11.433768830569232
