"","names"
"242","Cathartes_aura"
"243","Corvus_brachyrhynchos"
"244","Euplectes_franciscanus"
"245","Lagopus_leucura"
"246","Mergus_merganser"
"247","Mergus_serrator"
"248","Oreortyx_pictus"
"249","Oxyura_jamaicensis"
"250","Podiceps_auritus"
"251","Podiceps_nigricollis"
"252","Sturnella_neglecta"
"253","Bucephala_albeola"
"254","Regulus_satrapa"
"255","Geococcyx_californianus"
"256","Megaceryle_alcyon"
"257","Melozone_crissalis"
"258","Auriparus_flaviceps"
"259","Anser_albifrons"
"260","Butorides_striata"
"261","Aeronautes_saxatalis"
"262","Glaucidium_gnoma"
"263","Setophaga_coronata"
