"","name"
"1","Aspidoscelis_tigris"
"2","Charina_bottae"
"3","Coluber_constrictor"
"4","Crotalus_oreganus"
"5","Crotaphytus_bicinctores"
"6","Elgaria_coerulea"
"7","Gambelia_wislizenii"
"8","Hypsiglena_chlorophaea"
"9","Lampropeltis_californiae"
"10","Masticophis_taeniatus"
"11","Phrynosoma_douglasii"
"12","Phrynosoma_platyrhinos"
"13","Pituophis_catenifer"
"14","Plestiodon_skiltonianus"
"15","Rhinocheilus_lecontei"
"16","Salvadora_hexalepis"
"17","Sceloporus_graciosus"
"18","Sceloporus_occidentalis"
"19","Sonora_semiannulata"
"20","Thamnophis_elegans"
"21","Thamnophis_sirtalis"
"22","Uta_stansburiana"
