"","x"
"1","Rana sierrae"
"2","Lithobates pipiens"
"3","Spea intermontana"
"4","Aquarana catesbeianus"
"5","Rana pretiosa"
"6","Spea hammondii"
"7","Ensatina eschscholtzii"
"8","Taricha sierrae"
"9","Ascaphus truei"
"10","Ambystoma macrodactylum"
"11","Taricha granulosa"
"12","Rana cascadae"
