"","x"
"1","Abies.concolor"
"2","Abies.magnifica"
"3","Abronia.nana"
"4","Abronia.turbinata"
"5","Acanthomintha.obovata"
"6","Acanthoscyphus.parishii"
"7","Acer.glabrum"
"8","Achillea.millefolium"
"9","Acmispon.americanus"
"10","Acmispon.argyraeus"
"11","Acmispon.denticulatus"
"12","Acmispon.nevadensis"
"13","Acmispon.procumbens"
"14","Acmispon.rubriflorus"
"15","Aconitum.columbianum"
"16","Aconogonon.davisiae"
"17","Aconogonon.phytolaccifolium"
"18","Actaea.rubra"
"19","Adenocaulon.bicolor"
"20","Adenostoma.sparsifolium"
"21","Adiantum.aleuticum"
"22","Agastache.parvifolia"
"23","Agastache.urticifolia"
"24","Ageratina.occidentalis"
"25","Agoseris.aurantiaca"
"26","Agoseris.glauca"
"27","Agoseris.grandiflora"
"28","Agoseris.heterophylla"
"29","Agoseris.monticola"
"30","Agoseris.parviflora"
"31","Agoseris.retrorsa"
"32","Agrostis.exarata"
"33","Agrostis.humilis"
"34","Agrostis.idahoensis"
"35","Agrostis.oregonensis"
"36","Agrostis.pallens"
"37","Agrostis.scabra"
"38","Agrostis.variabilis"
"39","Aliciella.humillima"
"40","Aliciella.hutchinsifolia"
"41","Aliciella.leptomeria"
"42","Aliciella.lottiae"
"43","Aliciella.micromeria"
"44","Aliciella.monoensis"
"45","Aliciella.triodon"
"46","Alisma.gramineum"
"47","Alisma.triviale"
"48","Allium.abramsii"
"49","Allium.acuminatum"
"50","Allium.anceps"
"51","Allium.atrorubens"
"52","Allium.bisceptrum"
"53","Allium.bolanderi"
"54","Allium.burlewii"
"55","Allium.campanulatum"
"56","Allium.cratericola"
"57","Allium.diabolense"
"58","Allium.fimbriatum"
"59","Allium.howellii"
"60","Allium.lacunosum"
"61","Allium.lemmonii"
"62","Allium.monticola"
"63","Allium.obtusum"
"64","Allium.parishii"
"65","Allium.parryi"
"66","Allium.parvum"
"67","Allium.platycaule"
"68","Allium.shevockii"
"69","Allium.siskiyouense"
"70","Allium.tolmiei"
"71","Allium.tribracteatum"
"72","Allium.validum"
"73","Allium.yosemitense"
"74","Allophyllum.gilioides"
"75","Allophyllum.integrifolium"
"76","Allotropa.virgata"
"77","Almutaster.pauciflorus"
"78","Alnus.incana"
"79","Alnus.rhombifolia"
"80","Alopecurus.aequalis"
"81","Alopecurus.geniculatus"
"82","Amaranthus.californicus"
"83","Amaranthus.powellii"
"84","Amauriopsis.dissecta"
"85","Ambrosia.acanthicarpa"
"86","Amelanchier.alnifolia"
"87","Amelanchier.utahensis"
"88","Amphiscirpus.nevadensis"
"89","Amsinckia.menziesii"
"90","Amsinckia.tessellata"
"91","Anaphalis.margaritacea"
"92","Ancistrocarphus.filagineus"
"93","Androsace.elongata"
"94","Anemone.drummondii"
"95","Anemone.oregana"
"96","Anemone.tuberosa"
"97","Angelica.breweri"
"98","Angelica.californica"
"99","Angelica.kingii"
"100","Angelica.lineariloba"
"101","Angelica.tomentosa"
"102","Anisocoma.acaulis"
"103","Antennaria.argentea"
"104","Antennaria.corymbosa"
"105","Antennaria.dimorpha"
"106","Antennaria.flagellaris"
"107","Antennaria.geyeri"
"108","Antennaria.luzuloides"
"109","Antennaria.marginata"
"110","Antennaria.media"
"111","Antennaria.microphylla"
"112","Antennaria.rosea"
"113","Antennaria.umbrinella"
"114","Anthoxanthum.nitens"
"115","Antirrhinum.cornutum"
"116","Antirrhinum.kingii"
"117","Antirrhinum.vexillocalyculatum"
"118","Apocynum.androsaemifolium"
"119","Apocynum.cannabinum"
"120","Aquilegia.formosa"
"121","Aquilegia.shockleyi"
"122","Arabis.eschscholtziana"
"123","Arabis.modesta"
"124","Arabis.oregana"
"125","Arabis.pycnocarpa"
"126","Arceuthobium.americanum"
"127","Arceuthobium.campylopodum"
"128","Arceuthobium.douglasii"
"129","Arctomecon.merriamii"
"130","Arctostaphylos.malloryi"
"131","Arctostaphylos.nevadensis"
"132","Arctostaphylos.parryana"
