"","name"
"1","Abies_concolor"
"2","Abies_magnifica"
"3","Acanthomintha_obovata"
"4","Acer_glabrum"
"5","Achillea_millefolium"
"6","Aconitum_columbianum"
"7","Actaea_rubra"
"8","Adenocaulon_bicolor"
"9","Agastache_urticifolia"
"10","Agoseris_grandiflora"
"11","Agoseris_heterophylla"
"12","Agoseris_retrorsa"
"13","Agrostis_exarata"
"14","Agrostis_idahoensis"
"15","Agrostis_pallens"
"16","Agrostis_scabra"
"17","Aliciella_hutchinsifolia"
"18","Aliciella_leptomeria"
"19","Aliciella_lottiae"
"20","Aliciella_micromeria"
"21","Aliciella_triodon"
"22","Alisma_gramineum"
"23","Alisma_triviale"
"24","Allium_abramsii"
"25","Allium_acuminatum"
"26","Allium_anceps"
"27","Allium_bisceptrum"
"28","Allium_burlewii"
"29","Allium_campanulatum"
"30","Allium_cratericola"
"31","Allium_lacunosum"
"32","Allium_lemmonii"
"33","Allium_monticola"
"34","Allium_parishii"
"35","Allium_parvum"
"36","Allium_platycaule"
"37","Allium_tribracteatum"
"38","Allium_validum"
"39","Allium_yosemitense"
"40","Allophyllum_gilioides"
"41","Allophyllum_integrifolium"
"42","Almutaster_pauciflorus"
"43","Alnus_rhombifolia"
"44","Alopecurus_aequalis"
"45","Alopecurus_geniculatus"
"46","Amaranthus_californicus"
"47","Amaranthus_powellii"
"48","Amelanchier_alnifolia"
"49","Amelanchier_utahensis"
"50","Amphiscirpus_nevadensis"
"51","Amsinckia_menziesii"
"52","Amsinckia_tessellata"
"53","Anaphalis_margaritacea"
"54","Anemone_tuberosa"
"55","Angelica_breweri"
"56","Anisocoma_acaulis"
"57","Antennaria_microphylla"
"58","Apocynum_androsaemifolium"
"59","Apocynum_cannabinum"
"60","Aquilegia_formosa"
"61","Arabis_eschscholtziana"
"62","Arabis_modesta"
"63","Arabis_oregana"
"64","Arceuthobium_campylopodum"
"65","Arceuthobium_douglasii"
"66","Arctostaphylos_pungens"
"67","Arnica_chamissonis"
"68","Arnica_cordifolia"
"69","Arnica_dealbata"
"70","Arnica_discoidea"
"71","Arnica_fulgens"
"72","Arnica_latifolia"
"73","Arnica_longifolia"
"74","Arnica_mollis"
"75","Arnica_nevadensis"
"76","Arnica_ovata"
"77","Arnica_parryi"
"78","Arnica_sororia"
"79","Artemisia_arbuscula"
"80","Artemisia_bigelovii"
"81","Artemisia_douglasiana"
"82","Artemisia_dracunculus"
"83","Artemisia_ludoviciana"
"84","Artemisia_nova"
"85","Artemisia_rothrockii"
"86","Artemisia_spiciformis"
"87","Artemisia_tridentata"
"88","Asarum_lemmonii"
"89","Asclepias_fascicularis"
"90","Astragalus_casei"
"91","Astragalus_coccineus"
"92","Astragalus_malacus"
"93","Astragalus_oophorus"
"94","Athysanus_pusillus"
"95","Atriplex_canescens"
"96","Atriplex_truncata"
"97","Balsamorhiza_deltoidea"
"98","Balsamorhiza_sagittata"
"99","Balsamorhiza_serrata"
"100","Barbarea_orthoceras"
"101","Beckmannia_syzigachne"
"102","Berberis_aquifolium"
"103","Berula_erecta"
"104","Betula_glandulosa"
"105","Betula_occidentalis"
"106","Bidens_cernua"
"107","Bidens_frondosa"
"108","Blepharidachne_kingii"
"109","Blepharipappus_scaber"
"110","Boechera_arcuata"
"111","Boechera_bodiensis"
"112","Boechera_cobrensis"
"113","Boechera_davidsonii"
"114","Boechera_dispar"
"115","Boechera_evadens"
"116","Boechera_glaucovalvula"
"117","Boechera_lemmonii"
"118","Boechera_lincolnensis"
"119","Boechera_lyallii"
"120","Boechera_parishii"
"121","Boechera_pendulocarpa"
"122","Boechera_perennans"
"123","Boechera_platysperma"
"124","Boechera_puberula"
"125","Boechera_pygmaea"
"126","Boechera_rectissima"
"127","Boechera_retrofracta"
"128","Boechera_shockleyi"
"129","Boechera_stricta"
"130","Boechera_subpinnatifida"
"131","Boechera_suffrutescens"
"132","Bolboschoenus_fluviatilis"
"133","Brasenia_schreberi"
"134","Brickellia_californica"
