,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325,mpd330,mpd335,mpd340,mpd345,mpd350,mpd355,mpd360,mpd365,mpd370,mpd375,mpd380,mpd385,mpd390,mpd395,mpd400,mpd405,mpd410,mpd415
Low,208.379111094444,216.12130408571474,218.62744003314978,222.67029896254635,223.0004564599214,227.90471783867034,228.72120577512777,228.31326753343475,230.0507605577148,231.82135178400432,231.94548582933098,232.56072855129838,233.05298426309488,234.38315563920142,233.64485939401732,233.719376613364,234.4412611172156,234.81472051721985,235.4534945575607,235.09515647592306,237.18802582345904,237.17438367274667,237.889520113634,238.90817577321215,238.75107045319908,239.68687678327555,238.8223926328798,239.64407325829922,240.4103400663929,240.62759009388364,241.02187563257434,241.5746344282611,240.3146901489097,241.3909218841166,241.23441837054838,242.3987396833069,242.88265858259095,241.99575737897334,242.43208215766535,243.20454287355972,243.49034012912915,244.2353750236912,243.39281777697357,244.5395184850204,244.8434352438336,243.0561714384465,244.5373083461142,244.86611599661506,245.19208907961234,245.71241131428732,246.4565553501221,246.4924245856834,246.32032766606537,246.03185064400205,246.041065061451,247.29446766566187,246.42254148568432,247.181414268745,247.44434655060059,247.54244731417663,247.60778878145334,248.17308382464162,247.96594635785834,247.88683248605278,248.75527991594123,249.04404464933666,248.92456079824922,248.6969373745189,249.17631140480643,249.9359728444428,250.09048957503452,250.4247251322134,250.40243636925717,250.72710583036124,250.93508922544189,251.40388328336778,251.5314444114759,251.5553059486107,251.9001599176463,252.9400768291875,253.0830447853781,254.983439638687
High,336.21787859666676,339.50652102047604,319.3190595121051,306.53476073116667,301.19865570793314,296.4436841074203,295.978932497241,290.7199520658379,289.0982475584982,286.3485801413048,285.1268550066369,285.4444734398351,283.3348904555374,282.003727101828,279.5718426706239,278.99875604380236,278.2915965470017,275.02682520408354,276.1059837577538,275.2053235198042,274.7400081431163,275.62451247300964,273.8534963796797,273.5489945761186,274.6824233290169,273.04896065215866,270.9697190986538,271.7317060435,269.3670389813325,271.3363198931765,269.29311388475253,269.9050148936208,269.4092176706784,268.5995128037528,267.53428228346894,268.77866660502394,267.0326435561093,267.04181517515946,267.358532986102,266.819046045707,266.8220010759713,266.153829528485,265.5259144954799,265.0810730891322,264.4952530134369,264.61526708214944,264.9012963352734,264.65895769120226,263.9245003635581,264.2297900703228,263.3846398697862,263.32058574320047,262.986698456501,262.41504211782444,262.52281805311867,262.0061133494365,261.74115283701303,261.4893873264169,261.73523862854574,261.23347873924075,260.9913228748683,261.08986444444326,260.46711439893596,260.54590824584517,260.04791794258915,259.8159185258371,259.4469520764557,259.3213814289476,258.8445688829422,258.82462670388384,258.49319874257645,258.35196601132316,258.0239886539401,257.6643244424101,257.43380224992757,257.13117735635996,256.91595279867806,256.6241150340527,256.32423718985115,255.93725897537882,255.57220841177173,254.983439638687
Mean,256.4932487628712,255.67430348250923,255.7084760506167,254.42738724786986,254.9411121851668,255.32401311881404,254.98097692772438,254.36918944419307,254.86994580584036,254.6636051823335,255.084875005721,255.49444002158612,255.16050680846425,255.2896652341394,254.13446349079365,254.90227432823502,254.79535559746643,254.1890217704263,254.45950702708032,254.67302671148158,254.82877557452986,255.06807176241156,254.99695051872212,255.34812237829067,254.9584172159101,255.3492166217227,255.1720658572591,255.06886291807453,255.0643553559177,255.03853561819568,255.1749847978098,255.0325600482096,255.20542282734718,254.9860888447497,254.9428676487292,255.11834826019773,254.88394263616672,254.54944410819135,254.93728559212664,255.08238023754976,255.32509574508265,255.0795580766886,254.62729452489504,255.17464452408424,254.96233737313946,254.78886575393682,255.0594160511302,255.14447310582628,254.98751435321967,255.02134845197585,255.03560661526313,255.09450584823222,254.918508942005,254.8034361536289,254.95484068116912,255.0963950603565,254.81252832096752,255.09436774975305,254.9477273047316,255.08800335633964,255.027298171411,255.21510377316224,254.79059744561238,254.98243737441703,254.92999142734428,254.98010255347128,254.94797298349513,254.80283593408822,254.84036678296457,254.9464363935576,254.97556073058612,255.06805511798643,255.00043978287263,254.99648118243803,254.9341305798067,255.01133154600288,255.00445317525876,255.01409424319928,255.02277029963054,254.96979867085935,254.99685716988634,254.98343963868695
