,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415
Low,108.02257260249999,105.00959400723364,101.7262674607,99.90830327421,94.55690565583333,94.97143416067998,90.38538954625,87.73973991666664,88.41408243996999,85.35636053551997,82.82160297241205,82.13481927036769,79.81675179407388,80.19142721212663,78.01449286706166,77.53392724610826,75.26516011296181,75.21938261841369,73.64497211470189,72.29754067391109,70.96322448277631,71.24236092630215,70.1857387647169,70.04816670118281,69.21455567375868,68.01354648200191,67.25029642840784,66.98461205513233,66.2684344173885,65.95962698127498,65.64106599325797,65.26262784561102,64.92417278860003,64.18794460439058,63.81929944168499,63.00717048859751,63.311131293607716,62.21490255689808,61.938214744821686,61.645865240639424,61.16028220739676,60.86476734401657,60.98476650182915,60.028835477111045,59.71143664839391,59.24891740460066,59.41795080760761,59.0792728614886,58.7388503387099,58.53474977898329,57.93106447665279,57.85278725342033,57.2937803536107,57.252849209138596,56.95518027145496,56.75520767048908,56.46829056239869,56.235894959565435,55.792446470836666,55.49354729085167,55.420309494190974,55.26315073351319,54.868385937782215,55.007298915256925,54.604100476659006,54.43626480730184,54.12421783901711,54.38666045753047,53.95226766868559,53.814556551530416,53.6311833618625,53.45928983768538,53.37246980473376,53.1861985864152,52.97643427745424,52.741723984974044,52.71426479895644,52.653941869293355,52.59929656316272,52.619345760112694,52.60351084059269,53.2213334728747
High,256.3591103649999,217.17723160494967,199.5577345859125,181.8205419168375,168.075391665992,154.55383776218744,147.7550290534125,142.036052037594,135.3625631778305,128.91866616372002,124.28611931563687,120.3608198772827,116.88472947729254,112.95005360984668,110.71910518855873,108.02472508281052,104.45535935980548,102.00855951427748,100.74765619763599,98.14208676667694,96.07704985016554,94.84235421199915,92.71353186590589,90.52851861852919,90.59743993801253,88.4623945084501,87.0560420192753,85.7151331180647,85.37582896977271,83.7438886623648,82.4607945788888,82.31547311374209,80.73389628566743,80.62959040193509,78.63401953470427,78.02425256511691,76.90604620439488,76.77233331027699,75.21303379156875,74.7973878957715,73.95311175643234,73.55464556569265,73.30598718634441,72.32272204140993,71.60374162936316,70.60518649962998,70.3889430831479,69.52183271694278,68.7877253764888,68.42982674456572,68.09144541458744,67.19794309079053,66.72731461735911,66.56925640086519,66.00913769577946,65.45476485075872,64.97038580393802,64.52317720257257,63.9778961759958,63.61382748765842,62.8876352917806,62.481826305418124,61.82862383774721,61.68192868556241,61.17854048256324,60.799733704790235,60.40554251012907,59.606109370904804,59.501918032909,59.15907720234541,58.782728612659454,58.09932845676757,57.60672062971677,57.35158393963376,56.95471242445187,56.49157298600107,55.968018444600816,55.5172520800153,55.128458996857496,54.61969487522964,54.06285105437321,53.2213334728747
Mean,177.16710719060615,159.89551052910141,148.14240429090114,139.07090815984097,131.0131048499092,124.54950716641247,118.91933119813284,114.21773207845985,110.69209160531737,106.86464994575698,103.90187019357002,100.90414463295106,98.13246036372435,96.24181757198528,93.669303326483,92.13784164131356,90.52849781549469,88.6844289891388,86.78562639821237,85.7091196558075,83.95175062177235,82.85069506183359,81.61601190960818,80.47537067401544,79.49182774544987,78.60962941397506,77.49268947630794,76.5968552505296,75.91688978887049,74.864614512297,74.2276811473562,73.59850469692026,72.6783607575921,72.08078492985737,71.23408858416404,70.77647276851438,70.04564022967308,69.47478261187631,68.74513406443465,68.33406117627695,67.81439150941492,67.266667123082,66.76721491117739,66.22545853843724,65.6777846525455,65.20238013689097,64.74595502427545,64.27280335497836,63.98164961458136,63.5666842219791,63.057868803739375,62.6505799286904,62.05702126465519,61.90358333676486,61.59315782829444,61.12354892172136,60.64123227250266,60.370313536192945,59.94039469299368,59.682119736794746,59.29111359061618,59.06804085085678,58.51178983193208,58.31903701714602,58.03435858069086,57.708384704399656,57.4372575723998,57.050535287826435,56.83646403263125,56.532827587894914,56.28041760610603,55.861357449132946,55.68722007439279,55.33543571493814,55.074056095299824,54.797203520314376,54.47305122941251,54.268411555846505,54.02586448669347,53.753439467475786,53.460906321395846,53.22133347287468
