,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440,mntd445,mntd450,mntd455,mntd460,mntd465,mntd470,mntd475,mntd480,mntd485,mntd490,mntd495,mntd500,mntd505,mntd510,mntd515,mntd520,mntd525,mntd530,mntd535,mntd540,mntd545
Low,107.13295975000001,107.147486903333,100.65638522625,99.699937051265,100.7646083384205,96.33335845928568,93.0821025542875,91.27007530833336,89.26312368049,86.86377378375818,84.82461168639271,84.43823061986926,82.78566670928574,80.27725556228214,79.73321743663438,78.46570043704408,76.26335511151875,75.96923054937999,75.48301794604338,73.90582152573047,73.58476862403057,71.8509483261995,70.51112741262807,71.1663331129996,70.30689158363438,69.56182359105745,68.38335795698192,68.01413249607081,67.50810495300084,67.26262912779646,66.49522832202668,65.91939407763071,65.72040822046534,65.51881329781645,64.69574231705876,64.83294623301246,63.85125360586534,63.58866420257566,63.22263160664344,62.156350426376775,61.78825552681845,61.38575277876469,61.24872752306784,61.51631249652365,60.531258549562644,60.63938428584549,60.493021722518755,59.92060510199049,59.4889802985956,59.34969266484631,59.33239060355771,58.45464883204858,58.49378055495566,58.243969630811,58.278080158147255,57.67181314962843,57.616172816833796,57.04084591370119,57.097963924759625,56.66836840986347,56.262548573795534,56.509459131863686,56.0105222907216,55.830894484202794,55.59055297697738,55.347123515667086,55.43435988056786,55.038864974209886,55.09912330201611,54.45663061838201,54.527220568336,54.147219015101776,54.18269275032392,53.960596077544835,53.751054434621906,53.46263572128596,53.27715157769843,53.36333161159883,53.365744501712754,53.032436403420064,53.06492128660335,52.69227352250062,52.468261477538135,52.3882830033373,52.230158401694425,52.133757434073466,52.15027620634152,51.880583944473436,51.792478636046035,51.612533346772835,51.38063842829591,51.48239614584254,51.247631704965215,51.066314580681535,51.098174886385905,50.929150577079426,50.8587347135772,50.84986550552009,50.87761033463618,50.69366526290954,50.68786893409439,50.575147719708774,50.537526393358654,50.45312708259409,50.402895394630185,50.43893482236575,50.58885113930559,50.67233982720187
High,258.1943074885,219.788730908317,193.51388743249998,180.603950386384,166.632299255833,158.88038517769985,150.0985474754375,142.66284100257212,136.881264894395,131.2178340877275,127.4724701433726,121.82943277832038,117.21433744108958,114.95660251103982,111.34709756808624,109.14326545117616,107.33486060582517,104.4848976772427,101.5888417663225,99.69901223212754,97.92980317634765,96.63913440947282,94.7599478802788,93.2182321523014,91.9771414634304,89.98364758548334,88.94167294408449,87.96172443888102,86.31037735587002,85.67060036282115,85.24690595233878,83.51005108940714,82.4151002434029,82.51109493013689,80.65414344053467,80.70208013443853,79.58690273196979,78.04972956247347,78.04583297648088,77.22443055932985,75.81420510150824,75.23104003829252,75.40614323627217,74.02130255710071,73.56949572384805,73.07597128209665,72.56007482445328,72.01209233588553,70.9569563472257,70.44746223983823,70.13202046646536,69.69614345926398,69.15011196596771,68.69634277509837,68.37953037932681,67.8715397931417,67.5586148604124,66.95012766811223,66.726172626753,65.82204511573163,65.63587544360931,65.39779499590675,64.54504221955395,64.54368917216964,63.957043380871916,63.71303493312246,63.27206176085268,62.95583288459246,62.42821513912289,62.13996754499397,61.7736809075478,61.571728603647976,61.33272033215806,60.51393875697203,60.820928210432754,60.29312331485202,59.92705341061415,59.422873917974464,59.46060340192717,58.984550305281665,58.64045039597233,58.450131995503945,57.96389765244023,57.9667082522681,57.58125208716436,57.158980618061555,57.133907763621735,56.85219772683486,56.53174244311302,56.25368765389357,56.03939759839161,55.76143059749892,55.38863124365304,55.430570072211836,54.968405007568705,54.604384344978804,54.54771538497066,54.12127134687335,53.9136464170371,53.72904795295073,53.26609766749898,53.12691873837155,52.843881569702994,52.61594652248587,52.324079529359594,51.99729831953268,51.7040260963426,51.32758592009174
Mean,177.1387579308298,161.6988623203555,149.3594372601903,139.78391239787126,133.34624269731464,126.29414506679616,122.08674960149864,116.64907201712778,112.35765503101048,108.99351070970872,105.95286897744843,102.93420896959385,100.28628371056138,97.96317314501616,95.50137993366862,93.5000014964084,92.07947568552926,89.70397196865132,88.26937296902545,86.86694793487847,85.66556223805033,84.31945009656071,83.04450384108497,81.9454599046549,80.95707009303327,80.04042716018417,78.93150779210475,77.87749041293539,77.03155599796881,76.55370663713084,75.62194503838549,74.75573509473409,74.03949875987084,73.38962346786954,72.456737501586,72.3222179455561,71.49665339810713,70.94507027127877,70.1409212794929,69.5515235852094,69.25450790920647,68.54220363787248,68.31862220486575,67.71142213881976,67.24365434080043,66.76936695799944,66.37353313375145,65.82422997469078,65.26553994811982,64.9938385297549,64.61076774210655,64.24947758353557,63.82130652802548,63.539959051038494,63.20492525554527,62.747127653192976,62.40822644934217,62.125551408182815,61.67471117033955,61.41446685156354,61.040435112594565,60.85458268852395,60.36421224173853,60.175631276316096,59.8307701745403,59.61255415237923,59.24110392859671,58.96810182195455,58.7548825993529,58.49166159896957,58.171087350002665,57.9575041836591,57.75600533841742,57.42338332182153,57.323650028508176,56.93057356700975,56.816495986556475,56.55535517373993,56.327825590629196,56.04215312053298,55.86203588750946,55.59805796260073,55.387262501823145,55.1991122007551,54.96662760950343,54.83739915621299,54.59795977550828,54.43470867646586,54.217251812201255,54.021256086974404,53.83300020937492,53.718662919596056,53.43809080211185,53.32804407480447,53.09369554304746,52.953945735823055,52.79865526176995,52.618745876425535,52.49609205419688,52.2882037893828,52.074443195382194,51.966237097330826,51.80477725133782,51.64194025449682,51.470746809290404,51.317303291256366,51.1970760629333,51.029929491188405
