"","x"
"1","Adelpha_californica"
"2","Aglais_milberti"
"3","Agriades_podarce"
"4","Amblysciertes_vialis"
"5","Anthocharis_lanceolata"
"6","Anthocharis_sara"
"7","Anthocharis_stella"
"8","Apodemia_mormo"
"9","Argynnis_callippe"
"10","Argynnis_coronis"
"11","Argynnis_cybele"
"12","Argynnis_egleis"
"13","Argynnis_hesperis"
"14","Argynnis_hydaspe"
"15","Argynnis_mormonia"
"16","Arygnnis_zerene"
"17","Atalopedes_campestris"
"18","Atlides_halesus"
"19","Battus_philenor"
"20","Boloria_epithore"
"21","Brephidium_exilis"
"22","Callophrys_augustinus"
"23","Callophrys_eryphon"
"24","Callophrys_gryneus"
"25","Callophrys_johnsoni"
"26","Callophrys_mossii"
"27","Callophrys_nelsoni"
"28","Callophrys_perplexa"
"29","Callophrys_sheridanii"
"30","Callophrys_spinetorum"
"31","Carterocephalus_palaemon"
"32","Cercyonis_oetus"
"33","Cercyonis_pegala"
"34","Cercyonis_sthenele"
"35","Chlosyne_hoffmanni"
"36","Chlosyne_leanira"
"37","Chlosyne_palla"
"38","Coenonympha_tullia"
"39","Colias_alexandra"
"40","Colias_eurytheme"
"41","Colias_philodice"
"42","Cupido_amyntula"
"43","Cupido_comyntas"
"44","Danaus_plexippus"
"45","Epargyreus_clarus"
"46","Erynnis_funeralis"
"47","Erynnis_icelus"
"48","Erynnis_pacuvius"
"49","Erynnis_persius"
"50","Erynnis_propertius"
"51","Erynnis_tristis"
"52","Euchloe_ausonides"
"53","Euchloe_hyantis"
"54","Euphilotes_enoptes"
"55","Euphilotes_glaucon"
"56","Euphydryas_anicia"
"57","Euphydryas_chalcedona"
"58","Euphydryas_editha"
"59","Euphyes_vestris"
"60","Glaucopsyche_lygdamus"
"61","Glaucopsyche_piasus"
"62","Habrodais_grunus"
"63","Heliopetes_ericetorum"
"64","Hesperia_colorado"
"65","Hesperia_columbia"
"66","Hesperia_juba"
"67","Hesperia_lindseyi"
"68","Hesperia_nevada"
"69","Icaricia_acmon"
"70","Icaricia_icarioides"
"71","Icaricia_lupini"
"72","Icaricia_saepiolus"
"73","Icaricia_shasta"
"74","Junonia_coenia"
"75","Limenitis_lorquini"
"76","Lycaena_arota"
"77","Lycaena_cupreus"
"78","Lycaena_editha"
"79","Lycaena_gorgon"
"80","Lycaena_helloides"
"81","Lycaena_heteronea"
"82","Lycaena_mariposa"
"83","Lycaena_nivalis"
"84","Lycaena_rubidus"
"85","Lycaena_xanthoides"
"86","Neophasia_menapia"
"87","Nymphalis_antiopa"
"88","Nymphalis_californica"
"89","Ochlodes_agricola"
"90","Ochlodes_sylvanoides"
"91","Oeneis_nevadensis"
"92","Papilio_clodius"
"93","Papilio_indra"
"94","Papilio_multicaudata"
"95","Papilio_zelicaon"
"96","Parnassius_behrii"
"97","Parnassius_clodius"
"98","Pholisora_catullus"
"99","Phyciodes_mylitta"
"100","Phyciodes_orseis"
"101","Phyciodes_pulchella"
"102","Pieris_marginalis"
"103","Pieris_rapae"
"104","Plebejus_anna"
"105","Plebejus_melissa"
"106","Polites_sabuleti"
"107","Polites_sonora"
"108","Polites_themistocles"
"109","Polygonia_faunus"
"110","Polygonia_gracilis"
"111","Polygonia_oreas"
"112","Polygonia_satyrus"
"113","Pontia_occidentalis"
"114","Pontia_protodice"
"115","Pontia_sisymbrii"
"116","Pterourus_eurymedon"
"117","Pterourus_rutulus"
"118","Pyrgus_communis"
"119","Pyrgus_ruralis"
"120","Satyrium_auretorum"
"121","Satyrium_behrii"
"122","Satyrium_californica"
"123","Satyrium_fuliginosa"
"124","Satyrium_saepium"
"125","Satyrium_semiluna"
"126","Satyrium_sylvinus"
"127","Satyrium_tetra"
"128","Satyrium_titus"
"129","Strymon_melinus"
"130","Thorybes_mexicana"
"131","Thorybes_pylades"
"132","Vanessa_annabella"
"133","Vanessa_atalanta"
"134","Vanessa_cardui"
"135","Vanessa_virginiensis"
