"","name"
"1","Apodemia_mormo"
"2","Atalopedes_campestris"
"3","Atlides_halesus"
"4","Brephidium_exilis"
"5","Carterocephalus_palaemon"
"6","Cercyonis_oetus"
"7","Cercyonis_pegala"
"8","Cupido_comyntas"
"9","Danaus_plexippus"
"10","Epargyreus_clarus"
"11","Euchloe_ausonides"
"12","Euphilotes_enoptes"
"13","Euphydryas_editha"
"14","Glaucopsyche_lygdamus"
"15","Habrodais_grunus"
"16","Heliopetes_ericetorum"
"17","Junonia_coenia"
"18","Neophasia_menapia"
"19","Nymphalis_antiopa"
"20","Papilio_zelicaon"
"21","Pholisora_catullus"
"22","Pieris_rapae"
"23","Plebejus_anna"
"24","Plebejus_melissa"
"25","Strymon_melinus"
"26","Vanessa_atalanta"
