,mpd2,mpd4,mpd6,mpd8,mpd10,mpd12,mpd14,mpd16,mpd18,mpd20,mpd22,mpd24,mpd26,mpd28,mpd30,mpd32,mpd34,mpd36,mpd38,mpd40,mpd42,mpd44,mpd46
Low,26.0316332165,106.99115284582385,161.0098553941413,194.17758459886596,213.03734077307732,225.50704925805678,232.36102307084477,235.94945383050813,239.91262858406222,249.96575508888188,252.89520478237552,252.59400784675964,255.8921158560801,261.27210998705743,261.3545618004639,265.36267949148134,264.66156990017777,264.1685189555324,266.4854006483824,269.88676512702295,271.21603427672994,271.66098601821676,276.0072635835561
High,426.3841998224,409.12543313925255,378.11552305248296,362.5758629508689,358.2483937429952,350.5582301338871,344.36310469752965,342.04693316856356,337.817142749987,336.4380652168806,331.4137424945791,330.84124997548724,327.7996855269792,325.71350867505697,325.6772219816066,325.9884331543193,323.1809696659148,320.552199245561,319.44658768845034,318.27502431502194,317.685960622668,316.09690481927015,314.2021813590979
Mean,290.615935803048,298.2525353319091,293.84786640393713,294.1083349437472,295.3108303146039,296.80122660034465,295.66502921851094,296.20256972655136,295.1915490020773,296.52969660648813,296.42533224742857,296.35627273452155,296.2678871649858,296.31657486411603,296.5744531336647,297.48235201891765,296.2448216104112,296.48008906519345,296.150270851085,296.00558911862225,296.28210504658125,296.28953945405885,296.1378280989416
