,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325,mpd330,mpd335,mpd340,mpd345,mpd350,mpd355,mpd360,mpd365,mpd370,mpd375,mpd380,mpd385,mpd390,mpd395,mpd400,mpd405,mpd410,mpd415,mpd420,mpd425,mpd430,mpd435,mpd440,mpd445,mpd450,mpd455,mpd460,mpd465,mpd470,mpd475,mpd480,mpd485,mpd490,mpd495,mpd500,mpd505,mpd510,mpd515,mpd520,mpd525,mpd530,mpd535,mpd540,mpd545,mpd550,mpd555,mpd560,mpd565,mpd570,mpd575,mpd580
Low,222.49058874833293,229.60413546380968,237.78050641131537,248.40411727049968,257.1908931239085,255.9099213552946,261.7326093914424,268.74025922777764,270.75232706610257,270.8994521416161,273.9197269139404,274.23296723266805,278.8358347049379,278.8774533391892,280.8100645814798,282.87046889103675,282.76394370810834,283.0521299448603,286.154774765505,288.14358834957903,287.41929293937835,287.91519186551466,289.385212769555,293.5963430119999,289.42327748494887,289.09749976522994,294.0913828257789,294.6214029121554,294.6777817543537,293.8224044018221,295.9406199706268,297.48445070323396,296.31409260626145,299.09457029702793,297.73963510587413,297.8153260047004,299.0036439111959,297.1119072668594,300.89991869217204,299.0577011097703,300.2948786113149,301.3488252618455,302.78330811910797,302.12921317081555,303.01353445074636,303.18951172732676,303.25984546474393,303.46592157964847,304.59747490798367,303.78015360884496,303.3850539620161,305.1547608411392,306.1642853448429,303.4221766708296,305.7559654762709,304.97467508283785,307.03035550771364,306.4109220530232,306.5735393460439,308.2090938729461,307.93405590468245,307.0849542373869,307.26283074841416,309.06214902309966,308.55636897544423,309.7200415407646,308.99630799405656,308.86484319083814,310.1548090235957,311.0457463826791,310.76938714011317,310.9500251209454,310.5957860923503,308.8755385627782,310.3101995126762,311.29040400826074,311.23872574233536,313.1748366299434,311.5578922624315,312.5421902748427,311.99657852676023,314.6998038267615,313.2401118427067,313.6831969970096,312.92562836352704,313.82672064565446,314.3311729320265,314.9362244107392,314.8519775604369,315.0358009769892,315.24427116055347,315.3321840344987,315.4852525913101,315.7355924048018,315.9525758055095,316.6508764405759,316.6712320262432,316.67504204251554,318.03920210881813,317.3554475694091,317.8695742499117,317.9337349633179,318.74055617669785,318.6494928626081,319.6142030858236,318.99604703615483,318.9970164849516,320.2083504646714,320.64916917241123,320.7375743551293,321.5537579768329,321.21352195814615,322.4170985581495,323.3115365478107,325.412510450593
High,486.2744953088888,451.9060511609527,434.8618118352627,425.26115053433364,420.1734741044828,409.0843006449585,397.79541907932685,394.42099162318203,388.9779748231835,386.19744625020246,389.0181873640114,381.0620588960096,377.1239978000315,372.0134026499638,376.1980857404743,371.0174400689634,370.5402856738145,370.0396424303915,366.52030544734333,367.7157250765017,365.30341866590044,368.56976233754364,362.75638020148074,359.9936543773681,362.6679603717325,360.18924833599806,359.30341803474346,359.1838921707427,358.0318794511704,358.377586305584,355.7353599932054,357.491709936064,355.945509463343,352.5068469206244,353.3164226141712,351.2097363644333,353.0219900732398,353.53279376946847,351.4968873216015,350.81867983374946,349.426417170346,350.82090940891123,349.61648962236757,350.2666058015143,349.27915813425074,349.3375677737148,347.25206003917054,347.45843671688345,347.3882749793316,347.0675037002828,344.70822944129304,346.25557312200255,347.4178179218749,344.81684609999246,345.70593523034427,344.28163024923117,344.390782146917,344.7812694129933,342.3271083959896,343.6699854883995,342.3676581137363,342.6382097054752,342.5455365648665,342.58505105595486,340.4938630065289,341.3661520452237,341.1514153973549,340.4168193840664,340.1897904319263,339.3890623653715,339.8405294509253,340.3165936770659,339.172427749426,338.85352451239163,338.347973684254,337.5928251104627,338.8495426621376,337.5484756035288,337.5209439766312,337.3987224874988,336.8490555334845,337.2913114701294,336.98186675279084,336.3830757810664,336.0452885134007,336.27896971726665,334.548687810198,334.7806458045215,334.84629500019736,335.4268036220398,334.3557184887126,333.60752276825593,333.32442052400256,333.86875748112607,333.4082662300839,333.3974485786593,333.2682238588806,332.8257914368302,332.105517095658,332.3554665439781,332.0477943097605,331.3706236545172,330.67573064806487,330.78780022247344,330.55988388779787,330.4033501805078,329.7817337323054,329.5761297721165,329.0963105622268,328.8595327936558,328.2355450813007,327.7388133711319,327.0223570630281,326.2640508971065,325.412510450593
Mean,321.92656298253337,323.92534201184765,325.71123799402636,327.49974247082,327.55739248892877,327.3508313228504,324.88825125415644,326.5888912167071,326.01153922504005,325.6700286971461,326.12996032535824,325.81920027438656,324.7436860055317,324.31624024614996,325.1827884955146,325.69533462897874,325.550668958834,325.51306977527616,325.3201177650465,325.370693471822,325.58745905305244,324.96399118721797,326.4789140397167,326.46634897370507,325.73258828948417,324.3162985808803,325.3687653354602,325.124188069119,325.49243751437797,325.2429088637281,324.77761698576785,326.0847094536853,326.0006751061635,325.7712458299482,325.9818009918238,324.8210632932248,325.6169277024342,325.50204230447787,325.7962066162455,324.2336458332458,325.6261334100219,325.16758517522584,325.50454594916096,325.6784818509417,325.9419098004338,325.23477585250606,325.81020827680584,325.2913340724404,326.42708744252496,325.5383339203911,324.96430753231016,325.5292540774883,326.1305485827072,325.69514592015156,325.8139946369346,325.27050093808515,325.2682555384892,325.2903412852545,324.979780604913,325.54543029446455,325.30637150775493,325.70626848880045,325.2312939772448,325.37483343971047,325.18750577083574,325.78380781251246,325.435719930451,325.51095853461663,325.3367579092784,324.99213483951405,325.85204136072866,325.73310321287494,325.33949723314254,325.0484299877956,325.1606641497754,324.8076483851935,325.77008921262484,325.64816818439544,325.37107280015084,325.4563566086619,325.1650531223882,325.73963035177763,325.13252898298094,325.89636792463637,325.17380090363724,325.5620497779206,325.3232953102121,325.4742825486736,325.439615852145,325.5293922222814,325.42306759910485,325.3826189891312,325.24717836621204,325.18857139882715,325.45397417231584,325.2698099600585,325.2753750017675,325.3493819004488,325.5259471019628,325.37514771362964,325.49350044686173,325.48363644815544,325.2119033058165,325.5145565995392,325.5425619869542,325.4085938467804,325.1748115170374,325.3759382271319,325.3938777288919,325.44030829370115,325.3831168717609,325.4289246789068,325.44230651204896,325.4513449494484,325.41251045059295
