"","name"
"1","Calocedrus_decurrens"
"2","Chamaecyparis_lawsoniana"
"3","Juniperus_californica"
"4","Juniperus_communis"
"5","Juniperus_occidentalis"
"6","Juniperus_osteosperma"
"7","Sequoia_sempervirens"
"8","Sequoiadendron_giganteum"
"9","Thuja_plicata"
"10","Ephedra_californica"
"11","Ephedra_nevadensis"
"12","Ephedra_viridis"
"13","Abies_amabilis"
"14","Abies_concolor"
"15","Abies_grandis"
"16","Abies_magnifica"
"17","Abies_procera"
"18","Picea_breweriana"
"19","Picea_engelmannii"
"20","Picea_sitchensis"
"21","Pinus_albicaulis"
"22","Pinus_attenuata"
"23","Pinus_balfouriana"
"24","Pinus_contorta"
"25","Pinus_coulteri"
"26","Pinus_flexilis"
"27","Pinus_jeffreyi"
"28","Pinus_lambertiana"
"29","Pinus_longaeva"
"30","Pinus_monophylla"
"31","Pinus_monticola"
"32","Pinus_muricata"
"33","Pinus_ponderosa"
"34","Pinus_quadrifolia"
"35","Pinus_radiata"
"36","Pinus_sabiniana"
"37","Pinus_torreyana"
"38","Pseudotsuga_macrocarpa"
"39","Tsuga_heterophylla"
"40","Tsuga_mertensiana"
"41","Taxus_brevifolia"
"42","Torreya_californica"
"43","Brasenia_schreberi"
"44","Aristolochia_californica"
"45","Asarum_caudatum"
"46","Umbellularia_californica"
"47","Anemopsis_californica"
"48","Ceratophyllum_demersum"
"49","Sesuvium_verrucosum"
"50","Trianthema_portulacastrum"
"51","Amaranthus_blitoides"
"52","Amaranthus_californicus"
"53","Amaranthus_fimbriatus"
"54","Amaranthus_palmeri"
"55","Amaranthus_powellii"
"56","Nitrophila_occidentalis"
"57","Rhus_aromatica"
"58","Rhus_integrifolia"
"59","Rhus_ovata"
"60","Toxicodendron_diversilobum"
"61","Angelica_arguta"
"62","Angelica_breweri"
"63","Angelica_genuflexa"
"64","Angelica_lucida"
"65","Berula_erecta"
"66","Bowlesia_incana"
"67","Cicuta_douglasii"
"68","Cicuta_maculata"
"69","Cymopterus_aboriginum"
"70","Cymopterus_globosus"
"71","Daucus_pusillus"
"72","Eryngium_articulatum"
"73","Eryngium_castrense"
"74","Eryngium_mathiasiae"
"75","Heracleum_maximum"
"76","Lilaeopsis_occidentalis"
"77","Lomatium_californicum"
"78","Lomatium_canbyi"
"79","Lomatium_dasycarpum"
"80","Lomatium_dissectum"
"81","Lomatium_foeniculaceum"
"82","Lomatium_grayi"
"83","Lomatium_hallii"
"84","Lomatium_hendersonii"
"85","Lomatium_howellii"
"86","Lomatium_nevadense"
"87","Lomatium_nudicaule"
"88","Lomatium_piperi"
"89","Lomatium_ravenii"
"90","Lomatium_triternatum"
"91","Lomatium_vaginatum"
"92","Oenanthe_sarmentosa"
"93","Oreonana_clementis"
"94","Osmorhiza_berteroi"
"95","Osmorhiza_brachypoda"
"96","Osmorhiza_depauperata"
"97","Osmorhiza_occidentalis"
"98","Osmorhiza_purpurea"
"99","Oxypolis_occidentalis"
"100","Perideridia_gairdneri"
"101","Perideridia_howellii"
"102","Perideridia_kelloggii"
"103","Perideridia_lemmonii"
"104","Perideridia_oregana"
"105","Podistera_nevadensis"
"106","Sanicula_bipinnata"
"107","Sanicula_bipinnatifida"
"108","Sanicula_crassicaulis"
"109","Sanicula_graveolens"
"110","Sanicula_laciniata"
"111","Sanicula_tuberosa"
"112","Sium_suave"
"113","Tauschia_glauca"
"114","Tauschia_kelloggii"
"115","Yabea_microcarpa"
"116","Apocynum_androsaemifolium"
"117","Apocynum_cannabinum"
"118","Asclepias_fascicularis"
"119","Cycladenia_humilis"
"120","Aralia_californica"
"121","Hydrocotyle_ranunculoides"
"122","Hydrocotyle_umbellata"
"123","Hydrocotyle_verticillata"
"124","Acamptopappus_sphaerocephalus"
"125","Achillea_millefolium"
"126","Adenocaulon_bicolor"
"127","Agoseris_grandiflora"
"128","Agoseris_heterophylla"
"129","Agoseris_retrorsa"
"130","Almutaster_pauciflorus"
"131","Amblyopappus_pusillus"
"132","Ambrosia_psilostachya"
"133","Anaphalis_margaritacea"
"134","Anisocarpus_madioides"
"135","Anisocoma_acaulis"
"136","Antennaria_microphylla"
"137","Arnica_cernua"
"138","Arnica_chamissonis"
"139","Arnica_cordifolia"
"140","Arnica_dealbata"
"141","Arnica_discoidea"
"142","Arnica_fulgens"
"143","Arnica_latifolia"
"144","Arnica_longifolia"
"145","Arnica_mollis"
"146","Arnica_nevadensis"
"147","Arnica_ovata"
"148","Arnica_parryi"
"149","Arnica_sororia"
"150","Arnica_spathulata"
"151","Arnica_venosa"
"152","Arnica_viscosa"
"153","Artemisia_arbuscula"
"154","Artemisia_douglasiana"
"155","Artemisia_dracunculus"
"156","Artemisia_ludoviciana"
"157","Artemisia_michauxiana"
"158","Artemisia_nova"
"159","Artemisia_rothrockii"
"160","Artemisia_spiciformis"
"161","Artemisia_suksdorfii"
"162","Artemisia_tridentata"
"163","Baccharis_salicina"
"164","Baileya_pauciradiata"
"165","Baileya_pleniradiata"
"166","Balsamorhiza_deltoidea"
"167","Balsamorhiza_sagittata"
"168","Balsamorhiza_sericea"
"169","Bidens_cernua"
"170","Bidens_frondosa"
"171","Bidens_laevis"
"172","Blennosperma_nanum"
"173","Blepharipappus_scaber"
"174","Brickellia_californica"
"175","Brickellia_grandiflora"
"176","Brickellia_greenei"
"177","Brickellia_nevinii"
"178","Cacaliopsis_nardosmia"
"179","Calycadenia_fremontii"
"180","Calycadenia_spicata"
"181","Calycadenia_truncata"
"182","Chaenactis_douglasii"
"183","Chaenactis_macrantha"
"184","Chaenactis_santolinoides"
"185","Chaetadelpha_wheeleri"
"186","Chaetopappa_ericoides"
"187","Chrysothamnus_humilis"
"188","Chrysothamnus_viscidiflorus"
"189","Cirsium_andersonii"
"190","Cirsium_brevistylum"
"191","Cirsium_ciliolatum"
"192","Cirsium_cymosum"
"193","Cirsium_douglasii"
"194","Cirsium_mohavense"
"195","Cirsium_neomexicanum"
"196","Cirsium_occidentale"
"197","Cirsium_remotifolium"
"198","Cirsium_scariosum"
"199","Cirsium_undulatum"
"200","Corethrogyne_filaginifolia"
