,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440,mntd445,mntd450,mntd455,mntd460,mntd465,mntd470,mntd475,mntd480,mntd485,mntd490,mntd495,mntd500,mntd505,mntd510,mntd515,mntd520,mntd525,mntd530,mntd535,mntd540,mntd545,mntd550,mntd555,mntd560,mntd565,mntd570,mntd575,mntd580,mntd585,mntd590
Low,100.2366009075,102.79130713166667,97.7899776575,88.863338007,90.72916964583337,82.89841673857143,80.01751307562499,80.23403346333335,77.3370866935,75.51181061227277,73.6207489808334,73.537770965,70.81470831392855,68.71353294500004,67.9505546965625,66.09001633000003,66.67697327527779,63.01600924263164,62.293456069,61.56671811095239,60.74847138659088,59.96166337913043,58.697420615625035,57.90787132,57.188526863269296,56.15818483407407,55.93461178464283,55.43208687034481,54.64836126533333,53.968019970483894,53.368042210781255,53.02447732060604,53.13198914514701,51.64111598185716,50.89146985013884,50.35348512297298,50.33027586052628,50.5494995491026,49.206710557624994,48.802979423780535,48.38357950821432,48.65495294860466,47.869809516931795,48.08115782133336,47.035499643913084,47.203874138723364,47.14135382718754,47.104761438265335,46.4150101456,46.166928518823525,45.79734556740383,45.88271527075471,45.48928508333335,45.573033042545426,45.18977131812502,45.124463020614016,44.52338179250003,44.827120647288176,44.503883698833334,44.47546954122947,44.13165243177423,43.7763341201587,44.21299571460938,43.52599580007698,43.52497900477274,43.418517178283615,43.18804129485293,43.39199559181165,43.050349412285705,42.72211669950706,42.67925643013888,42.54992898020551,42.050402943513525,42.419626331133365,41.92513776407896,41.841690188181815,41.77231718519228,41.532811107911364,41.7425747313125,41.24440061179018,41.31791923719515,41.12942692620486,40.87616753172624,40.999922755941235,40.82165493703491,40.464795099885066,40.71679436477278,40.236449669887605,40.289773183222216,40.51789929890113,40.31339694239135,40.20548716161295,40.15566901696809,39.93066057052633,39.84086958114583,39.94682088530933,39.89957163709181,39.512302424141446,39.5409357263,39.67647252940593,39.60742014710788,39.61832900373783,39.64093739913458,39.41374302699998,39.11655767872642,39.352788357429894,39.044875252777814,39.19025797247706,39.12234221359091,39.061518437522544,39.01605340888391,38.93358889783188,38.966479817017536,38.9631756138696,38.769165527758624,39.44353168970088,39.9180065847458
High,309.586421075,251.55806540999995,226.88842668375,205.619982268,183.720999421667,168.3089931135717,161.066694245,151.42525586666676,142.46348650000002,137.09300279454527,129.26243977916698,126.0199381976926,119.07540328500015,115.228902482667,110.86277493093749,105.58107138323517,103.30903296138878,101.98865755000004,99.33337992499999,94.95943791476189,92.59488723113635,91.11749462413042,88.07244215812503,86.33429898079999,85.78777033576927,82.31183860481484,81.30357572035713,79.50269167810347,78.4732569485,77.28638094419354,76.16612174140626,73.86038500893939,73.3518834951471,72.7938422001428,71.91765958347221,70.5615063283784,69.75542723697372,68.87573721551287,67.856440044875,67.01072402195119,66.34498520619051,65.77018801790699,64.82555787681817,64.26159110399999,64.09244890282613,62.96225984595743,62.27474189427083,61.44076443775511,60.5383449968,60.046869517058866,60.22399108038463,59.491062779151,58.728412737777774,58.43290843609095,57.36397965901783,57.44846267149122,57.19864372560347,56.261190882203366,56.3653662899167,55.9444460137705,55.30894448919357,54.83440063246027,55.01820836578125,53.952584867923115,53.67400555378784,53.368298830223914,53.12315502698534,52.66971381536234,52.26159370364286,52.1431391760564,51.60372506361113,51.272975353287706,50.89131837932437,50.784425233066635,50.22189486368421,49.726416255259736,49.72498172044877,49.44494530322788,49.179680954812504,48.878778898086466,48.66953129274395,48.30402650120487,48.00588742452378,47.85931352988232,47.512167631453536,47.28302437206893,47.22557437329551,46.76825850994377,46.408056044611136,46.285044241098944,46.2099866759783,45.754986362795734,45.61849272787237,45.29884125952632,45.2485801233333,45.02739571639173,44.661239990102004,44.61977663292926,44.322005286700005,44.032740760297,43.8395647566176,43.5879179847573,43.451030324567355,43.236684368333385,43.0080016600943,42.814120449672885,42.53459265004626,42.25343195004589,42.05934839277276,41.8902630213514,41.62126760834817,41.41107894637173,41.12776339416672,40.92602129082608,40.683875738879344,40.38238571585465,39.9180065847458
Mean,196.5615735092,172.51998593533332,156.70592773165,143.947024792,134.96347345659998,125.457295135,118.743450442275,113.42592386417778,108.1640566408,103.61967562658182,100.70322465635,96.82202635376923,92.97173864708572,90.62980016305333,88.11900869844999,85.17468026163529,83.60580200321111,81.44684300463157,79.03590246088,77.50816148609523,75.75269761355455,74.33843084399132,73.26928437390833,71.85651271124001,70.73752718914616,69.49923816685926,68.24624794703571,67.02017992414483,66.48544377195334,65.46570793018064,64.79755331514374,63.375322843345465,63.09951469194707,62.21196042130286,61.39706342604445,60.767426100172976,60.21010107380527,59.539081314789755,58.98378807073001,58.5913841105805,57.713566422271434,57.45138241885582,56.595755588286366,56.45400670325334,55.73410713274784,55.40395414923405,54.828883167808335,54.42975220225715,53.995402033964,53.634102749172555,53.3321626842577,52.91080516887548,52.43966012417037,52.369470685385465,51.72453433292858,51.37039370143159,51.1875060256069,50.850639785833906,50.6105297894,50.349066942701654,49.94657650154839,49.69841791487302,49.584612381703124,49.03787074423385,48.974936731109096,48.52612281868956,48.43908384258824,48.027944852130446,47.87268653398857,47.71787489678029,47.39096624659445,47.18348124407123,46.916886839762164,46.723678900648004,46.37224036868422,46.187367870275324,46.08849244083078,45.85583246636457,45.65030957804,45.39959911094815,45.2873001109561,45.07299265993976,44.85140499814286,44.70782971153883,44.59172093300698,44.33788590694944,44.18613875490001,43.95039113523821,43.82747110944001,43.65160233500879,43.46684668506087,43.361304787064526,43.19008886048511,42.96300874920001,42.853336104264585,42.704871892950514,42.600101519446945,42.388349028866664,42.269799385232,42.136579933146535,41.9021641552706,41.83661620447185,41.71577107903654,41.581079225194294,41.41762133568113,41.31498099683739,41.16307836283704,41.033340620159635,40.90005341065819,40.77723968410991,40.60310145765894,40.5214936999239,40.384727437124575,40.280411096464356,40.124528171168976,40.034702845466676,39.91800658474581
