,pd10,pd15,pd20,pd25,pd30,pd35,pd40,pd45,pd50,pd55,pd60,pd65,pd70,pd75,pd80,pd85,pd90,pd95,pd100,pd105,pd110,pd115,pd120,pd125,pd130,pd135,pd140,pd145,pd150,pd155,pd160,pd165,pd170,pd175,pd180,pd185,pd190,pd195,pd200,pd205,pd210,pd215,pd220,pd225,pd230,pd235,pd240,pd245,pd250,pd255,pd260,pd265,pd270,pd275,pd280,pd285,pd290,pd295,pd300,pd305,pd310,pd315,pd320,pd325,pd330,pd335,pd340,pd345,pd350,pd355,pd360,pd365,pd370,pd375,pd380,pd385,pd390,pd395,pd400,pd405,pd410,pd415,pd420,pd425,pd430,pd435,pd440,pd445,pd450,pd455,pd460,pd465,pd470,pd475,pd480,pd485,pd490,pd495,pd500,pd505,pd510,pd515,pd520,pd525,pd530,pd535,pd540,pd545,pd550,pd555,pd560,pd565,pd570,pd575,pd580,pd585,pd590,pd595,pd600,pd605,pd610,pd615,pd620,pd625,pd630,pd635,pd640,pd645,pd650,pd655,pd660,pd665,pd670,pd675,pd680,pd685,pd690,pd695,pd700,pd705,pd710,pd715,pd720,pd725,pd730,pd735,pd740,pd745,pd750,pd755,pd760,pd765,pd770,pd775,pd780,pd785,pd790,pd795,pd800,pd805,pd810,pd815,pd820,pd825,pd830,pd835,pd840,pd845,pd850,pd855,pd860,pd865,pd870,pd875,pd880,pd885,pd890,pd895,pd900,pd905,pd910,pd915,pd920,pd925,pd930,pd935,pd940,pd945,pd950,pd955,pd960,pd965,pd970,pd975,pd980,pd985,pd990,pd995,pd1000,pd1005,pd1010,pd1015,pd1020,pd1025,pd1030,pd1035,pd1040,pd1045,pd1050,pd1055,pd1060,pd1065,pd1070,pd1075,pd1080,pd1085,pd1090,pd1095,pd1100,pd1105,pd1110,pd1115,pd1120,pd1125,pd1130,pd1135,pd1140,pd1145,pd1150,pd1155,pd1160,pd1165,pd1170,pd1175,pd1180,pd1185,pd1190,pd1195,pd1200,pd1205,pd1210,pd1215,pd1220,pd1225,pd1230,pd1235,pd1240,pd1245,pd1250,pd1255,pd1260,pd1265,pd1270,pd1275,pd1280,pd1285,pd1290,pd1295,pd1300,pd1305,pd1310,pd1315,pd1320,pd1325,pd1330,pd1335,pd1340,pd1345,pd1350,pd1355,pd1360,pd1365,pd1370,pd1375,pd1380,pd1385,pd1390,pd1395,pd1400,pd1405,pd1410,pd1415,pd1420,pd1425,pd1430,pd1435,pd1440
Low,1002.2241094267499,1360.7778246153875,1685.4239523249998,1982.7238565589375,2321.6774072071,2566.2251211021126,2837.0515541244,3039.1815781005953,3299.0226292212496,3525.2575862998674,3764.9606227942,4012.948724362525,4216.089213318488,4425.431997443045,4613.3049993302,4824.724945870237,4995.561326897425,5163.743192362057,5292.0321447492,5539.946089758925,5677.917599581458,5859.1041845388745,5968.086696715325,6200.660838596012,6298.457373225787,6467.258337932545,6625.478731984943,6770.01714437135,6844.767012913375,7003.884210692912,7163.28705925745,7259.1773448764125,7470.05474758512,7559.16372233272,7745.815760828587,7821.491701298138,7958.944600250183,8064.9538509914,8170.177489695332,8372.15873906807,8403.672079713268,8561.558960123144,8776.720221112424,8793.111481566424,8969.590403151438,9031.18455800805,9183.467535788155,9233.78200933385,9357.0865072481,9480.079473836207,9536.349851784033,9640.9266574621,9823.078940156576,9883.165154463368,9993.379715700317,10126.978873660217,10187.07217207185,10338.056641377405,10425.83693042685,10502.780513147618,10599.327517155125,10729.7033426146,10772.983972360875,10855.24710456847,11019.976325221063,11047.2954943058,11096.963307189513,11280.77339534195,11394.503306205437,11470.128989164043,11570.542859542205,11700.436536635507,11716.863020487268,11825.14601045285,11967.563640662356,12052.3285391154,12121.559468340318,12243.156290627074,12267.041343388893,12362.948905109626,12486.238988885874,12549.032963088524,12610.687513164894,12732.180321898717,12839.246152974267,12837.62937858677,12948.05833362949,13049.334229515423,13179.414335093974,13238.055063487367,13295.403999955162,13378.959586794917,13492.473953716082,13550.115521979675,13570.70293244495,13761.07673544005,13795.957348286614,13876.960245997076,14023.471349649026,13992.155177017394,14124.89058729065,14184.825706870359,14321.612369589782,14351.430413324382,14432.590578812318,14484.964884929534,14600.474192731692,14732.140545823006,14721.389970068918,14783.359443676734,14865.949873317393,14892.571130869268,15055.100552711694,15103.517090231793,15170.153882239325,15333.25658401725,15341.544762669217,15415.875125285924,15462.172563082615,15592.66781855815,15591.990112684458,15697.502490405283,15806.452748770284,15838.98462571106,15949.681552070208,15989.499705781784,16091.273632356892,16113.965730359125,16145.843309376944,16299.726796244282,16357.681195331383,16356.464731979591,16464.232557687745,16529.06887109929,16564.834028931207,16680.541887396925,16737.88287039425,16851.266869805208,16879.34671356782,17018.116964745717,17013.633884905197,17069.3395238752,17186.1947623105,17189.11600250335,17311.976272712032,17355.154585105367,17451.997231301022,17445.91006661648,17571.479452913452,17637.35009824398,17651.761079212374,17778.984877341143,17861.496039770107,17865.131174161415,18000.404303753978,18030.3454109466,18102.692348779277,18118.666761012475,18182.212926834574,18297.734434287282,18381.282377460702,18396.11033937195,18444.648784001718,18496.872176061057,18611.743502546382,18687.223918483167,18723.263892097384,18798.29486115795,18889.504320106258,18930.940382192275,18996.637764495,19092.469252349958,19105.75883577505,19158.367902430975,19239.084936421867,19312.587016682573,19329.301214326017,19342.80679150024,19464.121319360467,19493.476951564575,19596.120762523828,19670.40314177215,19709.95991978057,19761.04095965185,19828.128213524116,19840.723178501583,19954.3442614607,19970.71228032758,20017.059715698426,20114.191934637744,20220.54021730807,20207.211943245067,20300.881577250944,20409.636393647703,20381.806576009723,20507.5636404002,20540.204290660575,20618.148788533883,20671.844996457774,20728.0042423644,20821.3333638819,20834.389868747716,20903.855309968825,20984.927302481727,20999.338824754348,21037.124248519474,21114.144740511958,21178.385931065477,21248.254128146098,21294.391210380647,21360.542147964017,21470.99063674971,21455.55662429785,21504.021366358975,21632.447012491775,21641.836908573852,21697.31435488907,21762.8982271397,21800.63499234409,21867.9092564714,21926.983972742903,21980.67255677121,22077.741045149833,22097.931621556098,22172.130536168483,22225.091773837925,22259.70805071405,22278.51466718635,22399.733202459476,22407.018284441,22477.459102578177,22516.460529135402,22586.711824613772,22674.556530136568,22708.896626935377,22803.21153363773,22837.087470201302,22843.469485980375,22965.4090619435,22971.961262811797,23045.6292912461,23086.487762742123,23141.4877168852,23205.55804127281,23241.898496493548,23334.919029378074,23333.45470416755,23419.5700333393,23459.764540884276,23535.500822079324,23570.178840278673,23618.209071549772,23709.527388868402,23776.8727816418,23824.721547252502,23876.298736695673,23921.671473522852,23973.1430030833,24014.122618298803,24113.18082599305,24171.4590260333,24207.024006705677,24240.823268322085,24331.238555429485,24374.913867303243,24409.476764969575,24483.94407223205,24540.365520574876,24602.4506784093,24634.75714006395,24712.0428792368,24778.622846179347,24830.280301356906,24884.373180018425,24940.76829716405,24999.0874373376,25064.8789998813,25114.48661459865,25169.790998911452,25226.113885699047,25288.955648199302,25354.9090621743,25435.0510432569,25490.8338356318,25544.6846540753,25638.1335186018,25707.8424640768
High,1567.3474411500001,2058.1589197968246,2479.3953010057626,2884.9531838808375,3202.55980842925,3554.8140201593,3860.4973517431754,4130.182841478425,4436.285652585375,4655.16511224725,4960.489186588849,5180.31913633032,5370.796145815854,5661.430830340725,5850.1742359489,6024.585531140795,6233.26457278773,6439.545310466825,6649.740547540987,6872.207706680562,7063.5083026346,7210.853563314712,7333.999360878182,7478.1738509882625,7651.936234279813,7870.573276656138,7986.341959661695,8178.062625277043,8247.744916493442,8427.986573521199,8579.813628367325,8731.186085589647,8904.73157044545,9047.127832570259,9167.840602514389,9302.220938055772,9387.842016118304,9553.29965813737,9685.138604652268,9819.935675325587,9911.52223697075,10098.6863818753,10156.326396458691,10300.105096569296,10442.727031738868,10533.01932292311,10663.80875946466,10770.492518794488,10834.134665840082,11002.995611077313,11132.11612480113,11190.014831230943,11319.319962086784,11322.061602729926,11538.529145960416,11678.132604274675,11731.461068397626,11872.097089234425,11939.263842446258,12089.679665904658,12207.920157948449,12209.700416677111,12312.167404670525,12491.262473575125,12528.05173523905,12653.5887904213,12808.86046467792,12871.064332573882,12915.585928742124,13045.199188241566,13168.9436775458,13216.325286998568,13375.625169755689,13380.941703838513,13505.877159912407,13583.720313134825,13629.360324667181,13773.59802944731,13877.695678832282,14000.816408557483,14125.06672737048,14135.766297245023,14266.386103731233,14324.641106959258,14412.541225496901,14517.435153169024,14572.575797940366,14656.880797525731,14728.167418925801,14838.18781109945,14937.564279553208,14993.427892544874,14989.63309581614,15154.5433789304,15233.587253982501,15323.271655116974,15387.308274315776,15468.578441507267,15518.903420311619,15594.234255699832,15738.940370254893,15768.997423649775,15846.100825910564,15938.232073443118,16021.444437781774,16081.9491683995,16137.180084229292,16217.073121406644,16266.058283785464,16356.7793685957,16466.484954614174,16598.489336069793,16611.973078193474,16658.504508643993,16847.056000416742,16804.55462571914,16903.681548118548,16950.243173054827,17022.76608637988,17075.94292564599,17179.13367493483,17253.853771772217,17262.596947779297,17392.7490650205,17444.878229229602,17514.561523874807,17572.98119020051,17665.724939571897,17733.212274431797,17860.450413243674,17838.870613838026,17958.43039913356,17947.9549336701,18130.326695515618,18126.118919185326,18191.505072886896,18282.363303023194,18368.241179512406,18440.168954663633,18496.280687461334,18514.781004327448,18600.491036809402,18635.193042988816,18767.908171500792,18799.935775829425,18853.259524353525,18876.387171008642,18948.414177323542,19031.564092331355,19070.641135043912,19173.24859021925,19177.361056840575,19251.90751603182,19378.211347105098,19410.896178253526,19494.895328669318,19511.009661307227,19623.785781662005,19616.152503701844,19747.986788574726,19749.786110253775,19794.885916893694,19950.936018228174,20009.87536339855,20064.47971292471,20048.58358165386,20099.434041382374,20204.478772946433,20255.51919506495,20347.400764699498,20365.782371870202,20378.33570882643,20506.08768749608,20535.681475589743,20577.240669034225,20617.089128000924,20787.115759018325,20767.53096286826,20802.44850939476,20841.344327670824,20929.111444562324,21030.75108145045,21024.86343220929,21127.655249308133,21121.968002823276,21231.3773732988,21249.305659286583,21351.556034130226,21422.422999169597,21453.899353380177,21526.861773244407,21488.46118617848,21564.04659139829,21653.113444031394,21720.747102907877,21827.085298860424,21789.221691216582,21867.361986473778,21952.5911894854,21998.32367913668,22056.074534127925,22130.654751888556,22120.06161207882,22180.009827264294,22237.44605976088,22275.640499277124,22332.37497757846,22407.76524198535,22490.548340232275,22510.786333212447,22565.36082325165,22577.521312943994,22637.622173852873,22718.106464433222,22721.470492315773,22768.957134881675,22878.385776540956,22848.32193633582,22926.42351809465,22998.1142540371,23032.645160860924,23093.411192416574,23165.92413890078,23222.18128121288,23249.38845570001,23328.081141353323,23367.57123208261,23403.339095368385,23418.5506553577,23476.493126036425,23550.715370104906,23582.24700642755,23629.491133951058,23673.508986217825,23709.300642894566,23802.844424141847,23838.475198963577,23867.396938083875,23918.322686607447,23976.283076945623,24015.16460476215,24075.34490689292,24085.586295650774,24163.92304233565,24209.224223011253,24225.3686769287,24281.730237807715,24317.16272802292,24367.967605237875,24434.237818467922,24442.831030742025,24506.9661463522,24567.1638251249,24614.908416344726,24655.407519522352,24683.189156920027,24733.165178511103,24762.767912697323,24825.5311787033,24845.11053048225,24878.031952452202,24930.675816230676,24987.039272116126,25031.22725683955,25071.564298115747,25097.47647917025,25164.093532839575,25184.03958554255,25221.4335679221,25266.45207342855,25306.1507862738,25338.10480341436,25393.49694852641,25433.9426107018,25466.2287068818,25509.258246566802,25553.39146706455,25578.84111519085,25607.968405369298,25652.624850493725,25680.62214734255,25705.1217760218,25737.340519521098,25766.0638329968,25792.596747036798,25816.4001775768,25832.2016570268
Mean,1273.4146433046158,1690.2285401056865,2076.9145614466947,2428.491324406056,2759.3744181748525,3058.71086239211,3353.4126514218933,3612.1796886914103,3893.4843701116133,4108.589600840467,4368.916416305788,4608.82099623474,4816.478312205927,5049.712795131279,5238.893388268618,5443.661135068832,5622.905786935733,5786.234042674897,5983.658598831487,6185.5002991259635,6342.659135851028,6531.936397141092,6676.629394519515,6839.20107621062,6976.171857627521,7152.1890808494,7297.359915814092,7437.445587422887,7592.212022682583,7727.470724125214,7883.936742129503,8008.12100565539,8151.8857861155575,8289.025500264013,8431.591808099414,8547.180626685269,8694.22501737612,8813.61536928387,8939.399346037551,9079.275265632223,9174.21891886355,9302.484389606052,9449.802774888867,9569.578857500726,9678.229030856786,9779.480295885664,9928.663718016636,10028.897977358176,10123.192600164295,10243.037439973712,10353.569174313989,10463.641870343354,10559.014897903062,10643.754735188471,10751.84792804856,10891.979371245134,10971.38763113689,11087.880481368826,11192.357503189414,11283.788187705133,11392.005546593957,11504.539901389733,11573.076832039387,11685.407394644164,11789.659559661017,11883.320698025434,11971.385651400771,12075.715986534664,12158.802504516896,12253.379837282051,12360.609886840135,12452.827423490982,12534.996256238584,12627.803826354355,12719.313850261806,12823.471087892018,12898.655185543346,12989.422900056234,13079.811640768263,13183.666894432527,13278.085152290185,13352.440624918085,13442.708664690752,13548.300587137746,13612.11575370137,13682.836155752873,13776.836130646087,13875.16754154664,13956.061297378414,14034.941037021923,14094.659679577368,14174.82491532298,14259.109062437623,14351.946265059181,14425.24049134237,14525.252219401578,14593.81339715838,14678.956626901212,14768.305447728018,14833.335328792116,14927.324856990974,14992.54432436372,15073.827777021508,15120.323485283636,15205.15752230587,15299.501925171455,15391.74615635614,15452.209883933365,15520.666304668604,15596.90357915001,15673.515340202639,15769.89148382182,15826.615786371565,15892.04949806339,15978.892844840222,16081.21969060469,16123.701320423634,16171.29275007232,16251.792825542361,16339.710391002849,16410.27668589892,16493.680667692955,16540.413532213053,16641.976592463532,16709.73245032565,16763.700548098805,16839.05459937237,16911.26628707553,16960.04795573352,17070.87946497238,17126.848169120996,17189.892633872456,17215.38355021571,17319.893622807365,17366.99220360854,17436.13664961297,17512.718661929594,17595.545143423293,17669.0200695212,17739.559850087353,17788.38661152432,17859.397212189204,17923.052256736166,17988.782088589825,18056.86372338064,18123.83364668267,18187.660052272135,18240.619828888863,18316.693975496175,18352.62438102655,18429.15011369262,18509.660641187987,18564.91252304802,18629.28727202139,18684.266839331456,18768.990056849532,18809.896291074157,18873.234595252707,18929.381515147434,19019.513329816,19072.01387521736,19115.430450664677,19200.25728764076,19246.7040312633,19344.555753472225,19380.014755965487,19435.746692918485,19495.50823588554,19559.358063507258,19637.6761795579,19674.913897462848,19746.51506961752,19813.374954276576,19862.05927350896,19927.308024037877,19976.651931144792,20036.451487104805,20079.460213284146,20161.547513054968,20208.98141148325,20272.667472416117,20337.48189728988,20407.16357061828,20443.819214647763,20493.29368447511,20541.64514020787,20628.581253553428,20680.67287834805,20719.50219160605,20807.93160055304,20852.088175069068,20901.073695216313,20961.272582725596,21028.80715026049,21063.328610278062,21136.33112765039,21202.242598567165,21245.982110963523,21313.999604516855,21364.299068779463,21422.327311456425,21480.173417229293,21526.59501634913,21589.779982248026,21630.858681008696,21702.34373071816,21749.684928071216,21821.488882539303,21868.66922478815,21934.399647896542,21980.113032753146,22030.658716230217,22072.08897128737,22134.788000231267,22190.63916350877,22249.44266849934,22302.079604963303,22342.070186198398,22392.50427337502,22450.09439986249,22506.829354806818,22555.583680666932,22625.70480634618,22665.79316853215,22714.539366367346,22759.607977276766,22831.738209314663,22861.171321700433,22927.296499669766,22981.372710281925,23034.432043284916,23080.2002897072,23129.973670148138,23192.507113694028,23233.476239994354,23291.438381701366,23345.83214417983,23391.64831877109,23440.771479683965,23504.443687822266,23550.96935555547,23607.133095283763,23643.119167335168,23715.415883869246,23748.557809369973,23811.899759398093,23839.519282515004,23895.248684519844,23945.348668822677,24009.26459124548,24052.21708658158,24089.733905849662,24153.14409815613,24207.379695423275,24264.95120449739,24303.94305264052,24357.128921580574,24390.228173682663,24450.879495826557,24506.677869959178,24547.8183124499,24597.235207475045,24644.33703126698,24703.72307276587,24740.648457081687,24789.735500543073,24843.365042268157,24894.71368560929,24936.06694073662,24988.20406773941,25041.294688178696,25072.47971982664,25130.536422901852,25174.613348518757,25225.898047820483,25278.255991509846,25331.59848462797,25369.746251793837,25424.919243358414,25463.74823049557,25519.09820298323,25559.031430815572,25613.65738316657,25658.955451583697,25702.700342178727,25751.340298632607,25799.03044523987
