"","x"
"1","Abies.amabilis"
"2","Abies.bracteata"
"3","Abies.concolor"
"4","Abies.grandis"
"5","Abies.magnifica"
"6","Abronia.latifolia"
"7","Abronia.umbellata"
"8","Acaena.pinnatifida"
"9","Acanthomintha.duttonii"
"10","Acer.circinatum"
"11","Acer.glabrum"
"12","Acer.macrophyllum"
"13","Acer.negundo"
"14","Achillea.millefolium"
"15","Achlys.californica"
"16","Achlys.triphylla"
"17","Achyrachaena.mollis"
"18","Acmispon.americanus"
"19","Acmispon.brachycarpus"
"20","Acmispon.cytisoides"
"21","Acmispon.denticulatus"
"22","Acmispon.glaber"
"23","Acmispon.grandiflorus"
"24","Acmispon.heermannii"
"25","Acmispon.junceus"
"26","Acmispon.parviflorus"
"27","Acmispon.wrangelianus"
"28","Aconogonon.newberryi"
"29","Aconogonon.phytolaccifolium"
"30","Actaea.rubra"
"31","Adenocaulon.bicolor"
"32","Adenostoma.fasciculatum"
"33","Adiantum.aleuticum"
"34","Adiantum.capillus.veneris"
"35","Adiantum.jordanii"
"36","Aesculus.californica"
"37","Ageratina.occidentalis"
"38","Agoseris.apargioides"
"39","Agoseris.aurantiaca"
"40","Agoseris.grandiflora"
"41","Agoseris.heterophylla"
"42","Agoseris.hirsuta"
"43","Agoseris.retrorsa"
"44","Agrimonia.gryposepala"
"45","Agrostis.blasdalei"
"46","Agrostis.densiflora"
"47","Agrostis.elliottiana"
"48","Agrostis.exarata"
"49","Agrostis.hallii"
"50","Agrostis.hendersonii"
"51","Agrostis.humilis"
"52","Agrostis.microphylla"
"53","Agrostis.oregonensis"
"54","Agrostis.pallens"
"55","Alisma.triviale"
"56","Allium.abramsii"
"57","Allium.amplectens"
"58","Allium.bolanderi"
"59","Allium.cratericola"
"60","Allium.diabolense"
"61","Allium.dichlamydeum"
"62","Allium.falcifolium"
"63","Allium.hoffmanii"
"64","Allium.jepsonii"
"65","Allium.lacunosum"
"66","Allium.membranaceum"
"67","Allium.monticola"
"68","Allium.peninsulare"
"69","Allium.sanbornii"
"70","Allium.sharsmithiae"
"71","Allium.siskiyouense"
"72","Allium.tuolumnense"
"73","Allium.unifolium"
"74","Allium.validum"
"75","Allium.yosemitense"
"76","Allophyllum.divaricatum"
"77","Allophyllum.glutinosum"
"78","Allotropa.virgata"
"79","Alnus.rhombifolia"
"80","Alnus.rubra"
"81","Alnus.viridis"
"82","Alopecurus.aequalis"
"83","Alopecurus.geniculatus"
"84","Alopecurus.saccatus"
"85","Amaranthus.californicus"
"86","Amaranthus.powellii"
"87","Ambrosia.chamissonis"
"88","Amelanchier.alnifolia"
"89","Amelanchier.utahensis"
"90","Amorpha.californica"
"91","Amsinckia.lunaris"
"92","Amsinckia.spectabilis"
"93","Anagallis.minima"
"94","Anaphalis.margaritacea"
"95","Anemone.deltoidea"
"96","Anemone.drummondii"
"97","Anemone.grayi"
"98","Anemone.lyallii"
"99","Anemone.multifida"
"100","Anemone.oregana"
"101","Angelica.arguta"
"102","Angelica.californica"
"103","Angelica.genuflexa"
"104","Angelica.hendersonii"
"105","Angelica.lucida"
"106","Angelica.tomentosa"
"107","Anisocarpus.madioides"
"108","Anisocarpus.scabridus"
"109","Antennaria.howellii"
"110","Antennaria.racemosa"
"111","Antennaria.suffrutescens"
"112","Anthoxanthum.nitens"
"113","Anthoxanthum.occidentale"
"114","Antirrhinum.cornutum"
"115","Antirrhinum.kelloggii"
"116","Antirrhinum.leptaleum"
"117","Antirrhinum.multiflorum"
"118","Antirrhinum.vexillocalyculatum"
"119","Antirrhinum.virga"
"120","Aphanes.occidentalis"
"121","Apocynum.androsaemifolium"
"122","Apocynum.cannabinum"
"123","Aquilegia.eximia"
"124","Aquilegia.formosa"
"125","Arabis.blepharophylla"
"126","Arabis.mcdonaldiana"
"127","Arabis.oregana"
"128","Arabis.pycnocarpa"
"129","Aralia.californica"
"130","Arbutus.menziesii"
"131","Arceuthobium.campylopodum"
"132","Arceuthobium.douglasii"
"133","Arctostaphylos.andersonii"
"134","Arctostaphylos.bakeri"
"135","Arctostaphylos.canescens"
"136","Arctostaphylos.columbiana"
"137","Arctostaphylos.crustacea"
"138","Arctostaphylos.densiflora"
"139","Arctostaphylos.gabilanensis"
"140","Arctostaphylos.glandulosa"
"141","Arctostaphylos.glutinosa"
"142","Arctostaphylos.hispidula"
"143","Arctostaphylos.hookeri"
"144","Arctostaphylos.hooveri"
"145","Arctostaphylos.imbricata"
"146","Arctostaphylos.klamathensis"
"147","Arctostaphylos.luciana"
"148","Arctostaphylos.malloryi"
"149","Arctostaphylos.manzanita"
"150","Arctostaphylos.mewukka"
"151","Arctostaphylos.montana"
"152","Arctostaphylos.montaraensis"
"153","Arctostaphylos.montereyensis"
"154","Arctostaphylos.nevadensis"
"155","Arctostaphylos.nortensis"
"156","Arctostaphylos.nummularia"
"157","Arctostaphylos.obispoensis"
"158","Arctostaphylos.pacifica"
"159","Arctostaphylos.pallida"
"160","Arctostaphylos.pechoensis"
"161","Arctostaphylos.regismontana"
"162","Arctostaphylos.sensitiva"
"163","Arctostaphylos.silvicola"
"164","Arctostaphylos.stanfordiana"
"165","Arctostaphylos.tomentosa"
"166","Arctostaphylos.uva.ursi"
"167","Arctostaphylos.virgata"
"168","Arctostaphylos.viscida"
"169","Arenaria.paludicola"
"170","Aristida.oligantha"
"171","Aristolochia.californica"
"172","Armeria.maritima"
"173","Arnica.cernua"
"174","Arnica.cordifolia"
"175","Arnica.discoidea"
"176","Arnica.lanceolata"
"177","Arnica.latifolia"
"178","Arnica.ovata"
"179","Arnica.spathulata"
"180","Arnica.venosa"
"181","Arnica.viscosa"
"182","Artemisia.californica"
"183","Artemisia.douglasiana"
"184","Artemisia.pycnocephala"
"185","Artemisia.suksdorfii"
"186","Aruncus.dioicus"
"187","Asarum.caudatum"
"188","Asarum.hartwegii"
"189","Asarum.marmoratum"
"190","Asclepias.cordifolia"
"191","Asclepias.eriocarpa"
"192","Asclepias.fascicularis"
"193","Asclepias.solanoana"
"194","Asclepias.speciosa"
"195","Aspidotis.californica"
"196","Aspidotis.carlotta.halliae"
"197","Aspidotis.densa"
"198","Asplenium.septentrionale"
"199","Asplenium.trichomanes"
"200","Astragalus.accidens"
"201","Astragalus.agnicidus"
"202","Astragalus.breweri"
"203","Astragalus.claranus"
"204","Astragalus.clevelandii"
"205","Astragalus.gambelianus"
"206","Astragalus.nuttallii"
"207","Astragalus.pauperculus"
"208","Astragalus.pycnostachyus"
"209","Astragalus.rattanii"
"210","Astragalus.umbraticus"
"211","Asyneuma.prenanthoides"
"212","Athyrium.filix.femina"
"213","Athysanus.pusillus"
"214","Atriplex.dioica"
"215","Atriplex.gmelinii"
"216","Atriplex.leucophylla"
"217","Atriplex.patula"
"218","Azolla.filiculoides"
"219","Baccharis.glutinosa"
"220","Baccharis.pilularis"
"221","Baccharis.plummerae"
"222","Balsamorhiza.deltoidea"
"223","Balsamorhiza.macrolepis"
"224","Barbarea.orthoceras"
"225","Beckmannia.syzigachne"
"226","Berberis.aquifolium"
"227","Berberis.nervosa"
"228","Berberis.pinnata"
"229","Betula.occidentalis"
"230","Bidens.frondosa"
"231","Bistorta.bistortoides"
"232","Blechnum.spicant"
"233","Blennosperma.bakeri"
"234","Blennosperma.nanum"
"235","Boechera.arcuata"
"236","Boechera.breweri"
"237","Boechera.divaricarpa"
"238","Boechera.hoffmannii"
"239","Boechera.koehleri"
"240","Boechera.pratincola"
"241","Boechera.rigidissima"
"242","Boechera.rollei"
"243","Boechera.rubicundula"
"244","Boechera.serpenticola"
"245","Boechera.suffrutescens"
"246","Bolboschoenus.maritimus"
"247","Bolboschoenus.robustus"
"248","Botrychium.ascendens"
"249","Botrychium.minganense"
"250","Botrychium.montanum"
"251","Botrychium.pinnatum"
"252","Botrychium.simplex"
"253","Botrypus.virginianus"
"254","Boykinia.major"
"255","Boykinia.occidentalis"
"256","Boykinia.rotundifolia"
"257","Brasenia.schreberi"
"258","Brickellia.californica"
"259","Brickellia.greenei"
"260","Brodiaea.elegans"
"261","Brodiaea.insignis"
"262","Brodiaea.leptandra"
"263","Brodiaea.minor"
"264","Brodiaea.orcuttii"
"265","Brodiaea.pallida"
"266","Brodiaea.rosea"
"267","Brodiaea.sierrae"
"268","Brodiaea.stellaris"
"269","Brodiaea.terrestris"
"270","Bromus.carinatus"
"271","Bromus.grandis"
"272","Bromus.laevipes"
"273","Bromus.maritimus"
"274","Bromus.orcuttianus"
"275","Bromus.polyanthus"
"276","Bromus.pseudolaevipes"
"277","Bromus.sitchensis"
"278","Bromus.vulgaris"
"279","Bulbostylis.capillaris"
"280","Cacaliopsis.nardosmia"
"281","Calamagrostis.bolanderi"
"282","Calamagrostis.breweri"
"283","Calamagrostis.canadensis"
"284","Calamagrostis.foliosa"
"285","Calamagrostis.koelerioides"
"286","Calamagrostis.nutkaensis"
"287","Calamagrostis.ophitidis"
